name,parent,path,openingDate,id,level,closedDate
Parklands/Highridge Ward,"{'name': 'Westlands Sub County', 'id': 'f1T0Ltob8VQ'}",/HfVjCurKxh2/jkG3zaihdSs/f1T0Ltob8VQ/QhDd2LAuXAF,1970-01-01T00:00:00.000,QhDd2LAuXAF,4,
Parklands Kidney Centre Ltd,"{'name': 'Parklands/Highridge Ward', 'id': 'QhDd2LAuXAF'}",/HfVjCurKxh2/jkG3zaihdSs/f1T0Ltob8VQ/QhDd2LAuXAF/Da1GTLrUKUe,1970-01-01T00:00:00.000,Da1GTLrUKUe,5,
Park Medical clinic,"{'name': 'West Kisumu Ward', 'id': 'DP7qvMiw5Du'}",/HfVjCurKxh2/tAbBVBbueqD/YzEDO9Mq4TR/DP7qvMiw5Du/nOYwizuLzOM,1970-01-01T00:00:00.000,nOYwizuLzOM,5,
Parkoyo Community Health Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/ygyNa29ytVb,1899-12-28T23:27:16.000,ygyNa29ytVb,5,
Parkroad Nursing Home,"{'name': 'Ngara Ward', 'id': 'QKZyfxaG8EJ'}",/HfVjCurKxh2/jkG3zaihdSs/nKHlZyN0lt9/QKZyfxaG8EJ/oiOrwY2pxp1,1970-01-01T00:00:00.000,oiOrwY2pxp1,5,
ParkYard Medical Centre,"{'name': 'Chaani Ward', 'id': 'PeLH4hGTO17'}",/HfVjCurKxh2/wsBsC6gjHvn/OvI6w06DhPJ/PeLH4hGTO17/a4MvJ3FPYEt,1970-01-01T00:00:00.000,a4MvJ3FPYEt,5,
Partners For Care Medical Centre,"{'name': 'Roysambu Ward', 'id': 'RRAEO9Ltfec'}",/HfVjCurKxh2/jkG3zaihdSs/j7GpbairCOi/RRAEO9Ltfec/syCMvN84l5I,1970-01-01T00:00:00.000,syCMvN84l5I,5,
Partners In Life Support Health Services (Kariamu),"{'name': 'Kaimbaga Ward', 'id': 'hYNt8KLy0zR'}",/HfVjCurKxh2/mYZacFNIB3h/Lm9RMwhIu3G/hYNt8KLy0zR/BJsgghrCj7D,1970-01-01T00:00:00.000,BJsgghrCj7D,5,
Partners in Prevention,"{'name': 'Kapsoya Ward', 'id': 'H9e1tEercdW'}",/HfVjCurKxh2/pZqQRRW7PHP/mYlMs4xTj82/H9e1tEercdW/Z92cpvgEOuu,1970-01-01T00:00:00.000,Z92cpvgEOuu,5,
Partners In Prevention,"{'name': 'Township Ward', 'id': 'x1SnGzy9rZL'}",/HfVjCurKxh2/qKzosKQPl6G/YZAZ1a9MIvX/x1SnGzy9rZL/W0VNU5vWSv9,1970-01-01T00:00:00.000,W0VNU5vWSv9,5,
Parua Community Health Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/HVbrQlpBFxZ,1899-12-30T23:27:16.000,HVbrQlpBFxZ,5,
Parua Dispensary,"{'name': 'Batei Ward', 'id': 'Vfo6mLv2MkA'}",/HfVjCurKxh2/XWALbfAPa6n/u2zJahNiSP5/Vfo6mLv2MkA/VvXWpHmWGhy,1970-01-01T00:00:00.000,VvXWpHmWGhy,5,
Pascal Kip Health Diagnostics,"{'name': 'Mathare North Ward', 'id': 'dOQTHZsuaIb'}",/HfVjCurKxh2/jkG3zaihdSs/Cc8uEFkzfVf/dOQTHZsuaIb/NG16HmO6PE0,1970-01-01T00:00:00.000,NG16HmO6PE0,5,
PASLING MEDICAL CENTRE,"{'name': 'North Kanyamkago Ward', 'id': 'LXYI6dwqHoR'}",/HfVjCurKxh2/fVra3Pwta0Q/fCInDXluNhx/LXYI6dwqHoR/EWQoaidqf29,1970-01-01T00:00:00.000,EWQoaidqf29,5,
Passenga Dispensary,"{'name': 'Rurii Ward', 'id': 'eBk1tdli8XV'}",/HfVjCurKxh2/mYZacFNIB3h/Lm9RMwhIu3G/eBk1tdli8XV/KZBjZ070550,1970-01-01T00:00:00.000,KZBjZ070550,5,
Passionate Care Clinic,"{'name': 'Rhoda Ward', 'id': 'eQNgjFoG2ct'}",/HfVjCurKxh2/ob6SxuRcqU4/KTayLusaU5I/eQNgjFoG2ct/AtxyyymLyMR,1970-01-01T00:00:00.000,AtxyyymLyMR,5,
Pastor Machage Memorial Hospital,"{'name': 'Ragana-oruba Ward', 'id': 'fvjC0YNoiP4'}",/HfVjCurKxh2/fVra3Pwta0Q/VtuwXD7O1O9/fvjC0YNoiP4/GNwx6r3BZ8O,1970-01-01T00:00:00.000,GNwx6r3BZ8O,5,
Pasufeco Nursing Home,"{'name': 'Ruma-kaksingiri East Ward', 'id': 'UGCu7Ut7H7M'}",/HfVjCurKxh2/nK0A12Q7MvS/HoRW5aISmiD/UGCu7Ut7H7M/ZTXpJLbv0Bm,1970-01-01T00:00:00.000,ZTXpJLbv0Bm,5,
Patanisho Maternity and Nursing Home,"{'name': 'Lower Savannah Ward', 'id': 'Qjd5eRv25sb'}",/HfVjCurKxh2/jkG3zaihdSs/gD4xxgDGJ4Y/Qjd5eRv25sb/udyfhz4XKDn,1970-01-01T00:00:00.000,udyfhz4XKDn,5,
Patda Medical Clinic,"{'name': 'Masii Ward', 'id': 'aN66G7fGx3m'}",/HfVjCurKxh2/yhCUgGcCcOo/fYYivceocJ2/aN66G7fGx3m/qgsp0lzkYHI,1970-01-01T00:00:00.000,qgsp0lzkYHI,5,
Patema Medical Clinic,"{'name': 'Timbwani Ward', 'id': 'bZcRxqnzRy0'}",/HfVjCurKxh2/wsBsC6gjHvn/iy93Mmi73Or/bZcRxqnzRy0/n9b0bUKBIZS,1970-01-01T00:00:00.000,n9b0bUKBIZS,5,
Patience CFW Clinic,"{'name': 'Kagaari South Ward', 'id': 'QpKvk4GkYRI'}",/HfVjCurKxh2/PFu8alU2KWG/kMSLkN4nsRl/QpKvk4GkYRI/Ua5CdXQtS2A,1970-01-01T00:00:00.000,Ua5CdXQtS2A,5,
Patience Medical Clinic,"{'name': 'Lokichar Ward', 'id': 'Dg2JnSl7lk7'}",/HfVjCurKxh2/kphDeKClFch/iTw0sFjlqZ2/Dg2JnSl7lk7/Dl4Q1sxK6IT,1970-01-01T00:00:00.000,Dl4Q1sxK6IT,5,
Patmas Medical Clinic,"{'name': 'Shamata Ward', 'id': 'W9GVYGq6UqK'}",/HfVjCurKxh2/mYZacFNIB3h/EESGLsSLTqH/W9GVYGq6UqK/MfIJKlO98u9,1970-01-01T00:00:00.000,MfIJKlO98u9,5,
Patrician Dispensary,"{'name': 'Ngeria Ward', 'id': 'ymhb4pW8ryv'}",/HfVjCurKxh2/pZqQRRW7PHP/u9yagZzK49q/ymhb4pW8ryv/yau2xvRJZrN,1970-01-01T00:00:00.000,yau2xvRJZrN,5,
Patrixia Medical Clinic,"{'name': 'Malaha/Isongo/Makunga Ward', 'id': 'LFTRMczCZWE'}",/HfVjCurKxh2/BjC1xL40gHo/FBteTV1eqB6/LFTRMczCZWE/dXMZIRCObus,1970-01-01T00:00:00.000,dXMZIRCObus,5,
Patte Dispensary,"{'name': 'Faza Ward', 'id': 'xDKzFE2qfHL'}",/HfVjCurKxh2/NjWSbQTwys4/cwnqFyTJIgX/xDKzFE2qfHL/tZDdIYJub9R,1970-01-01T00:00:00.000,tZDdIYJub9R,5,
Paula Nursing Home,"{'name': 'Siaya Township Ward', 'id': 'bcaDvBIDj6b'}",/HfVjCurKxh2/u4t9H8XyU9P/Cu46otDi1RO/bcaDvBIDj6b/cboaO7vmAZg,1970-01-01T00:00:00.000,cboaO7vmAZg,5,
PCEA Clinic (Ngundo),"{'name': 'Ruai Ward', 'id': 'wskDg8KQ0v3'}",/HfVjCurKxh2/jkG3zaihdSs/FoqzDgIByL6/wskDg8KQ0v3/u0Ig2ddZtP3,1970-01-01T00:00:00.000,u0Ig2ddZtP3,5,
PCEA Dandora Clinic,"{'name': 'Dandora Area I Ward', 'id': 'Qusks6YHAmd'}",/HfVjCurKxh2/jkG3zaihdSs/SSz1iOv28Jk/Qusks6YHAmd/oSDjDpuZqxu,1970-01-01T00:00:00.000,oSDjDpuZqxu,5,
PCEA Gateway,"{'name': 'Ngariama Ward', 'id': 'ClOFuXgqcFJ'}",/HfVjCurKxh2/Ulj33KBau7V/yOaHQLOLd1H/ClOFuXgqcFJ/e0ycfJLy1qp,1970-01-01T00:00:00.000,e0ycfJLy1qp,5,
PCEA Kaigai Medical Clinic,"{'name': 'Subukia Ward', 'id': 'obOP2eWg8EX'}",/HfVjCurKxh2/ob6SxuRcqU4/zQEuNRaPYgE/obOP2eWg8EX/qjOoEugjPTF,1970-01-01T00:00:00.000,qjOoEugjPTF,5,
PCEA Kasasule Dispensary,"{'name': 'Thange Ward', 'id': 'zU0IodQbzMz'}",/HfVjCurKxh2/BoDytkJQ4Qi/ZhhyithPNoI/zU0IodQbzMz/ghygCp0yjh3,1970-01-01T00:00:00.000,ghygCp0yjh3,5,
PCEA Kayole Parish Health Centre,"{'name': 'Kayole Central Ward', 'id': 'BMzkWPbVOCH'}",/HfVjCurKxh2/jkG3zaihdSs/XvpLXU47BKs/BMzkWPbVOCH/b6sbROBLG4M,1970-01-01T00:00:00.000,b6sbROBLG4M,5,
PCEA Kikuyu Clinic Matasia,"{'name': 'Olkeri Ward', 'id': 'RHwexebB7PD'}",/HfVjCurKxh2/Hsk1YV8kHkT/BLz1HkvvMkA/RHwexebB7PD/ceA5wNoX2iN,1970-01-01T00:00:00.000,ceA5wNoX2iN,5,
PCEA Kuwinda Health Clinic,"{'name': 'Karen Ward', 'id': 'clyAqa9XVNp'}",/HfVjCurKxh2/jkG3zaihdSs/aTGYlhEw2Xx/clyAqa9XVNp/lIgOTBaAd7b,1970-01-01T00:00:00.000,lIgOTBaAd7b,5,
PCEA Makupa Clinic (Invalid),"{'name': 'Tudor Ward', 'id': 'oLZDP6nDlYc'}",/HfVjCurKxh2/wsBsC6gjHvn/C1xuoa1NAMm/oLZDP6nDlYc/xhtrF95Ic82,2016-02-04T00:00:00.000,xhtrF95Ic82,5,
PCEA Mau-Summit Health Centre,"{'name': 'Kamara Ward', 'id': 'lkMaj1oAFk0'}",/HfVjCurKxh2/ob6SxuRcqU4/QBwORnYdu0e/lkMaj1oAFk0/oIwJZQRp5Ic,1970-01-01T00:00:00.000,oIwJZQRp5Ic,5,
PCEA Mwangaza Dispensary,"{'name': 'Menengai West Ward', 'id': 'PL9Y6PrB2oV'}",/HfVjCurKxh2/ob6SxuRcqU4/OK0hW8DFHq3/PL9Y6PrB2oV/SnB8mt14LaK,1970-01-01T00:00:00.000,SnB8mt14LaK,5,
P.C.E.A. Naivasha East Parish Kinamba Dispensary,"{'name': 'Malewa West Ward', 'id': 'xCH1F3gEsNr'}",/HfVjCurKxh2/ob6SxuRcqU4/hBU8B1KI12P/xCH1F3gEsNr/LtYRcLCF4SH,1970-01-01T00:00:00.000,LtYRcLCF4SH,5,
PCEA Ruburi Medical Clinic,"{'name': 'Ndarugu Ward', 'id': 'BWRIH7ocbHB'}",/HfVjCurKxh2/qKzosKQPl6G/EcRytSSIkUq/BWRIH7ocbHB/lR1PCm5UL5e,1970-01-01T00:00:00.000,lR1PCm5UL5e,5,
PCEA Silanga Church VCT,"{'name': 'Nyayo Highrise Ward', 'id': 'IDtR0R9o2Q4'}",/HfVjCurKxh2/jkG3zaihdSs/aTGYlhEw2Xx/IDtR0R9o2Q4/ZGF9Mm61EJs,1970-01-01T00:00:00.000,ZGF9Mm61EJs,5,
PCEA Smyrna Medical Clinic,"{'name': 'Ongata Rongai Ward', 'id': 'RZsWJRZ4mIG'}",/HfVjCurKxh2/Hsk1YV8kHkT/BLz1HkvvMkA/RZsWJRZ4mIG/Ui00bALtkQv,1970-01-01T00:00:00.000,Ui00bALtkQv,5,
PCEA Thwake  Dispensary,"{'name': 'Kalawa Ward', 'id': 'EQCXKT8S5SE'}",/HfVjCurKxh2/BoDytkJQ4Qi/jxjGWCdfsib/EQCXKT8S5SE/pk9u3Mnzrbk,1970-01-01T00:00:00.000,pk9u3Mnzrbk,5,
PCH Health care LTD,"{'name': 'Syokimau/Mulolongo Ward', 'id': 'TcWlRA6LpLB'}",/HfVjCurKxh2/yhCUgGcCcOo/BxfsSc6Svrc/TcWlRA6LpLB/Vz0tDkKYidZ,1970-01-01T00:00:00.000,Vz0tDkKYidZ,5,
P&D Health Clinic Ulanda,"{'name': 'South Sakwa Ward', 'id': 'OpbsijPbYuv'}",/HfVjCurKxh2/fVra3Pwta0Q/ka9Uv3Ckcbd/OpbsijPbYuv/gjvZAGUYNM6,1970-01-01T00:00:00.000,gjvZAGUYNM6,5,
Peak Health Medical Centre,"{'name': 'Shaabab Ward', 'id': 'lTh2MSvx02l'}",/HfVjCurKxh2/ob6SxuRcqU4/KTayLusaU5I/lTh2MSvx02l/oZ5NJ4p7TWu,1970-01-01T00:00:00.000,oZ5NJ4p7TWu,5,
Pearl Medical Clinic,"{'name': 'Nachu Ward', 'id': 'gFLRh6j7pBd'}",/HfVjCurKxh2/qKzosKQPl6G/jOVcLeZQSsS/gFLRh6j7pBd/WMWt8TgUJcT,1970-01-01T00:00:00.000,WMWt8TgUJcT,5,
Pedo Dispensary,"{'name': 'Central Nyakach Ward', 'id': 'go41UxgIdh5'}",/HfVjCurKxh2/tAbBVBbueqD/kBQIjtWUBqj/go41UxgIdh5/IoqOztEzEQu,1970-01-01T00:00:00.000,IoqOztEzEQu,5,
Pedo Health Centre,"{'name': 'Homa Bay Arujo Ward', 'id': 'OOiImc9uz5A'}",/HfVjCurKxh2/nK0A12Q7MvS/Ur2xRBDtazT/OOiImc9uz5A/blupFxXFiYy,1970-01-01T00:00:00.000,blupFxXFiYy,5,
PEFA Mercy Medical Centre,"{'name': 'Ndumberi Ward', 'id': 'B7Ek2TSSkr9'}",/HfVjCurKxh2/qKzosKQPl6G/SBz4c48i24Y/B7Ek2TSSkr9/ebXoTw3om83,1970-01-01T00:00:00.000,ebXoTw3om83,5,
Pefa Mercy Mission Medical Centre,"{'name': 'Magumu Ward', 'id': 'BBQbdCSiXdl'}",/HfVjCurKxh2/mYZacFNIB3h/RAnL5kBKMIt/BBQbdCSiXdl/xmNbryAVmgb,1970-01-01T00:00:00.000,xmNbryAVmgb,5,
Pejama Chemist,"{'name': 'Municipality Ward', 'id': 'EossaGDQulP'}",/HfVjCurKxh2/Y52XNJ50hYb/BDxUGx86itV/EossaGDQulP/Ehm7f38XXes,1970-01-01T00:00:00.000,Ehm7f38XXes,5,
Peka Maga Clinic,"{'name': 'Kaputiei North Ward', 'id': 'BQ7G5kGe1Cv'}",/HfVjCurKxh2/Hsk1YV8kHkT/g6gTzQ5nfYq/BQ7G5kGe1Cv/mUzI2Wdb062,1970-01-01T00:00:00.000,mUzI2Wdb062,5,
Pekaru Medical Centre,"{'name': 'Kariti Ward', 'id': 'LAhI3yCEdB1'}",/HfVjCurKxh2/Ulj33KBau7V/A34NiI4rgnf/LAhI3yCEdB1/GH49ZuYPmk9,1970-01-01T00:00:00.000,GH49ZuYPmk9,5,
Pelewa Cu,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/bUOEoIe5wXK,2016-07-26T00:00:00.000,bUOEoIe5wXK,5,
Pelewa Dispensary,"{'name': 'Dalalekutuk Ward', 'id': 'oqGH96tt2v4'}",/HfVjCurKxh2/Hsk1YV8kHkT/SZapM1R0Kti/oqGH96tt2v4/HVrpia1djh0,1970-01-01T00:00:00.000,HVrpia1djh0,5,
Pemah Nursing and Maternity Home,"{'name': 'Siaya Township Ward', 'id': 'bcaDvBIDj6b'}",/HfVjCurKxh2/u4t9H8XyU9P/Cu46otDi1RO/bcaDvBIDj6b/HL2HS3GiTCf,1970-01-01T00:00:00.000,HL2HS3GiTCf,5,
Pema Medical Clinic-Samburu,"{'name': 'Suguta Marmar Ward', 'id': 'i5te7PTlUjg'}",/HfVjCurKxh2/o36zCRjSd4G/EmQRGVtvWy3/i5te7PTlUjg/exnRYFGD3x1,1970-01-01T00:00:00.000,exnRYFGD3x1,5,
Pemba Dispensary,"{'name': 'Mwavumbo Ward', 'id': 'vjeHNVWOsRk'}",/HfVjCurKxh2/N7YETT3A9r1/LOgbecTRkbp/vjeHNVWOsRk/aSJOD9ZkU6k,1970-01-01T00:00:00.000,aSJOD9ZkU6k,5,
Pemba Medicare Kangeta,"{'name': 'Kangeta Ward', 'id': 'cN3gQ1BXbVr'}",/HfVjCurKxh2/Y52XNJ50hYb/TPfcUHno8oP/cN3gQ1BXbVr/PUfsz7GM378,1970-01-01T00:00:00.000,PUfsz7GM378,5,
Penda Health Limited Langata,"{'name': 'Mugumo-ini Ward', 'id': 'oFPmL4TCoWb'}",/HfVjCurKxh2/jkG3zaihdSs/aTGYlhEw2Xx/oFPmL4TCoWb/ZOk9bpa2e6X,1970-01-01T00:00:00.000,ZOk9bpa2e6X,5,
Penda health limited tassia,"{'name': 'Embakasi Ward', 'id': 'raV5YKTRCG2'}",/HfVjCurKxh2/jkG3zaihdSs/gD4xxgDGJ4Y/raV5YKTRCG2/FMfRlJ4x2kp,1970-01-01T00:00:00.000,FMfRlJ4x2kp,5,
Penda Health Medical Clinic,"{'name': 'Kitengela Ward', 'id': 'L6v0cndEtYB'}",/HfVjCurKxh2/Hsk1YV8kHkT/g6gTzQ5nfYq/L6v0cndEtYB/NilK1ubEqEG,1970-01-01T00:00:00.000,NilK1ubEqEG,5,
Penda Medical Care (Kahawa West),"{'name': 'Kahawa West Ward', 'id': 'gJel307q0y1'}",/HfVjCurKxh2/jkG3zaihdSs/j7GpbairCOi/gJel307q0y1/d5EpOhR7z9Z,1970-01-01T00:00:00.000,d5EpOhR7z9Z,5,
Penda Medical Center Kangemi,"{'name': 'Kangemi Ward', 'id': 'HWHpeXSxVCb'}",/HfVjCurKxh2/jkG3zaihdSs/f1T0Ltob8VQ/HWHpeXSxVCb/bXbfVaWLpMB,1970-01-01T00:00:00.000,bXbfVaWLpMB,5,
Penda Medical Center(Kayole),"{'name': 'Kayole North Ward', 'id': 'ETN4UDiD5y5'}",/HfVjCurKxh2/jkG3zaihdSs/XvpLXU47BKs/ETN4UDiD5y5/pIcZywB1sTj,1970-01-01T00:00:00.000,pIcZywB1sTj,5,
Penda Medical Center - Mathare North,"{'name': 'Mathare North Ward', 'id': 'dOQTHZsuaIb'}",/HfVjCurKxh2/jkG3zaihdSs/Cc8uEFkzfVf/dOQTHZsuaIb/B8Alc7QdKee,1970-01-01T00:00:00.000,B8Alc7QdKee,5,
Penda Medical Centre Embakasi,"{'name': 'Pipeline Ward', 'id': 'vjOR4Xpi2TY'}",/HfVjCurKxh2/jkG3zaihdSs/aDp1odOWYC1/vjOR4Xpi2TY/Do7438kmt8n,1970-01-01T00:00:00.000,Do7438kmt8n,5,
Penda Medical Centre Embakasi,"{'name': 'Pipeline Ward', 'id': 'vjOR4Xpi2TY'}",/HfVjCurKxh2/jkG3zaihdSs/aDp1odOWYC1/vjOR4Xpi2TY/FZTAzXiuelc,1970-01-01T00:00:00.000,FZTAzXiuelc,5,
Penda Medical Centre - Kahawa Wendani,"{'name': 'Kahawa Wendani Ward', 'id': 'w3MNsmpJJHX'}",/HfVjCurKxh2/qKzosKQPl6G/TPRNJqSm4lK/w3MNsmpJJHX/yVQplc0icVV,1970-01-01T00:00:00.000,yVQplc0icVV,5,
Penda Medical Centre (Kasarani),"{'name': 'Clay City Ward', 'id': 'bF28Xs26tXA'}",/HfVjCurKxh2/jkG3zaihdSs/FoqzDgIByL6/bF28Xs26tXA/P6DsGpbNws0,1970-01-01T00:00:00.000,P6DsGpbNws0,5,
Penda Medical Centre(kawangware),"{'name': 'Kawangware Ward', 'id': 'arZgeTW65s5'}",/HfVjCurKxh2/jkG3zaihdSs/CcTr4bcVGAG/arZgeTW65s5/v97c5LPLMLa,1970-01-01T00:00:00.000,v97c5LPLMLa,5,
Penda Medical Centre Kimathi Street,"{'name': 'Nairobi Central Ward', 'id': 'KJHG9zDp2UR'}",/HfVjCurKxh2/jkG3zaihdSs/nKHlZyN0lt9/KJHG9zDp2UR/JogZwUgVZwB,1970-01-01T00:00:00.000,JogZwUgVZwB,5,
Penda Medical Centre - Lucky Summer,"{'name': 'Lucky Summer Ward', 'id': 'cUX8GhsuLPn'}",/HfVjCurKxh2/jkG3zaihdSs/Cc8uEFkzfVf/cUX8GhsuLPn/on3DHdDBJpz,1970-01-01T00:00:00.000,on3DHdDBJpz,5,
Penda Medical Centre Ongata Rongai,"{'name': 'Ongata Rongai Ward', 'id': 'RZsWJRZ4mIG'}",/HfVjCurKxh2/Hsk1YV8kHkT/BLz1HkvvMkA/RZsWJRZ4mIG/IV32XqbVBQl,1970-01-01T00:00:00.000,IV32XqbVBQl,5,
Penda Medical Centre Sunton,"{'name': 'Kasarani Ward', 'id': 'eVnnqyuwBfa'}",/HfVjCurKxh2/jkG3zaihdSs/FoqzDgIByL6/eVnnqyuwBfa/EaE8TMr1U0Q,1970-01-01T00:00:00.000,EaE8TMr1U0Q,5,
Penda Medical Centre Sunton,"{'name': 'Kasarani Ward', 'id': 'eVnnqyuwBfa'}",/HfVjCurKxh2/jkG3zaihdSs/FoqzDgIByL6/eVnnqyuwBfa/kp7Ko5xGheI,1970-01-01T00:00:00.000,kp7Ko5xGheI,5,
Penda Medical Centre Transami,"{'name': 'Pipeline Ward', 'id': 'vjOR4Xpi2TY'}",/HfVjCurKxh2/jkG3zaihdSs/aDp1odOWYC1/vjOR4Xpi2TY/lzqXVsUbf5b,1970-01-01T00:00:00.000,lzqXVsUbf5b,5,
Penda Medical Centre Umoja,"{'name': 'Umoja I Ward', 'id': 'Zmv9YmuisYs'}",/HfVjCurKxh2/jkG3zaihdSs/aCwUX5V42Zz/Zmv9YmuisYs/c6HYkOftQuG,1970-01-01T00:00:00.000,c6HYkOftQuG,5,
Penda Medical Centre Umoja 1,"{'name': 'Umoja I Ward', 'id': 'Zmv9YmuisYs'}",/HfVjCurKxh2/jkG3zaihdSs/aCwUX5V42Zz/Zmv9YmuisYs/BeNFzAe0hr7,1970-01-01T00:00:00.000,BeNFzAe0hr7,5,
Penda Medical Centre (Zimmerman),"{'name': 'Zimmerman Ward', 'id': 'm3CPhYAMMRN'}",/HfVjCurKxh2/jkG3zaihdSs/j7GpbairCOi/m3CPhYAMMRN/fak7ZCrvwoh,1970-01-01T00:00:00.000,fak7ZCrvwoh,5,
Penda Medical Clinic,"{'name': 'Mwiki Ward', 'id': 'KoIp1GKz0UI'}",/HfVjCurKxh2/qKzosKQPl6G/TPRNJqSm4lK/KoIp1GKz0UI/uI4SVCBjxAT,1970-01-01T00:00:00.000,uI4SVCBjxAT,5,
Penda Medical Ngong,"{'name': 'Ngong Ward', 'id': 'nioMzFVoQ7l'}",/HfVjCurKxh2/Hsk1YV8kHkT/BLz1HkvvMkA/nioMzFVoQ7l/PrGKf7hRGSN,1970-01-01T00:00:00.000,PrGKf7hRGSN,5,
Pendo Medical Clinic,"{'name': 'Gambato Bongwe Ward', 'id': 'ByAmsolBen5'}",/HfVjCurKxh2/N7YETT3A9r1/ADMywdLwoRX/ByAmsolBen5/Z08KIZqMqp7,1970-01-01T00:00:00.000,Z08KIZqMqp7,5,
Pendo Medical Clinic (Kilindini),"{'name': 'Airport Ward', 'id': 'bmyrNLOPAAW'}",/HfVjCurKxh2/wsBsC6gjHvn/OvI6w06DhPJ/bmyrNLOPAAW/guXolxNtiPK,1970-01-01T00:00:00.000,guXolxNtiPK,5,
Pendo Medical Clinic (Kinango),"{'name': 'Kinango Ward', 'id': 'PrGoCfZ06gm'}",/HfVjCurKxh2/N7YETT3A9r1/LOgbecTRkbp/PrGoCfZ06gm/vL9tTbgr30f,1970-01-01T00:00:00.000,vL9tTbgr30f,5,
Penta Flowers Clinic (Juja),"{'name': 'Juja Ward', 'id': 'WsPnZQHN2CZ'}",/HfVjCurKxh2/qKzosKQPl6G/aiqi2bz0IMI/WsPnZQHN2CZ/Zm3ZUSC3Jtz,1970-01-01T00:00:00.000,Zm3ZUSC3Jtz,5,
Penta Flowers Clinic - Thika,"{'name': 'Township Ward', 'id': 'x1SnGzy9rZL'}",/HfVjCurKxh2/qKzosKQPl6G/YZAZ1a9MIvX/x1SnGzy9rZL/ijQWG8z2YAL,1970-01-01T00:00:00.000,ijQWG8z2YAL,5,
Pentamed Health Services,"{'name': 'Pangani Ward', 'id': 'DR0BSs3eYeC'}",/HfVjCurKxh2/jkG3zaihdSs/nKHlZyN0lt9/DR0BSs3eYeC/hfleC7SCZ3X,1899-12-29T23:27:16.000,hfleC7SCZ3X,5,
Penta Tancom Ltd Ndarugu Clinic,"{'name': 'Juja Ward', 'id': 'WsPnZQHN2CZ'}",/HfVjCurKxh2/qKzosKQPl6G/aiqi2bz0IMI/WsPnZQHN2CZ/QB0BVJnx85e,1970-01-01T00:00:00.000,QB0BVJnx85e,5,
Peoples Clinic,"{'name': 'Kerugoya Ward', 'id': 'pToDCseGSVa'}",/HfVjCurKxh2/Ulj33KBau7V/JKNaaTjVapG/pToDCseGSVa/Fgs4P19nC1L,1970-01-01T00:00:00.000,Fgs4P19nC1L,5,
People's Park Dispensary (Machakos),"{'name': 'Mumbuni North Ward', 'id': 'W5KRNT7qwnJ'}",/HfVjCurKxh2/yhCUgGcCcOo/KXc4ez8OAFz/W5KRNT7qwnJ/gGDOF5OGnzo,1970-01-01T00:00:00.000,gGDOF5OGnzo,5,
Pepo La Tumaini Dispensary,"{'name': 'Bulla Pesa Ward', 'id': 'aVUy55683jB'}",/HfVjCurKxh2/bzOfj0iwfDH/I2LYLqKU6AW/aVUy55683jB/C7VJ1e15DMm,1970-01-01T00:00:00.000,C7VJ1e15DMm,5,
Perani clinic,"{'name': 'Vanga Ward', 'id': 'HEKTLM0EwH0'}",/HfVjCurKxh2/N7YETT3A9r1/TdcYaufNV4p/HEKTLM0EwH0/zqNKCbQy3AJ,1970-01-01T00:00:00.000,zqNKCbQy3AJ,5,
Perkerra Medical Clinic,"{'name': 'Marigat Ward', 'id': 'bVD6U8Bf6As'}",/HfVjCurKxh2/vvOK1BxTbet/dSLnPmNlm8Q/bVD6U8Bf6As/NRBIFKo2GNh,1970-01-01T00:00:00.000,NRBIFKo2GNh,5,
"Perkins Eye Clinic & Optical, Services","{'name': 'Woodley/Kenyatta Golf Course Ward', 'id': 'Smgomyf1mXV'}",/HfVjCurKxh2/jkG3zaihdSs/LO5he3DtiFG/Smgomyf1mXV/l7EDcsn3eyl,1970-01-01T00:00:00.000,l7EDcsn3eyl,5,
Peruja Hospital,"{'name': 'Bogusero Ward', 'id': 'rWETDR5My3k'}",/HfVjCurKxh2/sPkRcDvhGWA/gPR82w2xgJZ/rWETDR5My3k/onJq7Iwu8NB,1970-01-01T00:00:00.000,onJq7Iwu8NB,5,
Pesi Community Health Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/b3dUIbXy35G,1899-12-30T23:27:16.000,b3dUIbXy35G,5,
Pesi Community Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/bR9esy6L9Ty,1899-12-29T23:27:16.000,bR9esy6L9Ty,5,
Pesi Dispensary,"{'name': 'Shamata Ward', 'id': 'W9GVYGq6UqK'}",/HfVjCurKxh2/mYZacFNIB3h/EESGLsSLTqH/W9GVYGq6UqK/iE17KE2PvJf,1970-01-01T00:00:00.000,iE17KE2PvJf,5,
