name,numerator,denominator,id
AHD TB Screen 1-4F,#{EHT1Sq3dqNa.D2aMSzo7SEw}+#{f3Dy4pfQNcl.D2aMSzo7SEw}+#{eAEQTFWE9OB.D2aMSzo7SEw},C{k8CzaSY0aND},CvrrbiNYZxa
AHD TB Screen 1-4M,#{EHT1Sq3dqNa.g2zP3yNwOOa}+#{f3Dy4pfQNcl.g2zP3yNwOOa}+#{eAEQTFWE9OB.g2zP3yNwOOa},C{k8CzaSY0aND},qPYnH37hyEk
AHD TB Screen 15-19F,#{EHT1Sq3dqNa.DYDpnZWu1XK}+#{f3Dy4pfQNcl.DYDpnZWu1XK}+#{eAEQTFWE9OB.DYDpnZWu1XK},C{k8CzaSY0aND},xebejTImkeK
AHD TB Screen 15-19M,#{EHT1Sq3dqNa.hKHprPKwjL6}+#{f3Dy4pfQNcl.hKHprPKwjL6}+#{eAEQTFWE9OB.hKHprPKwjL6},C{k8CzaSY0aND},slSNvvURaUO
AHD TB Screen <1F,#{e1bC1BaJKuw.dcv8Lowu94w}+#{HpmgU1WNZPz.dcv8Lowu94w}+#{NEpvw0PUVoR.dcv8Lowu94w},C{k8CzaSY0aND},efndFoKSDCv
AHD TB Screen <1M,#{e1bC1BaJKuw.AwerOu6rx5q}+#{HpmgU1WNZPz.AwerOu6rx5q}+#{NEpvw0PUVoR.AwerOu6rx5q},C{k8CzaSY0aND},Nb8aAzBsd5o
AHD TB Screen 20-24F,#{EHT1Sq3dqNa.m7Y0ddB212k}+#{f3Dy4pfQNcl.m7Y0ddB212k}+#{eAEQTFWE9OB.m7Y0ddB212k},C{k8CzaSY0aND},gkSqWWUBUsR
AHD TB Screen 20-24M,#{EHT1Sq3dqNa.uSDHHGh2DZo}+#{f3Dy4pfQNcl.uSDHHGh2DZo}+#{eAEQTFWE9OB.uSDHHGh2DZo},C{k8CzaSY0aND},qEMif9aIUN3
AHD TB Screen 25+F,#{EHT1Sq3dqNa.qy1vJGvFJeB}+#{f3Dy4pfQNcl.qy1vJGvFJeB}+#{eAEQTFWE9OB.qy1vJGvFJeB},C{k8CzaSY0aND},j93rdf6NqMK
AHD TB Screen 25+M,#{EHT1Sq3dqNa.sLaLEIDVusT}+#{f3Dy4pfQNcl.sLaLEIDVusT}+#{eAEQTFWE9OB.sLaLEIDVusT},C{k8CzaSY0aND},DT2kWTmQ4Eu
AHD TB Screen 5-9F,#{EHT1Sq3dqNa.HIS0TcFAoo8}+#{f3Dy4pfQNcl.HIS0TcFAoo8}+#{eAEQTFWE9OB.HIS0TcFAoo8},C{k8CzaSY0aND},yp3djp04LiS
AHD TB Screen 5-9M,#{EHT1Sq3dqNa.WTfu1bBSG12}+#{f3Dy4pfQNcl.WTfu1bBSG12}+#{eAEQTFWE9OB.WTfu1bBSG12},C{k8CzaSY0aND},DRUmAjSIm7D
AHD TB Screenpos,#{kRVTRl8haFG}+#{gvWZn3TqiPy}+#{xIactlWZWXu},C{k8CzaSY0aND},WNPjKPxNZzA
AHD TB Screenpos 10-14F,#{kRVTRl8haFG.Rr3uh3eAvKi}+#{gvWZn3TqiPy.Rr3uh3eAvKi}+#{xIactlWZWXu.Rr3uh3eAvKi},C{k8CzaSY0aND},cJDcfFcISUe
AHD TB Screenpos 10-14M,#{kRVTRl8haFG.X65JamO5tyb}+#{gvWZn3TqiPy.X65JamO5tyb}+#{xIactlWZWXu.X65JamO5tyb},C{k8CzaSY0aND},HfpUrwTcuqQ
AHD TB Screenpos 1-4F,#{kRVTRl8haFG.D2aMSzo7SEw}+#{gvWZn3TqiPy.D2aMSzo7SEw}+#{xIactlWZWXu.D2aMSzo7SEw},C{k8CzaSY0aND},pq5imzRYwO5
AHD TB Screenpos 1-4M,#{kRVTRl8haFG.g2zP3yNwOOa}+#{gvWZn3TqiPy.g2zP3yNwOOa}+#{xIactlWZWXu.g2zP3yNwOOa},C{k8CzaSY0aND},aApZfphloDq
AHD TB Screenpos 15-19F,#{kRVTRl8haFG.DYDpnZWu1XK}+#{gvWZn3TqiPy.DYDpnZWu1XK}+#{xIactlWZWXu.DYDpnZWu1XK},C{k8CzaSY0aND},QWnhsYaTttv
AHD TB Screenpos 15-19M,#{kRVTRl8haFG.hKHprPKwjL6}+#{gvWZn3TqiPy.hKHprPKwjL6}+#{xIactlWZWXu.hKHprPKwjL6},C{k8CzaSY0aND},k9aR1WLzU9r
AHD TB Screenpos <1F,#{nYn9i0j4cC1.dcv8Lowu94w}+#{DDpE2faeXCA.dcv8Lowu94w}+#{qyRNoNxckGZ.dcv8Lowu94w},C{k8CzaSY0aND},BGCDW2s37rf
AHD TB Screenpos <1M,#{nYn9i0j4cC1.AwerOu6rx5q}+#{DDpE2faeXCA.AwerOu6rx5q}+#{qyRNoNxckGZ.AwerOu6rx5q},C{k8CzaSY0aND},UWOhB2AF7Om
AHD TB Screenpos 20-24F,#{kRVTRl8haFG.m7Y0ddB212k}+#{gvWZn3TqiPy.m7Y0ddB212k}+#{xIactlWZWXu.m7Y0ddB212k},C{k8CzaSY0aND},iCwSeI1g3j2
AHD TB Screenpos 20-24M,#{kRVTRl8haFG.uSDHHGh2DZo}+#{gvWZn3TqiPy.uSDHHGh2DZo}+#{xIactlWZWXu.uSDHHGh2DZo},C{k8CzaSY0aND},SzDoVBcFOvG
AHD TB Screenpos 25+F,#{kRVTRl8haFG.qy1vJGvFJeB}+#{gvWZn3TqiPy.qy1vJGvFJeB}+#{xIactlWZWXu.qy1vJGvFJeB},C{k8CzaSY0aND},OZ4vCptirJP
AHD TB Screenpos 25+M,#{kRVTRl8haFG.sLaLEIDVusT}+#{gvWZn3TqiPy.sLaLEIDVusT}+#{xIactlWZWXu.sLaLEIDVusT},C{k8CzaSY0aND},w2YPCbA0nYR
AHD TB Screenpos 5-9F,#{kRVTRl8haFG.HIS0TcFAoo8}+#{gvWZn3TqiPy.HIS0TcFAoo8}+#{xIactlWZWXu.HIS0TcFAoo8},C{k8CzaSY0aND},xjFhIlzdvHh
AHD TB Screenpos 5-9M,#{kRVTRl8haFG.WTfu1bBSG12}+#{gvWZn3TqiPy.WTfu1bBSG12}+#{xIactlWZWXu.WTfu1bBSG12},C{k8CzaSY0aND},Ts1gYXqjOVi
bfw_screened_dm,#{Tv4KCHKB6KN}+#{H8Fz46sr52j},C{k8CzaSY0aND},Er6ws2J5yfg
bfw_screened_htn,#{H0L7dhDxzHT}+#{QEopTs5lQyA},C{k8CzaSY0aND},KqerjEIRjk4
BFW Total 1rod,#{DUhBESD8y1h}+#{EgCdvuOfOdc}+#{uDNOgw13WpR},C{k8CzaSY0aND},nOpgeIgVTv1
BFW Total 2rod,#{TZSjq5UjP0H}+#{nW1JSrIDvOk}+#{E89NXG4Ar5H},C{k8CzaSY0aND},GJ8uazhMaCz
BFW Total COC,#{qQg06yRjSHm}+#{PksQh0QTcZ9}+#{kWVPZB79IlQ},C{k8CzaSY0aND},PT1BwS0vxsu
BFW Total Condoms,#{WloGwnm9HmS}+#{qBxgh2ahC9H}+#{Qu0argxNQZZ},C{k8CzaSY0aND},HBPBkrDcoDY
BFW Total INJ,#{cBvFNDAN7xe}+#{oMP5ifnLoa2}+#{z62pEXk7t4K},C{k8CzaSY0aND},crG5A5CUrID
BFW Total natural,#{SJ6Zu68ul9r}+#{S1ZCTppROPw}+#{Om2OWSBrgx1},C{k8CzaSY0aND},uEbZDzmozPB
BFW Total outreach,#{tshOuRyVky1}+#{iMBqWoJtcq6}+#{jUDs6vetA5G},C{k8CzaSY0aND},iKlSPe8uhnb
BFW Total POP,#{K5kFaLJJWPW}+#{pJDtNupzd0O}+#{wczwiayv7gu},C{k8CzaSY0aND},i5PMFas4vZl
BFW Total referred,#{DkqTjGrvJ76}+#{uARP7NyCymz}+#{eaJst1AwnxK},C{k8CzaSY0aND},KrsM4fDzPew
bfw_with_dm,#{rxJIDUuvXcJ}+#{V0g02Wqezwg},C{k8CzaSY0aND},mC7QLkyMUOx
bfw_with_dm2,#{p6hLqd7scND}+#{znvEZQ5q8Y2},C{k8CzaSY0aND},c46cHJq62p9
bfw_with_htn,#{KzGSyh635JO}+#{uQjlHXRuPbc},C{k8CzaSY0aND},WnSepML7ZBW
CACX coverage 10-14F,#{QDqz5g580pK.Rr3uh3eAvKi},#{HzXPYZqLgqj.Rr3uh3eAvKi}+#{wJ0vH5TRFHw.Rr3uh3eAvKi}+#{EgNQnR23En1.Rr3uh3eAvKi}+#{KsDSjjJo6GD.Rr3uh3eAvKi}+#{VIz7xRli13H.Rr3uh3eAvKi}+#{KEAYcGVL6Bk.Rr3uh3eAvKi}+#{qDjo1L1VfmP.Rr3uh3eAvKi}+#{JOldQxWZWso.Rr3uh3eAvKi},gutIVs9EnVA
CACX coverage ever 10-14F,#{BFgCTZrteLi.Rr3uh3eAvKi},#{HzXPYZqLgqj.Rr3uh3eAvKi}+#{wJ0vH5TRFHw.Rr3uh3eAvKi}+#{EgNQnR23En1.Rr3uh3eAvKi}+#{KsDSjjJo6GD.Rr3uh3eAvKi}+#{VIz7xRli13H.Rr3uh3eAvKi}+#{KEAYcGVL6Bk.Rr3uh3eAvKi}+#{qDjo1L1VfmP.Rr3uh3eAvKi}+#{JOldQxWZWso.Rr3uh3eAvKi},FpDUtIGhqul
CACX coverage total,#{QDqz5g580pK},#{HzXPYZqLgqj.Rr3uh3eAvKi}+#{wJ0vH5TRFHw.Rr3uh3eAvKi}+#{EgNQnR23En1.Rr3uh3eAvKi}+#{KsDSjjJo6GD.Rr3uh3eAvKi}+#{VIz7xRli13H.Rr3uh3eAvKi}+#{KEAYcGVL6Bk.Rr3uh3eAvKi}+#{qDjo1L1VfmP.Rr3uh3eAvKi}+#{JOldQxWZWso.Rr3uh3eAvKi},afIbja1Fx8u
CACX Eligible TX_Curr F,#{K7oxvfT0Wo3.qy1vJGvFJeB}+#{HzXPYZqLgqj.qy1vJGvFJeB}+#{wJ0vH5TRFHw.qy1vJGvFJeB}+#{EgNQnR23En1.qy1vJGvFJeB}+#{KsDSjjJo6GD.qy1vJGvFJeB}+#{VIz7xRli13H.qy1vJGvFJeB}+#{KEAYcGVL6Bk.qy1vJGvFJeB}+#{qDjo1L1VfmP.qy1vJGvFJeB}+#{K7oxvfT0Wo3.sk5UiD3PrxH}+#{HzXPYZqLgqj.sk5UiD3PrxH}+#{wJ0vH5TRFHw.sk5UiD3PrxH}+#{EgNQnR23En1.sk5UiD3PrxH}+#{KsDSjjJo6GD.sk5UiD3PrxH}+#{VIz7xRli13H.sk5UiD3PrxH}+#{KEAYcGVL6Bk.sk5UiD3PrxH}+#{qDjo1L1VfmP.sk5UiD3PrxH}+#{K7oxvfT0Wo3.Vb7KzTvF83C}+#{HzXPYZqLgqj.Vb7KzTvF83C}+#{wJ0vH5TRFHw.Vb7KzTvF83C}+#{EgNQnR23En1.Vb7KzTvF83C}+#{KsDSjjJo6GD.Vb7KzTvF83C}+#{VIz7xRli13H.Vb7KzTvF83C}+#{KEAYcGVL6Bk.Vb7KzTvF83C}+#{qDjo1L1VfmP.Vb7KzTvF83C}+#{K7oxvfT0Wo3.dchngmvBGvb}+#{HzXPYZqLgqj.dchngmvBGvb}+#{wJ0vH5TRFHw.dchngmvBGvb}+#{EgNQnR23En1.dchngmvBGvb}+#{KsDSjjJo6GD.dchngmvBGvb}+#{VIz7xRli13H.dchngmvBGvb}+#{KEAYcGVL6Bk.dchngmvBGvb}+#{qDjo1L1VfmP.dchngmvBGvb}+#{K7oxvfT0Wo3.VP1zCgdzuBb}+#{HzXPYZqLgqj.VP1zCgdzuBb}+#{wJ0vH5TRFHw.VP1zCgdzuBb}+#{EgNQnR23En1.VP1zCgdzuBb}+#{KsDSjjJo6GD.VP1zCgdzuBb}+#{VIz7xRli13H.VP1zCgdzuBb}+#{KEAYcGVL6Bk.VP1zCgdzuBb}+#{qDjo1L1VfmP.VP1zCgdzuBb},C{k8CzaSY0aND},x3W0lSvVPo9
CACX posttreatment referred 15-19,#{hABXXy49uOt.DYDpnZWu1XK}+#{q5A9X0xfVPS.DYDpnZWu1XK}+#{ebCQCKcL6aF.DYDpnZWu1XK},C{k8CzaSY0aND},SLyFCWwfhMn
CACX posttreatment referred 20-24,#{hABXXy49uOt.m7Y0ddB212k}+#{q5A9X0xfVPS.m7Y0ddB212k}+#{ebCQCKcL6aF.m7Y0ddB212k},C{k8CzaSY0aND},wiFSMralm4S
CACX posttreatment referred 25-29,#{hABXXy49uOt.qy1vJGvFJeB}+#{q5A9X0xfVPS.qy1vJGvFJeB}+#{ebCQCKcL6aF.qy1vJGvFJeB},C{k8CzaSY0aND},esbtG0BKwz4
CACX posttreatment referred 30-34,#{hABXXy49uOt.sk5UiD3PrxH}+#{q5A9X0xfVPS.sk5UiD3PrxH}+#{ebCQCKcL6aF.sk5UiD3PrxH},C{k8CzaSY0aND},iJks2G0dz1U
CACX posttreatment referred 35-39,#{hABXXy49uOt.Vb7KzTvF83C}+#{q5A9X0xfVPS.Vb7KzTvF83C}+#{ebCQCKcL6aF.Vb7KzTvF83C},C{k8CzaSY0aND},i904D5e8hB6
CACX posttreatment referred 40-44,#{hABXXy49uOt.dchngmvBGvb}+#{q5A9X0xfVPS.dchngmvBGvb}+#{ebCQCKcL6aF.dchngmvBGvb},C{k8CzaSY0aND},ciuZl3NlY51
CACX posttreatment referred 45-49,#{hABXXy49uOt.VP1zCgdzuBb}+#{q5A9X0xfVPS.VP1zCgdzuBb}+#{ebCQCKcL6aF.VP1zCgdzuBb},C{k8CzaSY0aND},QzVZnwpxM6C
CACX posttreatment referred 50-54,#{hABXXy49uOt.uefSjW3VtZr}+#{q5A9X0xfVPS.uefSjW3VtZr}+#{ebCQCKcL6aF.uefSjW3VtZr},C{k8CzaSY0aND},OMXwxhj9vPP
CACX posttreatment referred 55-59,#{hABXXy49uOt.llt7APqVWyq}+#{q5A9X0xfVPS.llt7APqVWyq}+#{ebCQCKcL6aF.llt7APqVWyq},C{k8CzaSY0aND},bGXjfTTdmRu
CACX posttreatment referred 60-64,#{hABXXy49uOt.gs3y2muDLIK}+#{q5A9X0xfVPS.gs3y2muDLIK}+#{ebCQCKcL6aF.gs3y2muDLIK},C{k8CzaSY0aND},xOKptD7B2fv
CACX posttreatment referred 65+,#{hABXXy49uOt.YAtW6LDL24J}+#{q5A9X0xfVPS.YAtW6LDL24J}+#{ebCQCKcL6aF.YAtW6LDL24J},C{k8CzaSY0aND},tso87uvDqop
CACX posttreatment referred All,#{hABXXy49uOt}+#{q5A9X0xfVPS}+#{ebCQCKcL6aF},C{k8CzaSY0aND},ggVCeiBxsi4
CACX posttreatment within 15-19,#{scmD7qycxY4.DYDpnZWu1XK}+#{zhfKlYgm9O1.DYDpnZWu1XK}+#{j6RN2xAwpR1.DYDpnZWu1XK},C{k8CzaSY0aND},ufBojIo9XuZ
CACX posttreatment within 20-24,#{scmD7qycxY4.m7Y0ddB212k}+#{zhfKlYgm9O1.m7Y0ddB212k}+#{j6RN2xAwpR1.m7Y0ddB212k},C{k8CzaSY0aND},GhPHlx1y62l
CACX posttreatment within 25-29,#{scmD7qycxY4.qy1vJGvFJeB}+#{zhfKlYgm9O1.qy1vJGvFJeB}+#{j6RN2xAwpR1.qy1vJGvFJeB},C{k8CzaSY0aND},XqKZSr6Joam
CACX posttreatment within 30-34,#{scmD7qycxY4.sk5UiD3PrxH}+#{zhfKlYgm9O1.sk5UiD3PrxH}+#{j6RN2xAwpR1.sk5UiD3PrxH},C{k8CzaSY0aND},otz2K5BuUOU
CACX posttreatment within 35-39,#{scmD7qycxY4.Vb7KzTvF83C}+#{zhfKlYgm9O1.Vb7KzTvF83C}+#{j6RN2xAwpR1.Vb7KzTvF83C},C{k8CzaSY0aND},yxuBu5IAvtT
CACX posttreatment within 40-44,#{scmD7qycxY4.dchngmvBGvb}+#{zhfKlYgm9O1.dchngmvBGvb}+#{j6RN2xAwpR1.dchngmvBGvb},C{k8CzaSY0aND},ePrnmNHsYft
CACX posttreatment within 45-49,#{scmD7qycxY4.VP1zCgdzuBb}+#{zhfKlYgm9O1.VP1zCgdzuBb}+#{j6RN2xAwpR1.VP1zCgdzuBb},C{k8CzaSY0aND},CLHZEDdETiw
CACX posttreatment within 50-54,#{scmD7qycxY4.uefSjW3VtZr}+#{zhfKlYgm9O1.uefSjW3VtZr}+#{j6RN2xAwpR1.uefSjW3VtZr},C{k8CzaSY0aND},StRs5k0EdTb
CACX posttreatment within 55-59,#{scmD7qycxY4.llt7APqVWyq}+#{zhfKlYgm9O1.llt7APqVWyq}+#{j6RN2xAwpR1.llt7APqVWyq},C{k8CzaSY0aND},GpXKfNSxum2
CACX posttreatment within 60-64,#{scmD7qycxY4.gs3y2muDLIK}+#{zhfKlYgm9O1.gs3y2muDLIK}+#{j6RN2xAwpR1.gs3y2muDLIK},C{k8CzaSY0aND},H3BlKYM6im6
CACX posttreatment within 65+,#{scmD7qycxY4.YAtW6LDL24J}+#{zhfKlYgm9O1.YAtW6LDL24J}+#{j6RN2xAwpR1.YAtW6LDL24J},C{k8CzaSY0aND},qF5t8j2yojf
CACX posttreatment within All,#{scmD7qycxY4}+#{zhfKlYgm9O1}+#{j6RN2xAwpR1},C{k8CzaSY0aND},cgm3hVOimk9
CACX Rescreened referred 15-19,#{J0knUuG85jc.DYDpnZWu1XK}+#{ISJOeSDrYME.DYDpnZWu1XK}+#{s1PYXYvCEoh.DYDpnZWu1XK},C{k8CzaSY0aND},V1hCJ0LArLn
CACX Rescreened referred 20-24,#{J0knUuG85jc.m7Y0ddB212k}+#{ISJOeSDrYME.m7Y0ddB212k}+#{s1PYXYvCEoh.m7Y0ddB212k},C{k8CzaSY0aND},AHVgCrkP4P0
CACX Rescreened referred 25-29,#{J0knUuG85jc.qy1vJGvFJeB}+#{ISJOeSDrYME.qy1vJGvFJeB}+#{s1PYXYvCEoh.qy1vJGvFJeB},C{k8CzaSY0aND},HSmSTxRWIlh
CACX Rescreened referred 30-34,#{J0knUuG85jc.sk5UiD3PrxH}+#{ISJOeSDrYME.sk5UiD3PrxH}+#{s1PYXYvCEoh.sk5UiD3PrxH},C{k8CzaSY0aND},aoFudWxuDLX
CACX Rescreened referred 35-39,#{J0knUuG85jc.Vb7KzTvF83C}+#{ISJOeSDrYME.Vb7KzTvF83C}+#{s1PYXYvCEoh.Vb7KzTvF83C},C{k8CzaSY0aND},cxwDrPtOfm6
CACX Rescreened referred 40-44,#{J0knUuG85jc.dchngmvBGvb}+#{ISJOeSDrYME.dchngmvBGvb}+#{s1PYXYvCEoh.dchngmvBGvb},C{k8CzaSY0aND},q444YZjaltw
CACX Rescreened referred 45-49,#{J0knUuG85jc.VP1zCgdzuBb}+#{ISJOeSDrYME.VP1zCgdzuBb}+#{s1PYXYvCEoh.VP1zCgdzuBb},C{k8CzaSY0aND},pLpodDuARyg
CACX Rescreened referred 50-54,#{J0knUuG85jc.uefSjW3VtZr}+#{ISJOeSDrYME.uefSjW3VtZr}+#{s1PYXYvCEoh.uefSjW3VtZr},C{k8CzaSY0aND},r9decOHDdI5
CACX Rescreened referred 55-59,#{J0knUuG85jc.llt7APqVWyq}+#{ISJOeSDrYME.llt7APqVWyq}+#{s1PYXYvCEoh.llt7APqVWyq},C{k8CzaSY0aND},sZCE8beu6pQ
CACX Rescreened referred 60-64,#{J0knUuG85jc.gs3y2muDLIK}+#{ISJOeSDrYME.gs3y2muDLIK}+#{s1PYXYvCEoh.gs3y2muDLIK},C{k8CzaSY0aND},ywhsRZUEHxh
CACX Rescreened referred 65+,#{J0knUuG85jc.YAtW6LDL24J}+#{ISJOeSDrYME.YAtW6LDL24J}+#{s1PYXYvCEoh.YAtW6LDL24J},C{k8CzaSY0aND},TXahdPuXVAw
CACX Rescreened referred All,#{J0knUuG85jc}+#{ISJOeSDrYME}+#{s1PYXYvCEoh},C{k8CzaSY0aND},SC1f3uFUPAf
CACX Rescreened within 15-19,#{XT9VCMGe6Df.DYDpnZWu1XK}+#{bhQDfxBThUc.DYDpnZWu1XK}+#{Z5gfSbemz5t.DYDpnZWu1XK},C{k8CzaSY0aND},lZfVo3ajRAS
CACX Rescreened within 20-24,#{XT9VCMGe6Df.m7Y0ddB212k}+#{bhQDfxBThUc.m7Y0ddB212k}+#{Z5gfSbemz5t.m7Y0ddB212k},C{k8CzaSY0aND},VnxNrisG6jq
CACX Rescreened within 25-29,#{XT9VCMGe6Df.qy1vJGvFJeB}+#{bhQDfxBThUc.qy1vJGvFJeB}+#{Z5gfSbemz5t.qy1vJGvFJeB},C{k8CzaSY0aND},ntAE7tsYSlu
CACX Rescreened within 30-34,#{XT9VCMGe6Df.sk5UiD3PrxH}+#{bhQDfxBThUc.sk5UiD3PrxH}+#{Z5gfSbemz5t.sk5UiD3PrxH},C{k8CzaSY0aND},b4u7ofPNjdl
CACX Rescreened within 35-39,#{XT9VCMGe6Df.Vb7KzTvF83C}+#{bhQDfxBThUc.Vb7KzTvF83C}+#{Z5gfSbemz5t.Vb7KzTvF83C},C{k8CzaSY0aND},CXInGBsgr1k
CACX Rescreened within 40-44,#{XT9VCMGe6Df.dchngmvBGvb}+#{bhQDfxBThUc.dchngmvBGvb}+#{Z5gfSbemz5t.dchngmvBGvb},C{k8CzaSY0aND},zTwyLS61T4b
CACX Rescreened within 45-49,#{XT9VCMGe6Df.VP1zCgdzuBb}+#{bhQDfxBThUc.VP1zCgdzuBb}+#{Z5gfSbemz5t.VP1zCgdzuBb},C{k8CzaSY0aND},PZNz0EphXYT
CACX Rescreened within 50-54,#{XT9VCMGe6Df.uefSjW3VtZr}+#{bhQDfxBThUc.uefSjW3VtZr}+#{Z5gfSbemz5t.uefSjW3VtZr},C{k8CzaSY0aND},Ce3iN6njN68
CACX Rescreened within 55-59,#{XT9VCMGe6Df.llt7APqVWyq}+#{bhQDfxBThUc.llt7APqVWyq}+#{Z5gfSbemz5t.llt7APqVWyq},C{k8CzaSY0aND},tZW4jGpoAmu
CACX Rescreened within 60-64,#{XT9VCMGe6Df.gs3y2muDLIK}+#{bhQDfxBThUc.gs3y2muDLIK}+#{Z5gfSbemz5t.gs3y2muDLIK},C{k8CzaSY0aND},qoo55pYwxFk
CACX Rescreened within 65+,#{XT9VCMGe6Df.YAtW6LDL24J}+#{bhQDfxBThUc.YAtW6LDL24J}+#{Z5gfSbemz5t.YAtW6LDL24J},C{k8CzaSY0aND},We5DVmlyyVb
CACX Rescreened within All,#{XT9VCMGe6Df}+#{bhQDfxBThUc}+#{Z5gfSbemz5t},C{k8CzaSY0aND},ygooqmJ9uY8
CACX Screen referred 15-19,#{UV8CHvAisuN.DYDpnZWu1XK}+#{dxOa5fSJUHo.DYDpnZWu1XK}+#{JjiSJ3gUslV.DYDpnZWu1XK},C{k8CzaSY0aND},D2cSH3HsixQ
CACX Screen referred 20-24,#{UV8CHvAisuN.m7Y0ddB212k}+#{dxOa5fSJUHo.m7Y0ddB212k}+#{JjiSJ3gUslV.m7Y0ddB212k},C{k8CzaSY0aND},TBibx0o5ZFB
CACX Screen referred 25-29,#{UV8CHvAisuN.qy1vJGvFJeB}+#{dxOa5fSJUHo.qy1vJGvFJeB}+#{JjiSJ3gUslV.qy1vJGvFJeB},C{k8CzaSY0aND},cGEdcg7ORdW
CACX Screen referred 30-34,#{UV8CHvAisuN.sk5UiD3PrxH}+#{dxOa5fSJUHo.sk5UiD3PrxH}+#{JjiSJ3gUslV.sk5UiD3PrxH},C{k8CzaSY0aND},AtuthknUXHW
CACX Screen referred 35-39,#{UV8CHvAisuN.Vb7KzTvF83C}+#{dxOa5fSJUHo.Vb7KzTvF83C}+#{JjiSJ3gUslV.Vb7KzTvF83C},C{k8CzaSY0aND},Exi1dxfz2RI
CACX Screen referred 40-44,#{UV8CHvAisuN.dchngmvBGvb}+#{dxOa5fSJUHo.dchngmvBGvb}+#{JjiSJ3gUslV.dchngmvBGvb},C{k8CzaSY0aND},QMxbz0wjm1i
CACX Screen referred 45-49,#{UV8CHvAisuN.VP1zCgdzuBb}+#{dxOa5fSJUHo.VP1zCgdzuBb}+#{JjiSJ3gUslV.VP1zCgdzuBb},C{k8CzaSY0aND},PXjFzyPOxmX
CACX Screen referred 50-54,#{UV8CHvAisuN.uefSjW3VtZr}+#{dxOa5fSJUHo.uefSjW3VtZr}+#{JjiSJ3gUslV.uefSjW3VtZr},C{k8CzaSY0aND},dVi8DFkLsip
CACX Screen referred 55-59,#{UV8CHvAisuN.llt7APqVWyq}+#{JjiSJ3gUslV.llt7APqVWyq}+#{dxOa5fSJUHo.llt7APqVWyq},C{k8CzaSY0aND},jzf0OeTVYZv
CACX Screen referred 60-64,#{UV8CHvAisuN.gs3y2muDLIK}+#{dxOa5fSJUHo.gs3y2muDLIK}+#{JjiSJ3gUslV.gs3y2muDLIK},C{k8CzaSY0aND},mTdY8PUGmOn
CACX Screen referred 65+,#{UV8CHvAisuN.YAtW6LDL24J}+#{dxOa5fSJUHo.YAtW6LDL24J}+#{JjiSJ3gUslV.YAtW6LDL24J},C{k8CzaSY0aND},Aff43NYXu2P
CACX Screen referred All,#{UV8CHvAisuN}+#{dxOa5fSJUHo}+#{JjiSJ3gUslV},C{k8CzaSY0aND},c4owmhK94cW
CACX Screen within 15-19,#{mWvDzG6hAnX.DYDpnZWu1XK}+#{FGG5Ewt1Ys0.DYDpnZWu1XK}+#{NlcmV3XeROb.DYDpnZWu1XK},C{k8CzaSY0aND},McougHALiV7
CACX Screen within 20-24,#{mWvDzG6hAnX.m7Y0ddB212k}+#{FGG5Ewt1Ys0.m7Y0ddB212k}+#{NlcmV3XeROb.m7Y0ddB212k},C{k8CzaSY0aND},XXnt9Uv9nIS
CACX Screen within 25-29,#{mWvDzG6hAnX.qy1vJGvFJeB}+#{FGG5Ewt1Ys0.qy1vJGvFJeB}+#{NlcmV3XeROb.qy1vJGvFJeB},C{k8CzaSY0aND},qkMkPGxvU1X
CACX Screen within 30-34,#{mWvDzG6hAnX.sk5UiD3PrxH}+#{FGG5Ewt1Ys0.sk5UiD3PrxH}+#{NlcmV3XeROb.sk5UiD3PrxH},C{k8CzaSY0aND},QBhccBxtySm
CACX Screen within 35-39,#{mWvDzG6hAnX.Vb7KzTvF83C}+#{FGG5Ewt1Ys0.Vb7KzTvF83C}+#{NlcmV3XeROb.Vb7KzTvF83C},C{k8CzaSY0aND},I9DtcHvY7dS
CACX Screen within 40-44,#{mWvDzG6hAnX.dchngmvBGvb}+#{FGG5Ewt1Ys0.dchngmvBGvb}+#{NlcmV3XeROb.dchngmvBGvb},C{k8CzaSY0aND},wLJnwhL90et
CACX Screen within 45-49,#{mWvDzG6hAnX.VP1zCgdzuBb}+#{FGG5Ewt1Ys0.VP1zCgdzuBb}+#{NlcmV3XeROb.VP1zCgdzuBb},C{k8CzaSY0aND},OQnOyOyGnqo
CACX Screen within 50-54,#{mWvDzG6hAnX.uefSjW3VtZr}+#{FGG5Ewt1Ys0.uefSjW3VtZr}+#{NlcmV3XeROb.uefSjW3VtZr},C{k8CzaSY0aND},LLEHKWYIGTa
CACX Screen within 55-59,#{mWvDzG6hAnX.llt7APqVWyq}+#{FGG5Ewt1Ys0.llt7APqVWyq}+#{NlcmV3XeROb.llt7APqVWyq},C{k8CzaSY0aND},QultOro2QCf
CACX Screen within 60-64,#{mWvDzG6hAnX.gs3y2muDLIK}+#{FGG5Ewt1Ys0.gs3y2muDLIK}+#{NlcmV3XeROb.gs3y2muDLIK},C{k8CzaSY0aND},bWLtK3UZAoU
CACX Screen within 65+,#{mWvDzG6hAnX.YAtW6LDL24J}+#{FGG5Ewt1Ys0.YAtW6LDL24J}+#{NlcmV3XeROb.YAtW6LDL24J},C{k8CzaSY0aND},bHAGqaYxWbc
