id,type,name,displayName,shortName,code,description,search_text
XFhSgvwAwr7,Data Element,GBV_MNCH_PG_PV_HIV+,GBV_MNCH_PG_PV_HIV+,GBV_MNCH_PG_PV_HIV+,,,gbv_mnch_pg_pv_hiv+ | gbv_mnch_pg_pv_hiv+ | gbv_mnch_pg_pv_hiv+ |  | 
gQZdYg0TMuM,Data Element,GBV_MNCH_PG_PV_Received_PVC,GBV_MNCH_PG_PV_Received_PVC,GBV_MNCH_PG_PV_Received_PVC,,,gbv_mnch_pg_pv_received_pvc | gbv_mnch_pg_pv_received_pvc | gbv_mnch_pg_pv_received_pvc |  | 
tFr4EWOCsmZ,Data Element,GBV_MNCH_PG_PV_Referred_Legal,GBV_MNCH_PG_PV_Referred_Legal,GBV_MNCH_PG_PV_Referred_Legal,,,gbv_mnch_pg_pv_referred_legal | gbv_mnch_pg_pv_referred_legal | gbv_mnch_pg_pv_referred_legal |  | 
lLMPTpaKWvH,Data Element,GBV_MNCH_PG_PV_Reported_Police,GBV_MNCH_PG_PV_Reported_Police,GBV_MNCH_PG_PV_Reported_Police,,,gbv_mnch_pg_pv_reported_police | gbv_mnch_pg_pv_reported_police | gbv_mnch_pg_pv_reported_police |  | 
QdSRBhT9wFb,Data Element,GBV_MNCH_PG_PV_Tested_HIV,GBV_MNCH_PG_PV_Tested_HIV,GBV_MNCH_PG_PV_Tested_HIV,,,gbv_mnch_pg_pv_tested_hiv | gbv_mnch_pg_pv_tested_hiv | gbv_mnch_pg_pv_tested_hiv |  | 
A9nOUM2lai6,Data Element,GBV_MNCH_PG_Referred_Community,GBV_MNCH_PG_Referred_Community,GBV_MNCH_PG_Referred_Community,,,gbv_mnch_pg_referred_community | gbv_mnch_pg_referred_community | gbv_mnch_pg_referred_community |  | 
rJBM2Try8Qy,Data Element,GBV_MNCH_PG_Screened,GBV_MNCH_PG_Screened,GBV_MNCH_PG_Screened,,,gbv_mnch_pg_screened | gbv_mnch_pg_screened | gbv_mnch_pg_screened |  | 
WeWyEA2U2uC,Data Element,GBV_MNCH_PG_SV_Completed_PEP,GBV_MNCH_PG_SV_Completed_PEP,GBV_MNCH_PG_SV_Completed_PEP,,,gbv_mnch_pg_sv_completed_pep | gbv_mnch_pg_sv_completed_pep | gbv_mnch_pg_sv_completed_pep |  | 
uxEAJA8xcQL,Data Element,GBV_MNCH_PG_SV_Eligible,GBV_MNCH_PG_SV_Eligible,GBV_MNCH_PG_SV_Eligible,,,gbv_mnch_pg_sv_eligible | gbv_mnch_pg_sv_eligible | gbv_mnch_pg_sv_eligible |  | 
tYfeYRbjxyd,Data Element,GBV_MNCH_PG_SV_Eligible_PEP,GBV_MNCH_PG_SV_Eligible_PEP,GBV_MNCH_PG_SV_Eligible_PEP,,,gbv_mnch_pg_sv_eligible_pep | gbv_mnch_pg_sv_eligible_pep | gbv_mnch_pg_sv_eligible_pep |  | 
y1xALUN20Ox,Data Element,GBV_MNCH_PG_SV_Eligible_Trauma,GBV_MNCH_PG_SV_Eligible_Trauma,GBV_MNCH_PG_SV_Eligible_Trauma,,,gbv_mnch_pg_sv_eligible_trauma | gbv_mnch_pg_sv_eligible_trauma | gbv_mnch_pg_sv_eligible_trauma |  | 
aG03d83xD0x,Data Element,GBV_MNCH_PG_SV_Expected_Complete_PEP,GBV_MNCH_PG_SV_Expected_Complete_PEP,GBV_MNCH_PG_SV_Expected_Complete_PEP,,,gbv_mnch_pg_sv_expected_complete_pep | gbv_mnch_pg_sv_expected_complete_pep | gbv_mnch_pg_sv_expected_complete_pep |  | 
GHx9nDqOXbT,Data Element,GBV_MNCH_PG_SV_HIV+,GBV_MNCH_PG_SV_HIV+,GBV_MNCH_PG_SV_HIV+,,,gbv_mnch_pg_sv_hiv+ | gbv_mnch_pg_sv_hiv+ | gbv_mnch_pg_sv_hiv+ |  | 
w4scqezZROD,Data Element,GBV_MNCH_PG_SV_KP,GBV_MNCH_PG_SV_KP,GBV_MNCH_PG_SV_KP,,,gbv_mnch_pg_sv_kp | gbv_mnch_pg_sv_kp | gbv_mnch_pg_sv_kp |  | 
woOJDpd9Uzy,Data Element,GBV_MNCH_PG_SV_Received_EC,GBV_MNCH_PG_SV_Received_EC,GBV_MNCH_PG_SV_Received_EC,,,gbv_mnch_pg_sv_received_ec | gbv_mnch_pg_sv_received_ec | gbv_mnch_pg_sv_received_ec |  | 
XRdtVEmckGE,Data Element,GBV_MNCH_PG_SV_Received_Psycho,GBV_MNCH_PG_SV_Received_Psycho,GBV_MNCH_PG_SV_Received_Psycho,,,gbv_mnch_pg_sv_received_psycho | gbv_mnch_pg_sv_received_psycho | gbv_mnch_pg_sv_received_psycho |  | 
wMKNiXoOksj,Data Element,GBV_MNCH_PG_SV_Received_PVC,GBV_MNCH_PG_SV_Received_PVC,GBV_MNCH_PG_SV_Received_PVC,,,gbv_mnch_pg_sv_received_pvc | gbv_mnch_pg_sv_received_pvc | gbv_mnch_pg_sv_received_pvc |  | 
lJ8wR2P4X2C,Data Element,GBV_MNCH_PG_SV_Received_Trauma,GBV_MNCH_PG_SV_Received_Trauma,GBV_MNCH_PG_SV_Received_Trauma,,,gbv_mnch_pg_sv_received_trauma | gbv_mnch_pg_sv_received_trauma | gbv_mnch_pg_sv_received_trauma |  | 
pAAFED3cxFc,Data Element,GBV_MNCH_PG_SV_Referred_child_office,GBV_MNCH_PG_SV_Referred_child_office,GBV_MNCH_PG_SV_Referred_child_office,,,gbv_mnch_pg_sv_referred_child_office | gbv_mnch_pg_sv_referred_child_office | gbv_mnch_pg_sv_referred_child_office |  | 
gGcWojjGFQ1,Data Element,GBV_MNCH_PG_SV_Referred_Economic,GBV_MNCH_PG_SV_Referred_Economic,GBV_MNCH_PG_SV_Referred_Economic,,,gbv_mnch_pg_sv_referred_economic | gbv_mnch_pg_sv_referred_economic | gbv_mnch_pg_sv_referred_economic |  | 
kVGMk96uJJY,Data Element,GBV_MNCH_PG_SV_Referred_legal,GBV_MNCH_PG_SV_Referred_legal,GBV_MNCH_PG_SV_Referred_legal,,,gbv_mnch_pg_sv_referred_legal | gbv_mnch_pg_sv_referred_legal | gbv_mnch_pg_sv_referred_legal |  | 
wTgF8jY2mIf,Data Element,GBV_MNCH_PG_SV_Referred_Rescue,GBV_MNCH_PG_SV_Referred_Rescue,GBV_MNCH_PG_SV_Referred_Rescue,,,gbv_mnch_pg_sv_referred_rescue | gbv_mnch_pg_sv_referred_rescue | gbv_mnch_pg_sv_referred_rescue |  | 
tYbxAMZ6ISE,Data Element,GBV_MNCH_PG_SV_Referred_Treated_STI,GBV_MNCH_PG_SV_Referred_Treated_STI,GBV_MNCH_PG_SV_Referred_Treated_STI,,,gbv_mnch_pg_sv_referred_treated_sti | gbv_mnch_pg_sv_referred_treated_sti | gbv_mnch_pg_sv_referred_treated_sti |  | 
UhVSQsjHWAg,Data Element,GBV_MNCH_PG_SV_Reported_Police,GBV_MNCH_PG_SV_Reported_Police,GBV_MNCH_PG_SV_Reported_Police,,,gbv_mnch_pg_sv_reported_police | gbv_mnch_pg_sv_reported_police | gbv_mnch_pg_sv_reported_police |  | 
bngSQZ2Hg05,Data Element,GBV_MNCH_PG_SV_Screened_Mental,GBV_MNCH_PG_SV_Screened_Mental,GBV_MNCH_PG_SV_Screened_Mental,,,gbv_mnch_pg_sv_screened_mental | gbv_mnch_pg_sv_screened_mental | gbv_mnch_pg_sv_screened_mental |  | 
CSroSyZpIIJ,Data Element,GBV_MNCH_PG_SV_Screened_STI,GBV_MNCH_PG_SV_Screened_STI,GBV_MNCH_PG_SV_Screened_STI,,,gbv_mnch_pg_sv_screened_sti | gbv_mnch_pg_sv_screened_sti | gbv_mnch_pg_sv_screened_sti |  | 
evIOJ3zh2yW,Data Element,GBV_MNCH_PG_SV_Started_PEP,GBV_MNCH_PG_SV_Started_PEP,GBV_MNCH_PG_SV_Started_PEP,,,gbv_mnch_pg_sv_started_pep | gbv_mnch_pg_sv_started_pep | gbv_mnch_pg_sv_started_pep |  | 
eFGyBkTxNgb,Data Element,GBV_MNCH_PG_SV_STI_Pos,GBV_MNCH_PG_SV_STI_Pos,GBV_MNCH_PG_SV_STI_Pos,,,gbv_mnch_pg_sv_sti_pos | gbv_mnch_pg_sv_sti_pos | gbv_mnch_pg_sv_sti_pos |  | 
hTRW1MxhnbS,Data Element,GBV_MNCH_PG_SV_Tested_HIV,GBV_MNCH_PG_SV_Tested_HIV,GBV_MNCH_PG_SV_Tested_HIV,,,gbv_mnch_pg_sv_tested_hiv | gbv_mnch_pg_sv_tested_hiv | gbv_mnch_pg_sv_tested_hiv |  | 
hABw68BEc6s,Data Element,GBV_MNCH_PG_SV_Visited_<72hrs,GBV_MNCH_PG_SV_Visited_<72hrs,GBV_MNCH_PG_SV_Visited_<72hrs,,,gbv_mnch_pg_sv_visited_<72hrs | gbv_mnch_pg_sv_visited_<72hrs | gbv_mnch_pg_sv_visited_<72hrs |  | 
lIKj2k9m6Qr,Data Element,GBVMNCH TA Comment1,GBVMNCH TA Comment1,GBVMNCH TA Comment1,,,gbvmnch ta comment1 | gbvmnch ta comment1 | gbvmnch ta comment1 |  | 
kZkehdTsnY1,Data Element,GBVMNCH TA Comment2,GBVMNCH TA Comment2,GBVMNCH TA Comment2,,,gbvmnch ta comment2 | gbvmnch ta comment2 | gbvmnch ta comment2 |  | 
sG3Dk0Q7qOG,Data Element,GBVMNCH TA Comment3,GBVMNCH TA Comment3,GBVMNCH TA Comment3,,,gbvmnch ta comment3 | gbvmnch ta comment3 | gbvmnch ta comment3 |  | 
nZYQt5mnU1A,Data Element,GBVMNCH  TA User1,GBVMNCH  TA User1,GBVMNCH  TA User1,,,gbvmnch  ta user1 | gbvmnch  ta user1 | gbvmnch  ta user1 |  | 
qsxP1nkkIFi,Data Element,GBVMNCH  TA User2,GBVMNCH  TA User2,GBVMNCH  TA User2,,,gbvmnch  ta user2 | gbvmnch  ta user2 | gbvmnch  ta user2 |  | 
gXZ6FLQ1OT6,Data Element,GBVMNCH  TA User3,GBVMNCH  TA User3,GBVMNCH  TA User3,,,gbvmnch  ta user3 | gbvmnch  ta user3 | gbvmnch  ta user3 |  | 
HeniTLoIidn,Data Element,GBV OPD Identified F,GBV OPD Identified F,GBV OPD Identified F,,,gbv opd identified f | gbv opd identified f | gbv opd identified f |  | 
dVwOCrhsA8T,Data Element,GBV OPD Identified M,GBV OPD Identified M,GBV OPD Identified M,,,gbv opd identified m | gbv opd identified m | gbv opd identified m |  | 
ze83BXA8SEo,Data Element,GBV OPD Offered F,GBV OPD Offered F,GBV OPD Offered F,,,gbv opd offered f | gbv opd offered f | gbv opd offered f |  | 
I0ygwKIrnEZ,Data Element,GBV OPD Offered M,GBV OPD Offered M,GBV OPD Offered M,,,gbv opd offered m | gbv opd offered m | gbv opd offered m |  | 
JXmUAmsCxQe,Data Element,GBV OPD Screened F,GBV OPD Screened F,GBV OPD Screened F,,,gbv opd screened f | gbv opd screened f | gbv opd screened f |  | 
gmEdEmJqBPr,Data Element,GBV OPD Screened M,GBV OPD Screened M,GBV OPD Screened M,,,gbv opd screened m | gbv opd screened m | gbv opd screened m |  | 
jg68v2duacY,Data Element,GBV Other Identified F,GBV Other Identified F,GBV Other Identified F,,,gbv other identified f | gbv other identified f | gbv other identified f |  | 
i5lDHBmAh8I,Data Element,GBV Other Identified M,GBV Other Identified M,GBV Other Identified M,,,gbv other identified m | gbv other identified m | gbv other identified m |  | 
WOBFi2dACKw,Data Element,GBV Other Offered F,GBV Other Offered F,GBV Other Offered F,,,gbv other offered f | gbv other offered f | gbv other offered f |  | 
s3F1gETU0bb,Data Element,GBV Other Offered M,GBV Other Offered M,GBV Other Offered M,,,gbv other offered m | gbv other offered m | gbv other offered m |  | 
LDtu9eFY7tI,Data Element,GBV Other Screened F,GBV Other Screened F,GBV Other Screened F,,,gbv other screened f | gbv other screened f | gbv other screened f |  | 
AtBZOBY5maI,Data Element,GBV Other Screened M,GBV Other Screened M,GBV Other Screened M,,,gbv other screened m | gbv other screened m | gbv other screened m |  | 
grpFn0v1Srd,Data Element,GBV PrEP Linked,GBV PrEP Linked,GBV PrEP Linked,,,gbv prep linked | gbv prep linked | gbv prep linked |  | 
krqzmTNcGYb,Data Element,GBV Psycho Counseled,GBV Psycho Counseled,GBV Psycho Counseled,,,gbv psycho counseled | gbv psycho counseled | gbv psycho counseled |  | 
iwkZNbHgFOk,Data Element,GBV PV Eligible,GBV PV Eligible,GBV PV Eligible,,,gbv pv eligible | gbv pv eligible | gbv pv eligible |  | 
oEZQTtLszId,Data Element,GBV PV forensic,GBV PV forensic,GBV PV forensic,,,gbv pv forensic | gbv pv forensic | gbv pv forensic |  | 
XMpmGqbZeDw,Data Element,GBV PV legal report,GBV PV legal report,GBV PV legal report,,,gbv pv legal report | gbv pv legal report | gbv pv legal report |  | 
eGr25dKn9m6,Data Element,GBV PV police report,GBV PV police report,GBV PV police report,,,gbv pv police report | gbv pv police report | gbv pv police report |  | 
RT9lrT5zvcL,Data Element,GBV PV Pos,GBV PV Pos,GBV PV Pos,,,gbv pv pos | gbv pv pos | gbv pv pos |  | 
PqIWKoxHEvB,Data Element,GBV PV PVC,GBV PV PVC,GBV PV PVC,,,gbv pv pvc | gbv pv pvc | gbv pv pvc |  | 
MLdYn7i3Zs0,Data Element,GBV PV Tested,GBV PV Tested,GBV PV Tested,,,gbv pv tested | gbv pv tested | gbv pv tested |  | 
bkX5tmwxk4F,Data Element,GBV Rescue Refer,GBV Rescue Refer,GBV Rescue Refer,,,gbv rescue refer | gbv rescue refer | gbv rescue refer |  | 
Eel8XUc7Hga,Data Element,GBV Screened,GBV Screened,GBV Screened,,,gbv screened | gbv screened | gbv screened |  | 
VAZ2tdwp5Qp,Data Element,GBV STI Pos,GBV STI Pos,GBV STI Pos,,,gbv sti pos | gbv sti pos | gbv sti pos |  | 
mX7dwA6QuZc,Data Element,GBV STI Screen,GBV STI Screen,GBV STI Screen,,,gbv sti screen | gbv sti screen | gbv sti screen |  | 
elDECiFW8mD,Data Element,GBV STI Treat,GBV STI Treat,GBV STI Treat,,,gbv sti treat | gbv sti treat | gbv sti treat |  | 
Tc6mO4nRi3l,Data Element,GBV SV,GBV SV,GBV SV,,,gbv sv | gbv sv | gbv sv |  | 
s9rxFYTGvcz,Data Element,GBV SV cases closed F,GBV SV cases closed F,GBV SV cases closed F,,,gbv sv cases closed f | gbv sv cases closed f | gbv sv cases closed f |  | 
S18AllNKE4V,Data Element,GBV SV cases closed M,GBV SV cases closed M,GBV SV cases closed M,,,gbv sv cases closed m | gbv sv cases closed m | gbv sv cases closed m |  | 
TGMveoQq6qW,Data Element,GBV SV conv duration <10,GBV SV conv duration <10,GBV SV conv duration <10,,,gbv sv conv duration <10 | gbv sv conv duration <10 | gbv sv conv duration <10 |  | 
q6KouDwDVZ1,Data Element,GBV SV conv duration 10-20,GBV SV conv duration 10-20,GBV SV conv duration 10-20,,,gbv sv conv duration 10-20 | gbv sv conv duration 10-20 | gbv sv conv duration 10-20 |  | 
jLDLdLofjSc,Data Element,GBV SV Convictions F,GBV SV Convictions F,GBV SV Convictions F,,,gbv sv convictions f | gbv sv convictions f | gbv sv convictions f |  | 
P6DQzRLJNHr,Data Element,GBV SV Convictions M,GBV SV Convictions M,GBV SV Convictions M,,,gbv sv convictions m | gbv sv convictions m | gbv sv convictions m |  | 
fXaw122E9NE,Data Element,GBV SV EC,GBV SV EC,GBV SV EC,,,gbv sv ec | gbv sv ec | gbv sv ec |  | 
w0AcuccSACz,Data Element,GBV SV Eligible,GBV SV Eligible,GBV SV Eligible,,,gbv sv eligible | gbv sv eligible | gbv sv eligible |  | 
Dv0Y9Qq7gia,Data Element,GBV SV KP,GBV SV KP,GBV SV KP,,,gbv sv kp | gbv sv kp | gbv sv kp |  | 
KEn1ZGZiZaT,Data Element,GBV SV Legal Report,GBV SV Legal Report,GBV SV Legal Report,,,gbv sv legal report | gbv sv legal report | gbv sv legal report |  | 
aEroyObj5JC,Data Element,GBV SV Life Impr F,GBV SV Life Impr F,GBV SV Life Impr F,,,gbv sv life impr f | gbv sv life impr f | gbv sv life impr f |  | 
FIQbRUf4hc1,Data Element,GBV SV Mental Health,GBV SV Mental Health,GBV SV Mental Health,,,gbv sv mental health | gbv sv mental health | gbv sv mental health |  | 
S4FpdbN8q6Z,Data Element,GBV SV PEP Complete,GBV SV PEP Complete,GBV SV PEP Complete,,,gbv sv pep complete | gbv sv pep complete | gbv sv pep complete |  | 
AaawruGawiK,Data Element,GBV SV PEP Elig,GBV SV PEP Elig,GBV SV PEP Elig,,,gbv sv pep elig | gbv sv pep elig | gbv sv pep elig |  | 
oWpnXe2oqKO,Data Element,GBV SV PEP Expected,GBV SV PEP Expected,GBV SV PEP Expected,,,gbv sv pep expected | gbv sv pep expected | gbv sv pep expected |  | 
FMUEnaKCACK,Data Element,GBV SV PEP Start,GBV SV PEP Start,GBV SV PEP Start,,,gbv sv pep start | gbv sv pep start | gbv sv pep start |  | 
jQEPO8BKYUC,Data Element,GBV SV Perp F,GBV SV Perp F,GBV SV Perp F,,,gbv sv perp f | gbv sv perp f | gbv sv perp f |  | 
tcD77h66odh,Data Element,GBV SV Perp M,GBV SV Perp M,GBV SV Perp M,,,gbv sv perp m | gbv sv perp m | gbv sv perp m |  | 
vr8oghOFj2c,Data Element,GBV SV Perp offered F,GBV SV Perp offered F,GBV SV Perp offered F,,,gbv sv perp offered f | gbv sv perp offered f | gbv sv perp offered f |  | 
dN1L7RgDVNl,Data Element,GBV SV Perp offered M,GBV SV Perp offered M,GBV SV Perp offered M,,,gbv sv perp offered m | gbv sv perp offered m | gbv sv perp offered m |  | 
GxeInpHzCjt,Data Element,GBV SV Police Report,GBV SV Police Report,GBV SV Police Report,,,gbv sv police report | gbv sv police report | gbv sv police report |  | 
fkspvCsE53f,Data Element,GBV SV Pos,GBV SV Pos,GBV SV Pos,,,gbv sv pos | gbv sv pos | gbv sv pos |  | 
K7F6tWJUjmr,Data Element,GBV SV PVC,GBV SV PVC,GBV SV PVC,,,gbv sv pvc | gbv sv pvc | gbv sv pvc |  | 
rIkYyTBoH3N,Data Element,GBV SV Tested,GBV SV Tested,GBV SV Tested,,,gbv sv tested | gbv sv tested | gbv sv tested |  | 
qFwP018vVPp,Data Element,GBV TA Comment1,GBV TA Comment1,GBV TA Comment1,,,gbv ta comment1 | gbv ta comment1 | gbv ta comment1 |  | 
mm3Sdpkl4W2,Data Element,GBV TA Comment2,GBV TA Comment2,GBV TA Comment2,,,gbv ta comment2 | gbv ta comment2 | gbv ta comment2 |  | 
sl3GFoXb5L6,Data Element,GBV TA Comment3,GBV TA Comment3,GBV TA Comment3,,,gbv ta comment3 | gbv ta comment3 | gbv ta comment3 |  | 
olMNmIJ90nP,Data Element,GBV TA User1,GBV TA User1,GBV TA User1,,,gbv ta user1 | gbv ta user1 | gbv ta user1 |  | 
DcgG98WKejy,Data Element,GBV TA User2,GBV TA User2,GBV TA User2,,,gbv ta user2 | gbv ta user2 | gbv ta user2 |  | 
QjADdrg9YKq,Data Element,GBV TA User3,GBV TA User3,GBV TA User3,,,gbv ta user3 | gbv ta user3 | gbv ta user3 |  | 
tSFFNSIpCrA,Data Element,GBV Trauma Counseled,GBV Trauma Counseled,GBV Trauma Counseled,,,gbv trauma counseled | gbv trauma counseled | gbv trauma counseled |  | 
LRlB099wLVr,Data Element,GBV Trauma Eligible,GBV Trauma Eligible,GBV Trauma Eligible,,,gbv trauma eligible | gbv trauma eligible | gbv trauma eligible |  | 
jBBbh30kCsQ,Data Element,GEND_GBV Cases reported to police,GEND_GBV Cases reported to police,GEND_GBV Cases reported to police,,GBV - Number of Cases reported to police,gend_gbv cases reported to police | gend_gbv cases reported to police | gend_gbv cases reported to police |  | gbv - number of cases reported to police
pqFO0JNeSvO,Data Element,GEND_GBV completed PEP,GEND_GBV completed PEP,GEND_GBV completed PEP,,GBV - Number of people confirmed completed PEP in the month,gend_gbv completed pep | gend_gbv completed pep | gend_gbv completed pep |  | gbv - number of people confirmed completed pep in the month
veLVtS8arS2,Data Element,GEND_GBV eligible for PEP,GEND_GBV eligible for PEP,GEND_GBV eligible for PEP,,GBV - No. of people eligible for PEP Service,gend_gbv eligible for pep | gend_gbv eligible for pep | gend_gbv eligible for pep |  | gbv - no. of people eligible for pep service
PtyzXYXqunU,Data Element,GEND_GBV minimum package,GEND_GBV minimum package,GEND_GBV minimum package,,GBV - No. receiving post-GBV minimum package,gend_gbv minimum package | gend_gbv minimum package | gend_gbv minimum package |  | gbv - no. receiving post-gbv minimum package
IAex9ZGpWVh,Data Element,GEND_GBV offered shelter or safe space,GEND_GBV offered shelter or safe space,GEND_GBV offered shelter or safe space,,GBV - Number rescued/ Offered shelter or safe space,gend_gbv offered shelter or safe space | gend_gbv offered shelter or safe space | gend_gbv offered shelter or safe space |  | gbv - number rescued/ offered shelter or safe space
B12TKoIOJFP,Data Element,GEND_GBV (Physical/Emotional),GEND_GBV (Physical/Emotional),GEND_GBV (Physical/Emotional),,GBV - No. of Physical/Emotional Violence Cases Identified,gend_gbv (physical/emotional) | gend_gbv (physical/emotional) | gend_gbv (physical/emotional) |  | gbv - no. of physical/emotional violence cases identified
WQaNvZWNdlq,Data Element,GEND_GBV received PEP,GEND_GBV received PEP,GEND_GBV received PEP,,GBV - No. of people receiving PEP Service,gend_gbv received pep | gend_gbv received pep | gend_gbv received pep |  | gbv - no. of people receiving pep service
svxh9TCKYlb,Data Element,GEND_GBV received psychosocial support,GEND_GBV received psychosocial support,GEND_GBV received psychosocial support,,GBV - Number receiving psychosocial Care and support including psycho-trauma,gend_gbv received psychosocial support | gend_gbv received psychosocial support | gend_gbv received psychosocial support |  | gbv - number receiving psychosocial care and support including psycho-trauma
ivUE4OznNkS,Data Element,GEND_GBV receiving  Emergency Contraception,GEND_GBV receiving  Emergency Contraception,GEND_GBV receiving  Emergency Contraception,,GBV - Number receiving  Emergency Contraception (F),gend_gbv receiving  emergency contraception | gend_gbv receiving  emergency contraception | gend_gbv receiving  emergency contraception |  | gbv - number receiving  emergency contraception (f)
AwHoZdaPasd,Data Element,GEND_GBV receiving Medical treatment for life ,GEND_GBV receiving Medical treatment for life ,GEND_GBV receiving Medical treatment for life ,,GBV - Number receiving Medical treatment for life threatening condition(Laceration or broken bones),gend_gbv receiving medical treatment for life  | gend_gbv receiving medical treatment for life  | gend_gbv receiving medical treatment for life  |  | gbv - number receiving medical treatment for life threatening condition(laceration or broken bones)
vpHAgoRtzHS,Data Element,GEND_GBV referred for economic support,GEND_GBV referred for economic support,GEND_GBV referred for economic support,,GBV - Number referred for economic support,gend_gbv referred for economic support | gend_gbv referred for economic support | gend_gbv referred for economic support |  | gbv - number referred for economic support
vySPq9EtIis,Data Element,GEND_GBV SCREENED,GEND_GBV SCREENED,GEND_GBV SCREENED,,GBV - No. of People actively screened for sGBV,gend_gbv screened | gend_gbv screened | gend_gbv screened |  | gbv - no. of people actively screened for sgbv
ozuuAPj5YBI,Data Element,GEND_GBV (Sexual),GEND_GBV (Sexual),GEND_GBV (Sexual),,GBV - No. of Sexual Violence Cases Identified,gend_gbv (sexual) | gend_gbv (sexual) | gend_gbv (sexual) |  | gbv - no. of sexual violence cases identified
pm1a4uskF9c,Data Element,GEND_GBV supported/referred  for legal service,GEND_GBV supported/referred  for legal service,GEND_GBV supported/referred  for legal service,,GBV - Number supported/referred  for legal services,gend_gbv supported/referred  for legal service | gend_gbv supported/referred  for legal service | gend_gbv supported/referred  for legal service |  | gbv - number supported/referred  for legal services
jE2TEfjN6X0,Data Element,GEND_GBV : Targets,GEND_GBV : Targets,GEND_GBV : Targets,,GEND_GBV : Targets,gend_gbv : targets | gend_gbv : targets | gend_gbv : targets |  | gend_gbv : targets
gsCBWo3rIvj,Data Element,Gentamycin_BeginningBalance,Gentamycin_BeginningBalance,Gentamycin_BeginningBalance,,,gentamycin_beginningbalance | gentamycin_beginningbalance | gentamycin_beginningbalance |  | 
f4Vj4co0lsx,Data Element,Gentamycin_ClosingStock,Gentamycin_ClosingStock,Gentamycin_ClosingStock,,,gentamycin_closingstock | gentamycin_closingstock | gentamycin_closingstock |  | 
HdWodBuTj7q,Data Element,Gentamycin_CummulativeDispensed,Gentamycin_CummulativeDispensed,Gentamycin_CummulativeDispensed,,,gentamycin_cummulativedispensed | gentamycin_cummulativedispensed | gentamycin_cummulativedispensed |  | 
Y78MdzAFERs,Data Element,Gentamycin_CummulativeReceived,Gentamycin_CummulativeReceived,Gentamycin_CummulativeReceived,,,gentamycin_cummulativereceived | gentamycin_cummulativereceived | gentamycin_cummulativereceived |  | 
OLHshKYcnMv,Data Element,Gentamycin_LossesAdjustments,Gentamycin_LossesAdjustments,Gentamycin_LossesAdjustments,,,gentamycin_lossesadjustments | gentamycin_lossesadjustments | gentamycin_lossesadjustments |  | 
aiWsHGXZ3F6,Data Element,Gentamycin_PhysicalCount,Gentamycin_PhysicalCount,Gentamycin_PhysicalCount,,,gentamycin_physicalcount | gentamycin_physicalcount | gentamycin_physicalcount |  | 
