name,id,level
Almed Health Products,cYMjQgLlKXt,5
Almond Community Hospital Ltd,CLBMFLAKvZz,5
Alms House Dispensary,xYXWzBntS2B,5
Al-Mumtaz Medical Clinic,APMAjpTdU8I,5
Al- Munawarah Medical Center,tILK8WyeYwd,5
Alnas Medical Clinic,FkFXadTcl2A,5
Alnas Nursing Home,AliHdSdiWqD,5
Al-Nuur,qPkSRhchkd8,5
Aloete Dispensary,u5u0Bhybf8f,5
Aloha Medical Clinic,ifCWTN9WMlL,5
Alomodoi Community Unit,STEIT3U2iP5,5
Alpesan Medical Clinic,n36lC5k9kc6,5
Alpha Bliss Health Clinic,cG3J1frB1lA,5
Alpha Community Health Clinic (Migori),Z4djSNlS0mA,5
Alpha Health Care Medical Clinic,clwsPPAMEz7,5
Alpha hill medical centre,w4pCUxEVOZo,5
Alpha Links Medical Clinic,VuswnQWFdYZ,5
Alpha Medical,kc3xNNoOKfM,5
Alpha Medical Agency,hNDKFPKWYOa,5
Alpha Medical Centre Thigio,jUn6k7NLfu1,5
Alpha Medical Clinic,dhBHJi4K9KT,5
Alpha Medical Clinic,j2JtGSpQWuw,5
Alpha Medical Clinic (Butere),UWRuxmyHSCV,5
Alpha Medical Clinic (Koibatek),BhFbEuA3lZ5,5
Alphil Maternity And Nursing Home,BId2x6K6BOz,5
Alphil Medical Centre,K2dQyq9Y9XK,5
Alphil Medical Centre,okO6j4SE323,5
Alphil Medical Centre Limited,meW9wZL2Vx9,5
Alphima Medical Clinic,wEptqs31IZ2,5
Alphine Health Care Medical Clinic,Rb98NhMR6cg,5
Alphond Medical Centre,z8IPdXLqiOf,5
Alpo Medical Centre,Ll2vqOsYZ9a,5
ALPS Medical Clinic,EWLsoVRrjOT,5
Al-Raheem Medical Centre,Oc78C1smxm3,5
Al Rashad Nursing Home,bC611CwnCQs,5
Alriyadh Medical Clinic,eA2RGei0XrF,5
Al Riyadh Medical Clinic,fH85KmwtcIR,5
Al-Shifaat Nursing Home,JCVPrI4t7i9,5
Al-Siha Nursing Home,jKZIre1ICst,5
Altamed Medical Clinic,k6Sa93mbjXT,5
Alter Care Limited,xDnnC1al4u6,5
Aludeka Community Unit,T4bEtY2RKx5,5
Alum Beach Dispensary,p88Dp0k1GH3,5
Alungo Gof Ward,zFbFESCJ8mq,4
Alungoli Community Unit,JZKGkmyNzhR,5
Aluor Mission Health Centre,p7wCM1JfI5d,5
Alupe Community Health Unit,lhHwHB4M7tS,5
Alupe Sub County Referral Hospital,wmUX4Xf6mHU,5
Alwala Community Health Unit,I2BvQvIHZkz,5
Alwalidayn Dispensary,cjPwf2Grgo9,5
Al-Zak Medical Clinic,KpY9cUCEubs,5
Ama (Africa Muslim Agency) Clinic,GnHBcfPYmFI,5
Amaase Community Health Unit,GHoGU4KJxzD,5
Amaase Dispensary,cPDS7MOxcm9,5
Ama Dispensary,dbBcTxKqove,5
Amagoro Community Health Unit,D9k2EYyEHrt,5
Amagoro Nursing Home,S7TZqo12PrX,6
Amaiga Dispensary,f6tOBNIJ0HW,5
Amakara A Community Unit,cVxU9aZo6Cb,5
Amakara Bcommunity  Unit,Lxq2Mv48rHU,5
Amakara Community Unit,joJnRCo9wHI,5
Amakuriat Community Unit,FfET2xdFC7a,5
Amakuriat Dispensary,bNho1ISzYjt,5
AMALEMBA Community Unit,kfZUB81OnXY,5
Amal Medical Clinic,trFOpglxnpJ,5
Amalo Community Unit,MtYftxLsyBK,5
Amalo Ward,okaRgHkp8W5,4
Amalya Medical Centre,POY9zExhEAI,5
Amane Cottage Hospital,xrTQLCUz6t5,5
Amani Clinic,DP90QLovlcA,5
Amani Clinic (Kamugunda),YHcQHZrHqAN,5
Amani Family Medical Clinic,Yb2YWa0VeG5,5
Amani Medical Centre,mZcNPm0uOJG,5
Amani Medical Centre (Suneka),IsYATTBPAtc,5
Amani Medical Clinic,HFc5mUXGyjZ,5
Amani Medical Clinic,n8yZiEsLoYa,5
Amani Medical Clinic (Jomvu),L39KwA5PJNc,5
Amani Medical Clinic (Kibwezi),rakclxqJzvB,5
Amani Medical Clinic (Kilifi),LGPVNsrp6og,5
Amani Medical Clinic (Magumu),e9NLyDiExlF,5
Amani Medical Clinic (Malindi),JqaO2Ru1d9c,5
Amani Medical Clinic (Meru),t2h5jp8oKBP,5
Amani Medical Clinic (Murungaru),xuVsQTby6uM,5
Amani Medical Clinic Murungaru,vPzG8Lfh5qK,5
Amani Medical Clinic (Nyeri North),cra9LqUeXH4,5
Amani VCT,Veij98lqTc6,5
Amatierio Health Centre,R6OvNgtymXw,5
Amazing Grace Medical Clinic,c4thxixbXSm,5
Amazing Grace Medical Clinic,OnylZKTi1ix,5
Amazon clinic,EdpD07uWAYi,5
Ambaaru Medical Clinic,WjJiEMdYE7g,5
Ambalo Dispensary,Ds9yWgEiDy3,5
Ambassadors for Sustained Health Centre,iAjhCmDER2e,5
Ambassadors of Mercy,tXHm8lbGxgC,5
Ambira Community Health Unit,xN1XUFHu4jo,5
Ambira Sub-County Hospital,QRZj3gcahYE,5
Amboni Community Unit,i1C3BrUBFkl,5
Amboni Dispensary,ytjxq5xExda,5
Amboseli Community Health Unit,k1K7w0CX6DN,5
Amboseli Dispensary,HzKPLEISiy4,5
Amboseli Serena Lodge Clinic,lzqEuB4Uo5M,5
AMEC Laboratories,L6WIZmxznwI,5
Amerikwai Community Unit,FJZpBNY6pxG,5
Ametho Community Unit,Gjl7qrp4Ynm,5
Amina Community Hospital Centre,dpwNTEvxfsn,5
Amina Medical Clinic,pKDiUn9mvpw,5
Amity Family Medical Clinic,k1YOWc5WbJP,5
Amka Health Project,BvWSGZqHVMe,5
Amkeni DIC (Shella),Kg0LgIbyPZk,5
Ammusait General Hospital,OWCVFvRnh9q,5
Among'ura Community Dispensary,eX0spkg9csY,5
Amoni Community Health Unit,d3HyTIcs54R,5
Amoyo Community Unit,QBiEnEnchnn,5
Amoyo Dispensary,dzlUVt1ajq1,5
Amoyo Healthcare Medical Clinic,PlMwKw1d0cC,5
Amref Medical Centre (Wilson Airport),FNqOhEDkaQU,5
Amsan Children Hospital,iApBYCXhGg6,5
Amstong Medical Clinic,KXYla3Hx32Y,5
Amugaa Health Centre,tZXNm0Rsz9p,5
Amukura Central Ward,VAOZFeKsbAT,4
Amukura Community Unit,QLnYB5fRRdB,5
Amukura East Ward,xPmSqaPoPFT,4
Amukura Health Centre,L9EJeHLBG1b,5
Amukura Mission Health Centre,zVNsz4bH1Yw,5
Amukura West Ward,GcsaAX4B8x8,4
Amuma community unit,Y6181MymNp9,5
Amuma Dispensary,FsnJ5V1XM13,5
Amuma Mobile Dispensary,gQeEbhqx7i0,5
Amungenti Community Unit,tR2CO0CLyT5,5
Amungeti Catholic Dispensary,JodjtJQsd8q,5
Amurt Health Care Centre,OTXmDjTx5ZU,5
Amurt Health Centre,ps5w3QhjIM7,5
Amurt Health Centre (Likoni),b0aLkuteIbm,5
Amutalla Community Unit,rP52uDwxNIh,5
Amwamba Dispensary,UgtX1mMDFmQ,5
Amwamba Health Community Unit,lzmb4tOtoDN,5
Amwath 1A Community Health Unit,toWclpCvFNj,5
Amwathi 11 Community Health Unit,CbG3ZbUXDNb,5
AMWATHI 1B CU,bZXY0eNzXWQ,5
Amwathi Ward,y1x13IydCG7,4
Anama Medical Clinic,Y1JhATjp4PC,5
Anchenge Community Health Unit,zIKxtW0gAVe,5
Ancilla Catholic Dispensary,MHLswr1Q2ax,5
Anderi Dispensary,mUuN9KBJzns,5
Andersen Medical Centre,c5gNJhUz9rg,5
anding'o Opanga Community Health Unit,yXsKs4l6y66,5
Anding'o Opanga Dispensary,lfs5qignpT4,5
Andingo Rongo,HoujtRSjuJg,5
Andiwo Dispensary,vYCKec6znuh,5
Andulus Medical Clinic,FBI3vAGf47E,5
Aneko Community Unit,UZ0jwsIra94,5
Aneko Dispensary,ZjLUO5whjGS,5
Anfaal Health Care,aKNiFGe9Fjp,5
Angaga Dispensary,dWATcMI6XJL,5
Angata Barikoi Ward,QYQsVGsbKWg,4
Angata Health Centre,VRRLwQpnKfY,5
Angata Nanyokie Dispensary,aOcXhIAdIu9,5
Angata Nanyukie community Unit,SDxeIZLQwbZ,5
Angata Nayokie Ward,O57e90leR9M,4
Angata Rongai Dispensary,aB9JllbovUY,5
Angaza VCT,TFLMO3MTOsx,5
Angelic Medical Centre,GjSXsLMmOUs,5
Angels Medical Services,zGe1oCKpJAb,5
Angilu Med Clinic,coyUtkdrVT6,5
Ang'iya Dispensary,m7VVNB6yflG,5
Ang'oga Community Health Unit,aTePXBTUjt3,5
Angogo dispensary,x0kcyZYsS7A,5
Angola Community Dispensary,LdOHCxKsiqK,5
Ang'orom Ward,umi4GRQTwG0,4
Ang'Ura East Ward,BD96o9Jyhei,5
Ang'urai East Ward,pVLJ4TYVNAR,4
Angurai Health Centre,allzILkIelH,5
Ang'urai North Ward,oOa6cVAodY5,4
Ang'Urai North Ward,pREWHe7zQ9w,5
Ang'urai South Ward,OSO67hxKiUf,4
Anin Community Unit,ucnyjqWPEPa,5
Anin Dispensary,YE6EKKlQi7U,5
Anjalu Community Health Unit,gbGiDD78Akl,5
Anjaru Health Community Unit,nnQHKKlRBQg,5
Anjego Dispensary,xaQ9Z2jrxRM,5
Anka Hospital,wO5IHSAzV23,5
Ankamia Dispensary,UzMuDRtMpXE,5
Ankara Medical Centre,p3x42STsO8R,5
Anmer Dispensary,D1pdFGebAX1,5
Annet Dispensary,pS1WaEiYSgc,5
Annex Clinic (Kenyenya),tRzi2sxi9o5,5
Annex GK Prisons Dispensary,uaV4lC1qLIt,5
Annex Hospital (Nakuru),ETYKLHaZtuG,5
Annex Laboratory,jKqKfu6vPPI,5
Annex loc.Medical clinic,TNNJbLh7DvS,5
Annex Medical Clinic,XgC2lWgKP1h,5
Annex Medical Clinic (Muranga North),CdRTEels9nA,5
Annex Nucleaur Medical Diagnostic Center (Mbiri),DFWkLO16YWQ,5
Annie Hospital,rmz1Vep9PBa,5
Annointed Hands Clinic,AsxnB2iUf3c,5
Annointed Medical Clinic,Sb0xwuOdMx1,5
Annunciation Catholic Dispensary,KP9lxsIzGeD,5
Anole Community Health Unit,jRSXn1fkLTO,5
Anole Community Unit,JZhgKVCShyD,5
Anole Dispensary,w7iTHNs5jcu,5
Anona Dispensary,KIZzTqwxVoY,5
Ansar Medical Clinic,L6D3rAx4UAC,5
Antaliya Hospital,e5oELKNgnqB,5
Antipoaching Community Health Unit,n01HL8p8CFO,5
Antodevi Medical Clinic,p0GGVt8jd0X,5
Antuambui Community Health Unit,l67fUdroBbi,5
Antuambui Health Community Unit,KXlEc5gy1n7,5
Antuambui Ward,q5aojmYq2C4,4
Antuanduru  Community Unit,NJnw50kgtSW,5
Antuanuu Community Unit,RcIpq7nKTdP,5
Antubakiiru Health Community Unit,zMW44AFIC8k,5
Antubangai Catholic Dispensary,DF7pqKnRqL0,5
Antubetwe Kiongo Integrated Clinic,b90bqQyk0kI,5
Antubetwe Kiongo Ward,iNmCeQG70K0,4
Antubetwe Njoune Dispensary,L5rmXQQWAGD,5
Antubochiu Dispensary,L4BaqVUf0u1,5
anyiko,i5iOCeI1gXk,3
Anyiko Community Health Unit,gailPpM7tib,5
Anyiko Community Unit,VK9WlY9LSTH,5
Anyiko Medical Clinic,uXeLo2YFcaw,5
Anyuongi Dispensary,Tkgo1tPTOv2,5
Anyuro Community Health Unit,koHQTwsDF6S,5
Anza Mapema Clinic,zTjUwJx8Mw0,5
Aochele community unit,gkWPLmlUOfy,5
Apatit Community Health Unit,csuaXXXd1iq,5
Apatit Dispensary,JQe7pWZBruX,5
Ap Buru Buru Disp,TyUqxoU0YlR,5
Apdk Dispensary (Machakos),P6qrzhoBJrH,5
APDK (Nairobi),oduYHq3wmsr,5
Apex Clinic,WSKYIBTle0G,5
Apha Laboratory,D5vZ88IFIaK,5
Aphia Disc 1 Nanyuki Transport,KkumW2wYGUJ,5
Apia Medical Clinic,lIlyphPwr7Y,5
Apilo Dispensary,JDKSNiODyj1,5
AP Kanyonyoo Dispensary,tiPqSd926H4,5
AP Line Dispensary,tmOunpxPDt9,5
Apokor Community Unit,aDsUASu7Csa,5
Apokor Community Unit,zvEYPpQlnm8,5
Apokor Dispensary,ScUEphF7XrR,5
Apondo Kasaye Community Health Unit,FQ9265ub2kH,5
Aposta Dispensary,njQvq4iZPb3,5
Apostles Dispensary,yVK578UDBxr,5
Appex Hospital,ejtS57P74B6,5
Appex panpaper medical Centre.,DO3MRwW4N7f,5
Appex Panpaper Medical Centre.,AWDaw2o4bUg,5
Approved Dispensary,wP6cPKxmPwl,5
Approved School Dispensary (Machakos),yjdx3bVwjJP,5
Aptc Health Centre,eGSDTRaBYvN,5
Apu Dispensary,qsTuae8V1vK,5
Aqswaa Medical Clinic,XCN6sqSgD3b,5
Aquilla Flowers Medical Clinic,OHoHZYnqdfL,5
Aquinas Clinic,L4FF5SiKFLv,5
Arabia Health Centre,lhvuAc9Sgyu,5
Arabia Ward,o8RzRkx3x4Q,4
Arabuko Forest Dispensary,R5Yyanf69o7,5
Arama Community Health Unit,jsMpRX9pg8x,5
Arama Dispensary,HPFo1QW4oLC,5
Arambe Cu,wX8YiNN92Ho,5
ARAPAL,pt2den9BnoP,5
Ararat Medical Clinic,LoCWxj1Cjb8,5
Arawelo Medical Centre Limited (South C),F6omUCDLT9U,5
Arbajahan Community Health Unit,TatC5NhFrn6,5
Arbajahan Health Centre,dFc5sVNIz0Q,5
Arbajahan Nomadic Mobile Clinic,hoKWiidY2Ao,5
Arbajahan Ward,xvlSuZsdYVY,4
Arbaqueranso Community Health Unit,QFfJL1yb1uF,5
Arbaqueranso Dispensary,KOP1PjuP70T,5
Arcade Medical Clinic,HgDQroEjLHs,5
Arcade Medical Clinic (Ruiru),reIENrdzMKn,5
Archers Post Health Centre,Ssbkr9jzWWk,5
Archers Post Sub-County Hospital,RMbgDUBLgFM,5
Ardagarbicha Dispensary,wOL6eol6oWR,5
Areiyet Community Health Unit,WItIuxlRXpf,5
Aren Medical Clinic,I6kYzzsAPV5,5
Aresa Dispensary,x5EsT2FlBJ6,5
Argane Dispensary,NGfAsUmXeUV,5
Arge Dispensary,PlEFaT6HPu1,5
Arimi Clinic and Laboratory,gmL2Y6zvli2,5
Arimi Dispensary,QNmFYMk3uaN,5
Arise Hospital Limited,FbEkr8107nZ,5
Arise-K,HAd5KvbiXN3,5
Arito Langi Health Centre,kOFBpSMhe9h,5
Arjijo Dispensary,AMV8FiC4JVe,5
Armofron Medical Centre,wwek3CBQ2Cg,5
Armstrong Medical Clinic,BJBuGElxDJi,5
Aroma Medical Centre,zza5b9pXQ3Y,5
Arombe B,fvPSnGb08hF,5
Arombe Community Health Unit,piBuvUEgmzP,5
Arombe Dispensary,QiXeOXMmlX0,5
Arombe Medical Centre,uxV4eRadYaX,5
Arosa Dispensary,X40l6N4DWda,5
Aro (SDA) Dispensary,P145FMfaGsd,5
Arpollo Dispensary,M2tQEOieF7E,5
Arroket Dispensary,c93Xc1VYJfv,5
Arror Community Health Unit,Si3O0DFIMeC,5
Arror Health Centre,jyOyZUU0qJT,5
Arror Ward,nwXVUZOi5LN,4
Arrows Care Medical Centre,Gpma3jw4iXB,5
Arrow Web Clinic,ag2noKmVjqw,5
Arrow Web Maternity and Nursing Home,gJ6EAr5MFz9,5
Arsim Community Health Unit,ZErhnOZczmk,5
Arsim Lutheran Health Centre,b8gwYD93fzI,5
Aruba Community Health Unit,OgjdaQyYNmn,5
Aruba Dispensary,Ygb7V9pnRo6,5
Arujo A Community Health Unit,ZGG1Ol4ZSoc,5
Arujo B Community Unit,U1uu8Cwh2Qt,5
Arujo C Community Unit,CTQi8Nykb6U,5
Arujo D Community Unit,MKC2JZh0maF,5
Arus Dispensary,sXD6Jz45kgd,5
Asali Salama Support Group,Lffvm1ZWdC4,5
Asango East Community Health Unit,pHTF23fK7pJ,5
Asango West Community Health Unit,VLEX54m1gFu,5
Asantey Clinic,q5Ez2UVCndr,3
Asat Beach Dispensary,GiQGODA5NZB,5
Asayi Community Health Unit,O9YkMOW9Mdb,5
Asayi Dispensary,uYsMyJiKEjP,5
Asego A Community Health Unit,bPIAu1O40bA,5
Asego B Community Health Unit,cLTHWueZY0b,5
Asembo Bay Health Clinic (Rarieda),Q2wknvbUAES,5
Ashabito Health Centre,dyG9zMnv7fD,5
Ashabito medical Centre,Nx0sM0uZIFd,5
Ashabito Ward,YJhdNCfPDKH,4
Ashburn Ohuru Nursing Home,GqpnFjeQXTM,5
Asilong Community Unit,eDcCVM5NryR,5
Asilong Community Unit,yRUZxUMOiDZ,5
Aski Medical Clinic,m2Sc53M2fCg,5
ASN Upendo Village Dispensary,EqHuyV3yh0M,5
Aspe Medical Clinic,v3Asi8qDOq7,5
Aspro Medecol Solutions,oO0WBkFytCh,5
Assa Dispensary,TKmHnCHrsvP,5
Assumption of Mary Health Centre,wA8Ioia7gEP,5
Assumption Sisters Dispensary,zi7wvD3Td1O,5
Assumption Sisters Mbooni Clinic,MCdAp7DoNsL,5
Astradental Services,BIFkPD0yqg6,5
Asumbi Annex Dispensary,XhmqFp8Mwgs,5
Asumbi Girls Medical Clinic,G1jCpIQfedJ,5
Asumbi Mission Hospital,FPGtNGfdSlZ,5
Asumbi Teachers Training College,DGSpVtIQgfz,5
Atela Health Centre,mubdg2NphtL,5
Atemo Health Centre,bxtsV3tmxZi,5
Aterait Community Health Unit,PHuS2515x2s,5
Aterait Community Health Unit,pRYAUiFEndo,5
Athanja community unit,ezfpEbJNjfG,5
Athena Medical Clinic,TRiQiogGPwu,5
Athibohol Community Health Unit,KepoI7q8jIX,5
Athibohol Dispensary,TC19Uo6j8UO,5
Athichem Modern Medical Centre,nAFwLrBxMAA,5
Athichem Modern Medical Centre,wP62wKmuZjz,5
Athi Complex Community Centre,tSXDSsQVI5p,5
Athi Dispensary,RC7ICHe0niN,5
Athi Dispensary (Kitui South),BpqLlyCNG1D,5
Athi Galaxy Complex Hospital,aWGGdAlpGaO,5
Athi Kamunyuni Community Health Unit,xZQwwyUo5ia,5
Athi Kamunyuni Health Centre,u8TCfCqeQpJ,5
Athimba Health Community Unit,unYGSfXcZqO,5
Athi Mission Clinic,YFYpHHWmaAE,5
Athinai Community Health Unit,TA7YmasnP0d,5
Athinga community unit,xkKRqmBjj7i,5
Athipoint Medical Centre,tBbWONdq7zj,5
Athi River Medical Services,rtOVeE98u6G,5
Athi River Sub County,BxfsSc6Svrc,3
Athi River Ward,CYAMnUYLITU,4
Athiru Gaiti Ward,pK3bnoP5kpo,4
Athirunjine Runjine Dispensary,fHBMtuQGVhq,5
Athiru Ruujine Ward,mOMLW8dXVuR,4
Athi Ward,amA6INYYpDG,4
Athwana Dispensary,mvQYYr0CqKN,5
Athwana Ward,UE0iLMx0uAU,4
Atiar Dispensary,mFfNCikLgni,5
Atiir Dispensary,k9ixR4fRDnD,5
Atimiros Memorial Hospital,AtvfJqiULGj,5
Atlas Medical Clinic,knEwJZLXEoO,5
A To Z Quality Health Family Health Services,gyN0wBpPudg,5
Aturet Community Unit,YcS3lH1vQVv,5
Auki Health Community Unit,oJ6nWbxrp4q,5
Aurora Medical Clinic,Zj3DXonxxfO,5
Ava First Aid Clinic,eD2b553WBEa,5
Avarende Medical Clinic,iGNlTc6HQYU,5
Avenue Health Care,LTMl4SiD8XF,5
Avenue HealthCare (Changamwe Clinic),qMd8cNrVGdX,5
Avenue Health Care Clinic,Sho54BLkF2o,5
Avenue Healthcare Clinic (Buruburu),NNAGssZlguE,5
Avenue Health Care (Eldoret),EYME90yhk9j,5
Avenue Health Care Embakasi,aRaEsl6oN5L,5
Avenue Health Care (Garden City Mall),wY8uknrqbIY,5
Avenue Healthcare Greenspan,m75c78Qa13Q,5
Avenue Health Care Nakuru,LsVGfNfkadu,5
Avenue Healthcare (Thika),bZVgAr4LNDW,5
Avenue Hospital,AP5K7dv8G2z,5
Avenue Hospital Kisumu,t6mwHRbgVVb,5
Avenue House Medical Centre,po9j6Y5ZfXC,5
Awach Community Health Unit,QAdTq88PxWh,5
Awach Health Centre,pHGGWuSucYQ,5
Awasi Mission Health Center,ISsRMwepdm7,5
Awasi/Onjiko Ward,Vi7hrFiryu0,4
Awenasa Medical Clinic,miqCqVfciKR,5
Awendo Jiwdendi Clinic,yWzaZ23Go9V,5
Awendo Sub County,ka9Uv3Ckcbd,3
Awendo Sub County Hospital,ZBtoRProc6e,5
Ayatya Dispensary,K3GhLNN7u4Y,5
Ayatya Dispensary,nx8rAlWU0hn,5
Ayucha Community Health Unit,lsAviUAjWGL,5
Ayucha Heallth Centre,SptPbIhiRqV,5
Ayweyo Community Health Unit,LxTbqSzmKHl,5
Ayweyo Health Centre,TIUNTRFpTli,5
Azimio Medical Centre,HmOm7JFrzd1,5
Azimio Medical Clinic (Meru South),kkuPJWiKqMk,5
Baari Health Centre,CXAJP0JoCDZ,5
Baawa Community Dispensary,OmyOQTOHsOF,5
Baawa Community Health Unit,BYE9pGJADv0,5
Baawa Ward,W4gx1OjSjzp,4
Babadogo Community Unit,iD8ZpZrILVd,5
Babadogo (EDARP),CzGqegvtcf5,5
Babadogo Health Centre,obSn4iRC7wn,5
Babadogo Medical Health Centre,HHIUz7tmFmc,5
Babandogo Ward,OObzseEJrMs,4
Babito Medical Clinic,bRD6DqoQ2i4,5
Babra Medical Clinic,tIDUuukyYIE,5
Baby Blessing Medical Services,CMBOBwPvzqb,5
Bacasavi Medical Clinic,cCdKtQlL8El,5
Bachile Dispensary,YERgVYjqwYh,5
Badana Community health Unit,iu620cOeL19,5
Badana Dispensary,gW2K81WsB75,5
Badanrero Dispensary,NrVUT9ZLbDs,5
Badassa Community Unit,Mv9aDxP3ic4,5
Badassa Dispensary,vsvcd1x7ARW,5
Badilika VCT,tjz51V7nUFp,5
Badria Medical Clinic,Fme5HfYi8Yz,5
Badri Medical Clinic,KJo6ueGHQZC,5
Bagaria Dispensary,FQ5zXuSdUbx,5
Bahai Community Health Unit,cCIQKFg6ckR,5
Bahai Dispensary,X7szCNmxLXn,5
Bahari Medical Clinic,PrhEjRmLQfn,5
Bahari Medical Clinic,Yix9Gin75BK,5
Baharini Community Unit,xUq115j8q99,5
Baharini Dispensary,Lk8YAcMHCqH,5
Baharini Medical Clinic,GYp9k4O1ab9,5
Bahari Ward,m7FYoouCqec,4
Bahati Clinic,ufQ6CGUyiTo,5
Bahati Community Health Unit,u0NPoZGCoM7,5
Bahati Community Hospital,CT6CqYdz7Rc,5
Bahati Dispensary,hHFDDKwv5UN,5
Bahati District Hospital,cQa0PvCvbxM,5
Bahati Health Centre,emnI9dqORPt,5
Bahati Hospital(Joska),ov8IEjpIk1j,5
Bahati Hospital - Tala Medical Centre,pfwB2vUsn3e,5
Bahati Medical Clinic,l2MW1IdkRRd,5
Bahati Medical Clinic (Lugari),VXOSoNYwdUA,5
Bahati Medical Clinic (Migori),SnHNmOYkF3V,5
Bahati Medical Clinic (West Pokot),VqCMjiJKecO,5
Bahati memorial Clinic,BnsvG09AYOx,5
Bahati Tassia Medical Centre,aIbZJNZezMp,5
Bahati Ward,oK2KwbL5Dzx,4
Baibariu Community Health Unit,GZO8K9y387A,5
Baibariu Dispensary,ujqUV1xaYAB,5
Bakarani Community Clinic,d8KDRlVNVFA,5
Bakarani Maternity and Nursing Home,xcZKo6QUSPo,5
Bakari Medical Clinic,Vq3RfgqSNuL,5
Bakiri View,YLZbnbTEOPS,5
Baladul-Amin Dispensary,N9yw4YK9afz,5
Bala Health Centre,xMKfWCrLcmx,5
Balambala Clinic,KdLtoWtk86l,5
Balambala community unit,pD3tYPSo9Ca,5
Balambala Sub County,FGBNPr91pXH,3
Balambala Sub-District Hospital,pTOFZPQoDnA,5
Balambala Ward,UuAQ2amLjtB,4
Baldo Ippolita (Catholic) Health Centre,TZIZf95N8SM,5
Bale Dispensary,NuaBWg5jrBN,5
Balesa Dispensary,fKyaQ2gLYDS,5
Bales Saru Dispensary,COmHxLRamur,5
Balich Community Unit,jotezyWfkuJ,5
Balich Dispensary,zguJ8J2gx2C,5
Ballah Dispensary,TVSIXHVmG8q,5
Balozi Hospital LTD,JeqO3sy8LK9,5
Bama Hospital,kZP86ulsOJr,5
Bamba Community Unit,kUywNi2u5jv,5
Bamba Maternity Nursing Home,E7liN0388Dd,5
Bamba Sub County Hospital,UvWDhQlknid,5
Bamba Ward,BE24fZlEXxt,4
Bambo Dispensary (Waranqara),BMfXla3nPfT,5
Bamboo Health Centre,IKdUHYliWr5,5
Bamburi Dispensary,dO93Ue6OwRr,5
Bamburi Medicare,ZosyfWIzXWl,5
Bamburi Vikwatani Medical Clinic,iSIOkC3v7en,5
Bamburi Ward,J9QXQIm43fW,4
Bamuka Community Health Unit,RLYDZpFuLdw,5
Banadir Clinic,DnaCTWYnwnf,5
Banan Community Unit,t6cpZeMyTqd,5
Bandari Community Unit,gVPUM3dlxnH,5
Bandari Dispensary,VN9AdC7ZEba,5
bande Community unit,cs4up1GMWNb,5
Bande Dispensary,hLMDMOsAv6Y,5
Bangale Ward,SCxU4funihr,4
Bangali Dispensary,D42FRdqN4Jy,5
Bangali Nomadic,k5DoW10XF8Q,5
Bangal Nursing Home,Lf4VypZwTjr,5
Bangii Medical Clinic,RVVdU278kaa,5
Bangladesh Community Health Unit,qFY1Q1bgqlr,5
Bangladesh Community Medical Clinic,hQu2bCbeP19,5
Bangladesh Community Unit,KCDex5GRvjp,5
Bangladesh Community Unit,wXeJyCVxSlG,5
Banisa Community Unit,r9DGeH7sXDc,5
Banisa sub county Hospital,MmojLQkJWtM,5
BANIS NURSING HOME,KcIWvl500Dj,5
Banissa Sub County,hCvlJNjyZna,3
Banissa Ward,doitLG3v6PZ,4
Banita Dispensary,wPX0yiOC6WV,5
Banja Health Centre,oYc9S0YvbLH,5
Banja Ward,DK45qMSnXOK,4
Banja Ward,r6KB3hMzaXh,4
Baobab Annex Clinic,wKBPuq8HLZO,5
Baobab Clinic Bamburi Cement,F5QNnfbcxlE,5
Baobab Medical Clinic,IEz1MeCTqS3,5
Baolala Dispensary,RrxywQuOoio,5
Baraa VCT,q2BHJPYY8RA,5
Bar Achuth Dispensary,DqwooToZ1N9,5
Bar A Community Health Unit,abeKLv2GPU4,5
Baragoi Catholic Dispensary,MkkNvCAOoTD,5
Baragoi Sub County Hospital,gFZWGPYDPW5,5
Baragu Health Centre,wZUrNTrCEWz,5
Bar Agulu Community Unit,q78IW2ZbU7N,5
Bar Agulu Dispensary,gFFdF6hGiFe,5
Baragwi Maternity Home,D1cq0qClmvS,5
Baragwi Maternity Outreach Clinic Kamwana,eulWzIq7SMk,5
Baragwi Medical Clinic,JOLHc3v1z2J,5
Baragwi Ward,zY1T5H8vk9z,4
Baraka Afya Clinic,bf1tNuipEC5,5
Baraka CHU,z9MOxo7k58O,5
Baraka Clinic (Lugari),upy41BmljXn,5
Baraka Community Med Centre,QtymXF2J9jB,5
Baraka Dispensary,SN4yXEHo6t7,5
Baraka Dispensary (Nairobi),tBD7EcDrqR8,5
Baraka Hospital,wLm7XgmJoKw,5
Baraka Maternity Home,wungKnwwvR6,5
Baraka Med Clinic,MKXeML65zsz,5
Baraka med Clinic (Maara),ZsV8YhQ3OPh,5
Baraka Medical Centre,rVs1hkdZSbB,5
Baraka Medical Clinic,vlBRPE6djeW,5
Baraka Medical Clinic,wcMsR8yJszY,5
Baraka Medical Clinic Kitengela,J4Mmxv37aqg,5
Baraka Medical Clinic (Lamu),LJsOGp1YGFM,5
Baraka Medical Clinic (Muranga North),vaXkKEjF7Ab,5
Baraka Medical Clinic (Pokot South),BDWdywDLeVS,5
Baraka Medical Clinic (Runyenjes),ZMi800D4Jkn,5
Baraka Medical Clinic (Samburu East),jgCyVqimSuW,5
