hospital_id,hospital_name,level,path,observations,source_files
KYpposexxAV,Nosim Medical Center,5,/HfVjCurKxh2/Hsk1YV8kHkT/wYsCfCAUWNB/ZwZ7vxnP9WF/KYpposexxAV,0,
f213osbHLs0,Nosim Medical Center,5,/HfVjCurKxh2/Hsk1YV8kHkT/wYsCfCAUWNB/ZwZ7vxnP9WF/f213osbHLs0,0,
omB53qEAjnc,Nosim Medical Center,5,/HfVjCurKxh2/Hsk1YV8kHkT/wYsCfCAUWNB/ZwZ7vxnP9WF/omB53qEAjnc,0,
byfZUpI17u3,Nosim Medical Center ( Oltepesi ),5,/HfVjCurKxh2/Hsk1YV8kHkT/wYsCfCAUWNB/ZwZ7vxnP9WF/byfZUpI17u3,0,
MKJooOPXt0o,Notre Dame,5,/HfVjCurKxh2/ob6SxuRcqU4/FBJ9Y11esHS/BA2zKL0pmeI/MKJooOPXt0o,0,
klltDPmWEwT,Notre Dame,5,/HfVjCurKxh2/ob6SxuRcqU4/FBJ9Y11esHS/BA2zKL0pmeI/klltDPmWEwT,0,
jM7Vb0RuaIl,Nova Pryme Health,5,/HfVjCurKxh2/sPkRcDvhGWA/gPR82w2xgJZ/E731mef9qpf/jM7Vb0RuaIl,0,
rKHcvmm2obW,Novus Medical Clinic,5,/HfVjCurKxh2/ptWVfaCIdVx/vznKK4IegIL/oCDeWaZZImt/rKHcvmm2obW,0,
PJ1lFBkbcgO,Npi -Shap,5,/HfVjCurKxh2/jkG3zaihdSs/nKHlZyN0lt9/KJHG9zDp2UR/PJ1lFBkbcgO,0,
HPVki5IAw86,Nsis Health Centre (Ruaraka),5,/HfVjCurKxh2/jkG3zaihdSs/Cc8uEFkzfVf/r1YlC9GTC4S/HPVki5IAw86,0,
UIPMBqFtnjJ,Ntalabany Dispensary,5,/HfVjCurKxh2/xuFdFy6t9AH/RJyUfi5BQUm/qZ5JBQj1DxJ/UIPMBqFtnjJ,0,
YFxIyCBX0oG,Ntemwene Dispensary,5,/HfVjCurKxh2/Y52XNJ50hYb/AFIlzKNxXST/SQ70Q8iG3l0/YFxIyCBX0oG,0,
QcD0iwxvVe3,Ntemwene Medical Clinic,5,/HfVjCurKxh2/Y52XNJ50hYb/AFIlzKNxXST/SQ70Q8iG3l0/QcD0iwxvVe3,0,
hJyDR40SGVT,Ntha Clinic,5,/HfVjCurKxh2/T4urHM47nlm/JmE1qRVQD4F/mr7zhcDiR5h/hJyDR40SGVT,0,
IlWbjdTM42i,Nthagaiya Catholic Dispensary,5,/HfVjCurKxh2/PFu8alU2KWG/kMSLkN4nsRl/QpKvk4GkYRI/IlWbjdTM42i,0,
EyTFMXpkEUR,Nthambiro Catholic Dispensary,5,/HfVjCurKxh2/Y52XNJ50hYb/TPfcUHno8oP/QRgp6qqEmVn/EyTFMXpkEUR,0,
h5FCktreig6,Nthambiro Catholic Dispensary (Remove),5,/HfVjCurKxh2/Y52XNJ50hYb/TPfcUHno8oP/QRgp6qqEmVn/h5FCktreig6,0,
ih5hkcBBCDG,Nthambiro Dispensary,5,/HfVjCurKxh2/Y52XNJ50hYb/TPfcUHno8oP/QRgp6qqEmVn/ih5hkcBBCDG,0,
kqUlxtQcHp9,Nthangani Dispensary,5,/HfVjCurKxh2/j8o6iO4Njsi/KXM9VnhuLfP/bBYJtOmYctd/kqUlxtQcHp9,0,
meGPe0LmYT4,Nthangu Dispensary,5,/HfVjCurKxh2/BoDytkJQ4Qi/pKJ4NZGPzTA/INKzs9VvqEs/meGPe0LmYT4,0,
FTmgG2Ea9oS,Ntharawe Community Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/FTmgG2Ea9oS,0,
rm4leWPozbO,Ntharawe Dispensary,5,/HfVjCurKxh2/PFu8alU2KWG/AvnM6jKoocs/CMHN2XMxdY9/rm4leWPozbO,0,
HqhT8zOTcxm,Nthare Catholic Health centre,5,/HfVjCurKxh2/Y52XNJ50hYb/TPfcUHno8oP/QRgp6qqEmVn/HqhT8zOTcxm,0,
XBCAeNRTpCm,Ntharene Medical Clinic,5,/HfVjCurKxh2/Y52XNJ50hYb/AFIlzKNxXST/nDZvyhVwri1/XBCAeNRTpCm,0,
Pp0gllPEcrz,Nthimbani Dispensary,5,/HfVjCurKxh2/BoDytkJQ4Qi/pKJ4NZGPzTA/INKzs9VvqEs/Pp0gllPEcrz,0,
pj4PylO0pjF,Nthongoni Community Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/pj4PylO0pjF,0,
CHfKmJJp7Qu,Nthongoni Dispensary,5,/HfVjCurKxh2/BoDytkJQ4Qi/toa2Hl7iVQI/EvQ0fdCX5Qi/CHfKmJJp7Qu,0,
qzp1rXyNKFL,Nthongoni Health Centre,5,/HfVjCurKxh2/BoDytkJQ4Qi/ZhhyithPNoI/wFxBj0Hldme/qzp1rXyNKFL,0,
XyUyZFd66aA,Nthongoni Health Centre (Kitui Rural),5,/HfVjCurKxh2/j8o6iO4Njsi/vbauk0RRq9N/LHmp6sPE2w7/XyUyZFd66aA,0,
Id4DkJ2nrNf,Nthongoni/Kawongo Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/Id4DkJ2nrNf,0,
RqtwX3Dkoi3,Nthungu Dispensary,5,/HfVjCurKxh2/Y52XNJ50hYb/BDxUGx86itV/Q1YmD34Z3It/RqtwX3Dkoi3,0,
Sdw5yUg50rH,Nthungululu Dispensary,5,/HfVjCurKxh2/yhCUgGcCcOo/CeukNtGhW7J/hVGX2N2vzsO/Sdw5yUg50rH,0,
V1qjwmYzE9s,Nthunguni Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/V1qjwmYzE9s,0,
Fy0sv0vW2r0,Nthunguni Dispensary (Kibwezi East),5,/HfVjCurKxh2/BoDytkJQ4Qi/ZhhyithPNoI/LAm2YbBslNB/Fy0sv0vW2r0,0,
upkHgUSTE2Z,Nthwanguu Dispensary,5,/HfVjCurKxh2/yhCUgGcCcOo/fYYivceocJ2/vzUXLmjcQsv/upkHgUSTE2Z,0,
cSdmafBQ3Hw,Ntima Medical Clinic,5,/HfVjCurKxh2/Y52XNJ50hYb/BDxUGx86itV/Ryj106sjw37/cSdmafBQ3Hw,0,
rEcRYHUJSF5,Ntimaru Clinic,5,/HfVjCurKxh2/fVra3Pwta0Q/THm2tCJa2ZQ/dkHXkFhXXxJ/rEcRYHUJSF5,0,
V2OrvdRzYLH,Ntimaru Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/V2OrvdRzYLH,0,
jQx1TwFAGMR,Ntimaru Medicare Services,5,/HfVjCurKxh2/fVra3Pwta0Q/THm2tCJa2ZQ/dkHXkFhXXxJ/jQx1TwFAGMR,0,
aZvNdAMfMnT,Ntimaru Milimani Health Clinic,5,/HfVjCurKxh2/fVra3Pwta0Q/THm2tCJa2ZQ/dkHXkFhXXxJ/aZvNdAMfMnT,0,
xt2lltkTLza,Ntimaru Sub County Hospital,5,/HfVjCurKxh2/fVra3Pwta0Q/THm2tCJa2ZQ/dkHXkFhXXxJ/xt2lltkTLza,0,
yaq6ynfKVrN,Ntirimiti Dispensary,5,/HfVjCurKxh2/Y52XNJ50hYb/xN5aPo4ZOIt/IuCkCzLOGau/yaq6ynfKVrN,0,
isjTlxudrj4,Ntonyero dispensary,5,/HfVjCurKxh2/Y52XNJ50hYb/OnNcTsJgfvL/Ay0bToL5BTE/isjTlxudrj4,0,
g40cWR0ueDS,Ntonyiri Health Services,5,/HfVjCurKxh2/Y52XNJ50hYb/G9DoZvSdGLx/iNmCeQG70K0/g40cWR0ueDS,0,
BolLJuhQpdT,Ntonyiri Health Sevices,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/BolLJuhQpdT,0,
mEVzRhW7K4L,Ntulele Community Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/mEVzRhW7K4L,0,
Imf8ZJofDZe,Ntulele Health Centre,5,/HfVjCurKxh2/kqJ83J2D72s/gZM3NbHaugk/fF2CijNSPDI/Imf8ZJofDZe,0,
Gq2RzmOrnFU,Ntumburi Dispensary,5,/HfVjCurKxh2/Y52XNJ50hYb/xN5aPo4ZOIt/IuCkCzLOGau/Gq2RzmOrnFU,0,
ReUyBZid6Af,Ntumburi Dispensary,5,/HfVjCurKxh2/Y52XNJ50hYb/xN5aPo4ZOIt/IuCkCzLOGau/ReUyBZid6Af,0,
PsGrBeNz6h7,Ntunyigi Medical Clinic,5,/HfVjCurKxh2/fVra3Pwta0Q/jtBjNpL9FXS/lOqK0cwQKaH/PsGrBeNz6h7,0,
WHVev0sJNiT,Nturukuma Dispensary,5,/HfVjCurKxh2/xuFdFy6t9AH/pF6qPMIlHte/DpYpJ6E1vRc/WHVev0sJNiT,0,
SuZUyFSAgXG,Nucleaur Medical Diagnostic Center,5,/HfVjCurKxh2/Ulj33KBau7V/yOaHQLOLd1H/ClOFuXgqcFJ/SuZUyFSAgXG,0,
iuOxTYCkjzI,Nucleus Community Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/iuOxTYCkjzI,0,
CSb90eTzexa,Nuffield Nursing Home,5,/HfVjCurKxh2/jkG3zaihdSs/Cc8uEFkzfVf/r1YlC9GTC4S/CSb90eTzexa,0,
zmrsAh2k6NP,Nunguni Medical Clinic,5,/HfVjCurKxh2/BoDytkJQ4Qi/pKJ4NZGPzTA/ObrcNOdPKpV/zmrsAh2k6NP,0,
sFySQz4y4dX,Nuru Ambusely Hospital,5,/HfVjCurKxh2/Hsk1YV8kHkT/SZapM1R0Kti/PPE8hAClees/sFySQz4y4dX,0,
iJggr2bEfc3,Nuru Health Care Centre,5,/HfVjCurKxh2/nrI2khZx3d0/xWAZBULwGxp/QfHPo7H918V/iJggr2bEfc3,0,
nrUCxFhQtL5,Nuru Lutheran VCT,5,/HfVjCurKxh2/jkG3zaihdSs/LO5he3DtiFG/Smgomyf1mXV/nrUCxFhQtL5,0,
EZD1S7PLDHc,Nuthu Dispensary,5,/HfVjCurKxh2/ob6SxuRcqU4/hBU8B1KI12P/mxshI67tMFJ/EZD1S7PLDHc,0,
JiATg9WAIRG,Nuu Catholic Dispensary,5,/HfVjCurKxh2/j8o6iO4Njsi/uE7HKhqPOtf/WOJ90HLwb6o/JiATg9WAIRG,0,
nrjFShEOt88,Nuu Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/nrjFShEOt88,0,
KU5uWjVbuvg,Nuu Medical Clinic,5,/HfVjCurKxh2/j8o6iO4Njsi/uE7HKhqPOtf/WOJ90HLwb6o/KU5uWjVbuvg,0,
duh1uCn73Ys,Nuu Sub County Hospital,5,/HfVjCurKxh2/j8o6iO4Njsi/uE7HKhqPOtf/WOJ90HLwb6o/duh1uCn73Ys,0,
b7jaHlkSl1n,Nyaani Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/b7jaHlkSl1n,0,
fmx7jMOrMsr,Nyaani Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/fmx7jMOrMsr,0,
azSZwujo8jG,Nyaani Community Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/azSZwujo8jG,0,
eOdo6yQqfrn,Nyaani Dispensary,5,/HfVjCurKxh2/j8o6iO4Njsi/uE7HKhqPOtf/WOJ90HLwb6o/eOdo6yQqfrn,0,
LHURNutyiVZ,Nyaani Dispensary (Kaiti),5,/HfVjCurKxh2/BoDytkJQ4Qi/pKJ4NZGPzTA/ObrcNOdPKpV/LHURNutyiVZ,0,
rPt46l6dlmo,Nyabangi Dispensary,5,/HfVjCurKxh2/ihZsJ8alvtb/YnIAWg1T4AY/yr6iJLD5JmG/rPt46l6dlmo,0,
ikTsqMJpATP,Nyabeda Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/ikTsqMJpATP,0,
uOdwLXiVSpc,Nyabera Community Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/uOdwLXiVSpc,0,
dZhpeBEkD6B,Nyabera Lower Community Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/dZhpeBEkD6B,0,
x72J3hq8Kyr,Nyabera Upper Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/x72J3hq8Kyr,0,
DYiNshaw4Tp,Nyabikaye Community Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/DYiNshaw4Tp,0,
cXP5RZ3ZMEP,Nyabikaye Dispensary,5,/HfVjCurKxh2/fVra3Pwta0Q/jtBjNpL9FXS/ItjmRWn5IsE/cXP5RZ3ZMEP,0,
W3iNwb9EMIU,Nyabikomu Dispensary,5,/HfVjCurKxh2/uepLTG8wGWJ/ABuzigW8Lzw/ZHnLneFdqXj/W3iNwb9EMIU,0,
frTBrYlJmTt,Nyabikongori Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/frTBrYlJmTt,0,
tkyahi3gSgo,Nyabikongori Medical centre,5,/HfVjCurKxh2/fVra3Pwta0Q/THm2tCJa2ZQ/k00olmG2C2e/tkyahi3gSgo,0,
i4fTp6jed7g,Nyabiore Dispensary,5,/HfVjCurKxh2/sPkRcDvhGWA/ntRK47D5dYL/DHNNNbrtKX9/i4fTp6jed7g,0,
tg3dOj3bzNx,Nyabiosi Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/tg3dOj3bzNx,0,
yHbqGh3xWsy,Nyabiosi Health Centre,5,/HfVjCurKxh2/sPkRcDvhGWA/WHG67QCDRS9/nbMilBEW7vk/yHbqGh3xWsy,0,
UA0iSIHHIpp,Nyabioto Dispensary,5,/HfVjCurKxh2/sPkRcDvhGWA/zCCIu1Vi3Wh/JKJtpBP77A1/UA0iSIHHIpp,0,
mOowdw5poMT,Nyabite Clinic,5,/HfVjCurKxh2/uepLTG8wGWJ/cxjRPbvhjzr/Av8d3lmuaua/mOowdw5poMT,0,
Mp9VlLCQZNc,Nyabitunwa health community Unit ,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/Mp9VlLCQZNc,0,
fmSfl9oMe8s,Nyabohanse Medical Centre,5,/HfVjCurKxh2/fVra3Pwta0Q/jtBjNpL9FXS/EFFhTqzNEYT/fmSfl9oMe8s,0,
hHb5SzuuyHK,Nyabokarange Dispensary,5,/HfVjCurKxh2/fVra3Pwta0Q/jtBjNpL9FXS/mLrXAhflEvn/hHb5SzuuyHK,0,
jzLxTVPy6wv,Nyabola CDF Dispensary,5,/HfVjCurKxh2/tAbBVBbueqD/kBQIjtWUBqj/go41UxgIdh5/jzLxTVPy6wv,0,
jGVRML7tMfM,Nyabola Dispensary,5,/HfVjCurKxh2/nK0A12Q7MvS/NhsAMiaS0TD/tn1vEO9VD83/jGVRML7tMfM,0,
OJJebi6lSZ1,Nyabomo Community Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/OJJebi6lSZ1,0,
rs5Y4nv61qx,Nyabomo Community Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/rs5Y4nv61qx,0,
T4fYNeKF5gb,Nyabondo Mission Hospital,5,/HfVjCurKxh2/tAbBVBbueqD/kBQIjtWUBqj/TAZBFBDq6KC/T4fYNeKF5gb,0,
OOAGjYKVUEn,Nyabondo Rehabilitation Centre,5,/HfVjCurKxh2/tAbBVBbueqD/kBQIjtWUBqj/TAZBFBDq6KC/OOAGjYKVUEn,0,
JbT1nMIUSVz,Nyabonge Dispensary,5,/HfVjCurKxh2/sPkRcDvhGWA/cQkF9l9wePP/SmXNTLIxvM0/JbT1nMIUSVz,0,
ghUdW9zdUuu,Nyaburi Clinic,5,/HfVjCurKxh2/fVra3Pwta0Q/VtuwXD7O1O9/fvjC0YNoiP4/ghUdW9zdUuu,0,
zHyCadIw4QU,Nyabururu Dispensary,5,/HfVjCurKxh2/sPkRcDvhGWA/gPR82w2xgJZ/E731mef9qpf/zHyCadIw4QU,0,
cHCvPJmucz0,Nyabweri Dispensary,5,/HfVjCurKxh2/uepLTG8wGWJ/v5qbFUgfIoF/Z4MKjHrF1wJ/cHCvPJmucz0,0,
jGSZInnnVyB,Nyache Community Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/jGSZInnnVyB,0,
vGsSZnuccgd,Nyache Health Centre,5,/HfVjCurKxh2/QyGNX2DpR4h/AM36DdkZ36Y/MWZrkgY93fj/vGsSZnuccgd,0,
difHM52kujJ,Nyacheki Sub County Hospital,5,/HfVjCurKxh2/sPkRcDvhGWA/cooDDG3Lh3A/oAXSVQp3K0O/difHM52kujJ,0,
WS7he2oPjfQ,Nyachenge Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/WS7he2oPjfQ,0,
ExwoXh1q0Dd,Nyachenge Dispensary,5,/HfVjCurKxh2/sPkRcDvhGWA/cooDDG3Lh3A/kNhuVMT4NIA/ExwoXh1q0Dd,0,
zVKVy5SIroB,Nyachichi Community Unity,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/zVKVy5SIroB,0,
CRmme9Pt21n,Nyachogochogo Communit Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/CRmme9Pt21n,0,
mrUbVs4rrdT,Nyachogochogo Dispensary,5,/HfVjCurKxh2/sPkRcDvhGWA/cooDDG3Lh3A/u15fCmBOYHT/mrUbVs4rrdT,0,
gULPPkN9cUp,Nyadenda Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/gULPPkN9cUp,0,
Fu2ibdRJ8on,Nyadenda Health Centre,5,/HfVjCurKxh2/nK0A12Q7MvS/HoRW5aISmiD/UGCu7Ut7H7M/Fu2ibdRJ8on,0,
naGy9zIELeT,Nyadhi Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/naGy9zIELeT,0,
nKDcsLqOt81,Nyadhi Dispensary,5,/HfVjCurKxh2/u4t9H8XyU9P/Cu46otDi1RO/fpnhZCEZEGQ/nKDcsLqOt81,0,
yWKg2Gs9xZk,Nyadhiwa Community Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/yWKg2Gs9xZk,0,
DroU9iE0WNx,Nyadorera A Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/DroU9iE0WNx,0,
myRUVmIc3HX,Nyadorera B Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/myRUVmIc3HX,0,
Ty9T8lWMTwa,Nyadundo Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/Ty9T8lWMTwa,0,
vBNjp9poZAm,Nyaga Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/vBNjp9poZAm,0,
csnajW5Czxy,Nyagacho Dispensary,5,/HfVjCurKxh2/uepLTG8wGWJ/ABuzigW8Lzw/UZzNEWFdz58/csnajW5Czxy,0,
q1fSSC4w9pO,Nyagancha Dispensary,5,/HfVjCurKxh2/uepLTG8wGWJ/Qn5Fff2lIDz/PLayyGokkLa/q1fSSC4w9pO,0,
nW6ohADUi0f,Nyagancha Dispensary (Bobasi Sub County),5,/HfVjCurKxh2/sPkRcDvhGWA/cooDDG3Lh3A/Xwhn2CB2cZ3/nW6ohADUi0f,0,
N1llXngITyV,Nyagani Dispensary,5,/HfVjCurKxh2/T4urHM47nlm/gLD3Q9fHpvy/BkpZUfBGM9x/N1llXngITyV,0,
kglMtsA3Vn4,Nyagari Dispensary (CDF),5,/HfVjCurKxh2/PFu8alU2KWG/kMSLkN4nsRl/hA5gPMwN9gK/kglMtsA3Vn4,0,
DrQYx73QQHN,Nyagenke Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/DrQYx73QQHN,0,
ofMxthtWkGU,Nyagesenda Dispensary,5,/HfVjCurKxh2/sPkRcDvhGWA/cQkF9l9wePP/SmXNTLIxvM0/ofMxthtWkGU,0,
GsNEkLm5djT,Nyagichenche (SDA) Dispensary,5,/HfVjCurKxh2/sPkRcDvhGWA/WHG67QCDRS9/e0kbTojCjio/GsNEkLm5djT,0,
i0DlEwVSZWf,Nyagiki Community Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/i0DlEwVSZWf,0,
BpA1QfuzeIZ,Nyagiki Dispensary,5,/HfVjCurKxh2/sPkRcDvhGWA/cooDDG3Lh3A/qH2ke0Qrbu7/BpA1QfuzeIZ,0,
vIU1CDKwkzq,Nyagiti Dispensary,5,/HfVjCurKxh2/ahwTMNAJvrL/u7Gkh63FYe4/UgrVrVp78rA/vIU1CDKwkzq,0,
UKLTU9SVDp3,Nyagoko Dispensary,5,/HfVjCurKxh2/u4t9H8XyU9P/XcRpb1xsM64/kazFsB6YZ6J/UKLTU9SVDp3,0,
m4Jmvl0VkXo,Nyagoko East Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/m4Jmvl0VkXo,0,
Fb2W54AONnu,Nyagoko West Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/Fb2W54AONnu,0,
HIEDhEPPVCE,Nyagoro Health Centre,5,/HfVjCurKxh2/nK0A12Q7MvS/iK2Jk2AxhlD/ODrYkIYLlui/HIEDhEPPVCE,0,
Sl1MkMfCluS,Nyagoto Health Centre,5,/HfVjCurKxh2/sPkRcDvhGWA/cQkF9l9wePP/SmXNTLIxvM0/Sl1MkMfCluS,0,
M4MBI8p8WUr,Nyagowa Elck Dispensary,5,/HfVjCurKxh2/nK0A12Q7MvS/NhsAMiaS0TD/tn1vEO9VD83/M4MBI8p8WUr,0,
CChGEi1dtmc,Nyaguda Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/CChGEi1dtmc,0,
NETZipsOma4,Nyaguda Health Center,5,/HfVjCurKxh2/u4t9H8XyU9P/JNvqpOnKfGR/CRBP2g6KqWH/NETZipsOma4,0,
bBx7qw1nxfa,Nyaguta Community Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/bBx7qw1nxfa,0,
ockWumTDpLJ,Nyaguta Dispensary,5,/HfVjCurKxh2/sPkRcDvhGWA/fFh3beH29fD/o25UHSbQwGY/ockWumTDpLJ,0,
rgAAYE224Cd,Nyagwara Dispensary,5,/HfVjCurKxh2/u4t9H8XyU9P/XcRpb1xsM64/IqPuAjRYM1t/rgAAYE224Cd,0,
RKeE6mKmW5v,Nyagwekoa Community Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/RKeE6mKmW5v,0,
zhoWd2ABbqa,Nyagwethe Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/zhoWd2ABbqa,0,
bKs1jzZiod2,Nyagwethe Dispensary,5,/HfVjCurKxh2/nK0A12Q7MvS/HoRW5aISmiD/gieorchg4LE/bKs1jzZiod2,0,
LvMtPjl4G4j,Nyahera Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/LvMtPjl4G4j,0,
jO55LWzNxCv,Nyahera Sub County Hospital,5,/HfVjCurKxh2/tAbBVBbueqD/YzEDO9Mq4TR/SPH4pigpmjD/jO55LWzNxCv,0,
vLULDgKL9cV,Nyahururu Catholic Dispensary,5,/HfVjCurKxh2/xuFdFy6t9AH/pXbWrnFPpKb/q38k1nKzsRS/vLULDgKL9cV,0,
dAPS3WNKy1K,Nyahururu District Hospital,5,/HfVjCurKxh2/xuFdFy6t9AH/pXbWrnFPpKb/q38k1nKzsRS/dAPS3WNKy1K,0,
sTyJB0A2r0Y,Nyahururu Private Hospital,5,/HfVjCurKxh2/xuFdFy6t9AH/pXbWrnFPpKb/q38k1nKzsRS/sTyJB0A2r0Y,0,
JTPVtOaVuJl,Nyaiguta Dispensary,5,/HfVjCurKxh2/uepLTG8wGWJ/Qn5Fff2lIDz/sHxQtj2KMIR/JTPVtOaVuJl,0,
jlsHZMUOgS9,Nyairoko Dispensary,5,/HfVjCurKxh2/mYZacFNIB3h/fVSw60UAC3W/Yh0tdzyDjHY/jlsHZMUOgS9,0,
AHd61cR1WQW,Nyaitara Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/AHd61cR1WQW,0,
wF8EXwtaV2q,Nyaitara Dispensary,5,/HfVjCurKxh2/fVra3Pwta0Q/THm2tCJa2ZQ/k00olmG2C2e/wF8EXwtaV2q,0,
W3HB7ZZIVyT,Nyajimo Medical Clinic,5,/HfVjCurKxh2/qKzosKQPl6G/YZAZ1a9MIvX/A7a1GZJvTGD/W3HB7ZZIVyT,0,
ixFNCesvVCy,Nyajuok Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/ixFNCesvVCy,0,
zdklzerrVxH,Nyakach (AIC) Dispensary,5,/HfVjCurKxh2/tAbBVBbueqD/kBQIjtWUBqj/oTl0WEQrKtX/zdklzerrVxH,0,
ffLvCT7DuPc,Nyakach County Hospital,5,/HfVjCurKxh2/tAbBVBbueqD/kBQIjtWUBqj/go41UxgIdh5/ffLvCT7DuPc,0,
jwnnbDVJNqC,Nyakahuho Dispensary,5,/HfVjCurKxh2/ptWVfaCIdVx/zT8Zj5vNYCy/ohWtG7fskG2/jwnnbDVJNqC,0,
F8uJUw53Px5,Nyakegogi Community Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/F8uJUw53Px5,0,
VoLlHiVh09V,Nyakegogi Dispensary,5,/HfVjCurKxh2/sPkRcDvhGWA/cooDDG3Lh3A/Xwhn2CB2cZ3/VoLlHiVh09V,0,
ixb9jeKDhTM,Nyakegogi dispensary,5,/HfVjCurKxh2/uepLTG8wGWJ/f3AcdRzgTwz/ZJdVAPAukav/ixb9jeKDhTM,0,
WujYd8WScU8,Nyakeiboreire Health Centre,5,/HfVjCurKxh2/sPkRcDvhGWA/WHG67QCDRS9/OrArvkA4MbA/WujYd8WScU8,0,
uzslJtyteJJ,Nyakeiri Community Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/uzslJtyteJJ,0,
dbOZGYds96Q,Nyakenimo2  Community Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/dbOZGYds96Q,0,
