County,Owner type,Owner,Name,Service Type,Year,Sum of Value
Trans Nzoia,Faith Based Organization,Christian Health Association of Kenya,Sirende Friends Dispensary,MCH_CWC,2026,0
Trans Nzoia,Faith Based Organization,Christian Health Association of Kenya,Sirende Friends Dispensary,OPD,2022,0
Trans Nzoia,Faith Based Organization,Christian Health Association of Kenya,Sirende Friends Dispensary,OPD,2023,0
Trans Nzoia,Faith Based Organization,Christian Health Association of Kenya,Sirende Friends Dispensary,OPD,2024,0
Trans Nzoia,Faith Based Organization,Christian Health Association of Kenya,Sirende Friends Dispensary,OPD,2025,0
Trans Nzoia,Faith Based Organization,Christian Health Association of Kenya,Sirende Friends Dispensary,OPD,2026,0
Trans Nzoia,Faith Based Organization,Christian Health Association of Kenya,Makutano (PCEA) Medical Clinic (Trans Nzoia East),IPD,2022,0
Trans Nzoia,Faith Based Organization,Christian Health Association of Kenya,Makutano (PCEA) Medical Clinic (Trans Nzoia East),IPD,2023,0
Trans Nzoia,Faith Based Organization,Christian Health Association of Kenya,Makutano (PCEA) Medical Clinic (Trans Nzoia East),IPD,2024,0
Trans Nzoia,Faith Based Organization,Christian Health Association of Kenya,Makutano (PCEA) Medical Clinic (Trans Nzoia East),IPD,2025,0
Trans Nzoia,Faith Based Organization,Christian Health Association of Kenya,Makutano (PCEA) Medical Clinic (Trans Nzoia East),IPD,2026,0
Trans Nzoia,Faith Based Organization,Christian Health Association of Kenya,Makutano (PCEA) Medical Clinic (Trans Nzoia East),MCH_CWC,2022,1041
Trans Nzoia,Faith Based Organization,Christian Health Association of Kenya,Makutano (PCEA) Medical Clinic (Trans Nzoia East),MCH_CWC,2023,1539
Trans Nzoia,Faith Based Organization,Christian Health Association of Kenya,Makutano (PCEA) Medical Clinic (Trans Nzoia East),MCH_CWC,2024,1564
Trans Nzoia,Faith Based Organization,Christian Health Association of Kenya,Makutano (PCEA) Medical Clinic (Trans Nzoia East),MCH_CWC,2025,1315
Trans Nzoia,Faith Based Organization,Christian Health Association of Kenya,Makutano (PCEA) Medical Clinic (Trans Nzoia East),MCH_CWC,2026,565
Trans Nzoia,Faith Based Organization,Christian Health Association of Kenya,Makutano (PCEA) Medical Clinic (Trans Nzoia East),OPD,2022,1454
Trans Nzoia,Faith Based Organization,Christian Health Association of Kenya,Makutano (PCEA) Medical Clinic (Trans Nzoia East),OPD,2023,2544
Trans Nzoia,Faith Based Organization,Christian Health Association of Kenya,Makutano (PCEA) Medical Clinic (Trans Nzoia East),OPD,2024,1771
Trans Nzoia,Faith Based Organization,Christian Health Association of Kenya,Makutano (PCEA) Medical Clinic (Trans Nzoia East),OPD,2025,1067
Trans Nzoia,Faith Based Organization,Christian Health Association of Kenya,Makutano (PCEA) Medical Clinic (Trans Nzoia East),OPD,2026,489
Tharaka Nithi,Private Practice,Private Practice- Pharmacist,Makanyanga Claudia Shalom,IPD,2022,0
Tharaka Nithi,Private Practice,Private Practice- Pharmacist,Makanyanga Claudia Shalom,IPD,2023,0
Tharaka Nithi,Private Practice,Private Practice- Pharmacist,Makanyanga Claudia Shalom,IPD,2024,0
Tharaka Nithi,Private Practice,Private Practice- Pharmacist,Makanyanga Claudia Shalom,IPD,2025,0
Tharaka Nithi,Private Practice,Private Practice- Pharmacist,Makanyanga Claudia Shalom,IPD,2026,0
Tharaka Nithi,Private Practice,Private Practice- Pharmacist,Makanyanga Claudia Shalom,MCH_CWC,2022,0
Tharaka Nithi,Private Practice,Private Practice- Pharmacist,Makanyanga Claudia Shalom,MCH_CWC,2023,0
Tharaka Nithi,Private Practice,Private Practice- Pharmacist,Makanyanga Claudia Shalom,MCH_CWC,2024,0
Tharaka Nithi,Private Practice,Private Practice- Pharmacist,Makanyanga Claudia Shalom,MCH_CWC,2025,0
Tharaka Nithi,Private Practice,Private Practice- Pharmacist,Makanyanga Claudia Shalom,MCH_CWC,2026,0
Tharaka Nithi,Private Practice,Private Practice- Pharmacist,Makanyanga Claudia Shalom,OPD,2022,0
Tharaka Nithi,Private Practice,Private Practice- Pharmacist,Makanyanga Claudia Shalom,OPD,2023,0
Tharaka Nithi,Private Practice,Private Practice- Pharmacist,Makanyanga Claudia Shalom,OPD,2024,0
Tharaka Nithi,Private Practice,Private Practice- Pharmacist,Makanyanga Claudia Shalom,OPD,2025,0
Tharaka Nithi,Private Practice,Private Practice- Pharmacist,Makanyanga Claudia Shalom,OPD,2026,0
Tharaka Nithi,Private Practice,Private Practice Lab Technician/Technologist,Marima Healthcare LTD,IPD,2022,0
Tharaka Nithi,Private Practice,Private Practice Lab Technician/Technologist,Marima Healthcare LTD,IPD,2023,0
Tharaka Nithi,Private Practice,Private Practice Lab Technician/Technologist,Marima Healthcare LTD,IPD,2024,0
Tharaka Nithi,Private Practice,Private Practice Lab Technician/Technologist,Marima Healthcare LTD,IPD,2025,0
Tharaka Nithi,Private Practice,Private Practice Lab Technician/Technologist,Marima Healthcare LTD,IPD,2026,0
Tharaka Nithi,Private Practice,Private Practice Lab Technician/Technologist,Marima Healthcare LTD,MCH_CWC,2022,0
Tharaka Nithi,Private Practice,Private Practice Lab Technician/Technologist,Marima Healthcare LTD,MCH_CWC,2023,0
Tharaka Nithi,Private Practice,Private Practice Lab Technician/Technologist,Marima Healthcare LTD,MCH_CWC,2024,0
Tharaka Nithi,Private Practice,Private Practice Lab Technician/Technologist,Marima Healthcare LTD,MCH_CWC,2025,0
Tharaka Nithi,Private Practice,Private Practice Lab Technician/Technologist,Marima Healthcare LTD,MCH_CWC,2026,0
Tharaka Nithi,Private Practice,Private Practice Lab Technician/Technologist,Marima Healthcare LTD,OPD,2022,262
Tharaka Nithi,Private Practice,Private Practice Lab Technician/Technologist,Marima Healthcare LTD,OPD,2023,220
Tharaka Nithi,Private Practice,Private Practice Lab Technician/Technologist,Marima Healthcare LTD,OPD,2024,186
Tharaka Nithi,Private Practice,Private Practice Lab Technician/Technologist,Marima Healthcare LTD,OPD,2025,0
Tharaka Nithi,Private Practice,Private Practice Lab Technician/Technologist,Marima Healthcare LTD,OPD,2026,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Ushirika Medical Clinic Maara,IPD,2022,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Ushirika Medical Clinic Maara,IPD,2023,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Ushirika Medical Clinic Maara,IPD,2024,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Ushirika Medical Clinic Maara,IPD,2025,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Ushirika Medical Clinic Maara,IPD,2026,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Ushirika Medical Clinic Maara,MCH_CWC,2022,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Ushirika Medical Clinic Maara,MCH_CWC,2023,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Ushirika Medical Clinic Maara,MCH_CWC,2024,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Ushirika Medical Clinic Maara,MCH_CWC,2025,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Ushirika Medical Clinic Maara,MCH_CWC,2026,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Ushirika Medical Clinic Maara,OPD,2022,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Ushirika Medical Clinic Maara,OPD,2023,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Ushirika Medical Clinic Maara,OPD,2024,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Ushirika Medical Clinic Maara,OPD,2025,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Ushirika Medical Clinic Maara,OPD,2026,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Thuita Clinic,IPD,2022,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Thuita Clinic,IPD,2023,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Thuita Clinic,IPD,2024,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Thuita Clinic,IPD,2025,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Thuita Clinic,IPD,2026,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Thuita Clinic,MCH_CWC,2022,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Thuita Clinic,MCH_CWC,2023,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Thuita Clinic,MCH_CWC,2024,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Thuita Clinic,MCH_CWC,2025,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Thuita Clinic,MCH_CWC,2026,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Thuita Clinic,OPD,2022,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Thuita Clinic,OPD,2023,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Thuita Clinic,OPD,2024,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Thuita Clinic,OPD,2025,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Thuita Clinic,OPD,2026,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Thanantu Faith Clinic Dispensary,IPD,2022,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Thanantu Faith Clinic Dispensary,IPD,2023,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Thanantu Faith Clinic Dispensary,IPD,2024,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Thanantu Faith Clinic Dispensary,IPD,2025,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Thanantu Faith Clinic Dispensary,IPD,2026,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Thanantu Faith Clinic Dispensary,MCH_CWC,2022,2813
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Thanantu Faith Clinic Dispensary,MCH_CWC,2023,3242
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Thanantu Faith Clinic Dispensary,MCH_CWC,2024,3078
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Thanantu Faith Clinic Dispensary,MCH_CWC,2025,3337
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Thanantu Faith Clinic Dispensary,MCH_CWC,2026,688
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Thanantu Faith Clinic Dispensary,OPD,2022,7650
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Thanantu Faith Clinic Dispensary,OPD,2023,8803
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Thanantu Faith Clinic Dispensary,OPD,2024,6742
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Thanantu Faith Clinic Dispensary,OPD,2025,5375
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Thanantu Faith Clinic Dispensary,OPD,2026,1415
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,St Lucy's Hospital,IPD,2022,81
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,St Lucy's Hospital,IPD,2023,127
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,St Lucy's Hospital,IPD,2024,152
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,St Lucy's Hospital,IPD,2025,113
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,St Lucy's Hospital,IPD,2026,23
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,St Lucy's Hospital,MCH_CWC,2022,87
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,St Lucy's Hospital,MCH_CWC,2023,169
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,St Lucy's Hospital,MCH_CWC,2024,334
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,St Lucy's Hospital,MCH_CWC,2025,212
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,St Lucy's Hospital,MCH_CWC,2026,70
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,St Lucy's Hospital,OPD,2022,3800
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,St Lucy's Hospital,OPD,2023,7309
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,St Lucy's Hospital,OPD,2024,7989
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,St Lucy's Hospital,OPD,2025,4262
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,St Lucy's Hospital,OPD,2026,1231
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Ponya Clinic,IPD,2022,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Ponya Clinic,IPD,2023,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Ponya Clinic,IPD,2024,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Ponya Clinic,IPD,2025,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Ponya Clinic,IPD,2026,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Ponya Clinic,MCH_CWC,2022,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Ponya Clinic,MCH_CWC,2023,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Ponya Clinic,MCH_CWC,2024,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Ponya Clinic,MCH_CWC,2025,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Ponya Clinic,MCH_CWC,2026,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Ponya Clinic,OPD,2022,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Ponya Clinic,OPD,2023,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Ponya Clinic,OPD,2024,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Ponya Clinic,OPD,2025,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Ponya Clinic,OPD,2026,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Ntha Clinic,IPD,2022,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Ntha Clinic,IPD,2023,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Ntha Clinic,IPD,2024,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Ntha Clinic,IPD,2025,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Ntha Clinic,IPD,2026,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Ntha Clinic,MCH_CWC,2022,30
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Ntha Clinic,MCH_CWC,2023,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Ntha Clinic,MCH_CWC,2024,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Ntha Clinic,MCH_CWC,2025,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Ntha Clinic,MCH_CWC,2026,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Ntha Clinic,OPD,2022,314
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Ntha Clinic,OPD,2023,193
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Ntha Clinic,OPD,2024,13
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Ntha Clinic,OPD,2025,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Ntha Clinic,OPD,2026,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Mwonge Clinic,IPD,2022,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Mwonge Clinic,IPD,2023,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Mwonge Clinic,IPD,2024,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Mwonge Clinic,IPD,2025,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Mwonge Clinic,IPD,2026,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Mwonge Clinic,MCH_CWC,2022,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Mwonge Clinic,MCH_CWC,2023,19
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Mwonge Clinic,MCH_CWC,2024,77
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Mwonge Clinic,MCH_CWC,2025,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Mwonge Clinic,MCH_CWC,2026,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Mwonge Clinic,OPD,2022,6712
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Mwonge Clinic,OPD,2023,4558
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Mwonge Clinic,OPD,2024,7237
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Mwonge Clinic,OPD,2025,6299
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Mwonge Clinic,OPD,2026,2602
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Mwikia Medical Clinic,IPD,2022,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Mwikia Medical Clinic,IPD,2023,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Mwikia Medical Clinic,IPD,2024,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Mwikia Medical Clinic,IPD,2025,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Mwikia Medical Clinic,IPD,2026,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Mwikia Medical Clinic,MCH_CWC,2022,29
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Mwikia Medical Clinic,MCH_CWC,2023,32
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Mwikia Medical Clinic,MCH_CWC,2024,35
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Mwikia Medical Clinic,MCH_CWC,2025,36
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Mwikia Medical Clinic,MCH_CWC,2026,11
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Mwikia Medical Clinic,OPD,2022,1912
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Mwikia Medical Clinic,OPD,2023,1390
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Mwikia Medical Clinic,OPD,2024,1444
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Mwikia Medical Clinic,OPD,2025,1691
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Mwikia Medical Clinic,OPD,2026,609
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Mwendantu Baraka Clinic,IPD,2022,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Mwendantu Baraka Clinic,IPD,2023,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Mwendantu Baraka Clinic,IPD,2024,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Mwendantu Baraka Clinic,IPD,2025,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Mwendantu Baraka Clinic,IPD,2026,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Mwendantu Baraka Clinic,MCH_CWC,2022,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Mwendantu Baraka Clinic,MCH_CWC,2023,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Mwendantu Baraka Clinic,MCH_CWC,2024,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Mwendantu Baraka Clinic,MCH_CWC,2025,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Mwendantu Baraka Clinic,MCH_CWC,2026,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Mwendantu Baraka Clinic,OPD,2022,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Mwendantu Baraka Clinic,OPD,2023,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Mwendantu Baraka Clinic,OPD,2024,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Mwendantu Baraka Clinic,OPD,2025,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Mwendantu Baraka Clinic,OPD,2026,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Holiday Medical Clinic,IPD,2022,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Holiday Medical Clinic,IPD,2023,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Holiday Medical Clinic,IPD,2024,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Holiday Medical Clinic,IPD,2025,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Holiday Medical Clinic,IPD,2026,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Holiday Medical Clinic,MCH_CWC,2022,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Holiday Medical Clinic,MCH_CWC,2023,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Holiday Medical Clinic,MCH_CWC,2024,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Holiday Medical Clinic,MCH_CWC,2025,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Holiday Medical Clinic,MCH_CWC,2026,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Holiday Medical Clinic,OPD,2022,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Holiday Medical Clinic,OPD,2023,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Holiday Medical Clinic,OPD,2024,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Holiday Medical Clinic,OPD,2025,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Holiday Medical Clinic,OPD,2026,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Azimio Medical Clinic (Meru South),IPD,2022,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Azimio Medical Clinic (Meru South),IPD,2023,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Azimio Medical Clinic (Meru South),IPD,2024,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Azimio Medical Clinic (Meru South),IPD,2025,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Azimio Medical Clinic (Meru South),IPD,2026,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Azimio Medical Clinic (Meru South),MCH_CWC,2022,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Azimio Medical Clinic (Meru South),MCH_CWC,2023,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Azimio Medical Clinic (Meru South),MCH_CWC,2024,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Azimio Medical Clinic (Meru South),MCH_CWC,2025,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Azimio Medical Clinic (Meru South),MCH_CWC,2026,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Azimio Medical Clinic (Meru South),OPD,2022,587
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Azimio Medical Clinic (Meru South),OPD,2023,497
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Azimio Medical Clinic (Meru South),OPD,2024,343
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Azimio Medical Clinic (Meru South),OPD,2025,373
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Azimio Medical Clinic (Meru South),OPD,2026,184
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Afya Bora Clinic (Meru South),IPD,2022,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Afya Bora Clinic (Meru South),IPD,2023,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Afya Bora Clinic (Meru South),IPD,2024,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Afya Bora Clinic (Meru South),IPD,2025,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Afya Bora Clinic (Meru South),IPD,2026,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Afya Bora Clinic (Meru South),MCH_CWC,2022,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Afya Bora Clinic (Meru South),MCH_CWC,2023,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Afya Bora Clinic (Meru South),MCH_CWC,2024,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Afya Bora Clinic (Meru South),MCH_CWC,2025,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Afya Bora Clinic (Meru South),MCH_CWC,2026,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Afya Bora Clinic (Meru South),OPD,2022,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Afya Bora Clinic (Meru South),OPD,2023,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Afya Bora Clinic (Meru South),OPD,2024,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Afya Bora Clinic (Meru South),OPD,2025,0
Tharaka Nithi,Private Practice,Private Practice - Private Institution Academic,Afya Bora Clinic (Meru South),OPD,2026,0
Tharaka Nithi,Private Practice,Private Practice - Private Company,Tanocare Dental Clinic,IPD,2022,0
Tharaka Nithi,Private Practice,Private Practice - Private Company,Tanocare Dental Clinic,IPD,2023,0
Tharaka Nithi,Private Practice,Private Practice - Private Company,Tanocare Dental Clinic,IPD,2024,0
Tharaka Nithi,Private Practice,Private Practice - Private Company,Tanocare Dental Clinic,IPD,2025,0
Tharaka Nithi,Private Practice,Private Practice - Private Company,Tanocare Dental Clinic,IPD,2026,0
Tharaka Nithi,Private Practice,Private Practice - Private Company,Tanocare Dental Clinic,MCH_CWC,2022,0
Tharaka Nithi,Private Practice,Private Practice - Private Company,Tanocare Dental Clinic,MCH_CWC,2023,0
Tharaka Nithi,Private Practice,Private Practice - Private Company,Tanocare Dental Clinic,MCH_CWC,2024,0
Tharaka Nithi,Private Practice,Private Practice - Private Company,Tanocare Dental Clinic,MCH_CWC,2025,0
Tharaka Nithi,Private Practice,Private Practice - Private Company,Tanocare Dental Clinic,MCH_CWC,2026,0
Tharaka Nithi,Private Practice,Private Practice - Private Company,Tanocare Dental Clinic,OPD,2022,0
Tharaka Nithi,Private Practice,Private Practice - Private Company,Tanocare Dental Clinic,OPD,2023,0
Tharaka Nithi,Private Practice,Private Practice - Private Company,Tanocare Dental Clinic,OPD,2024,0
Tharaka Nithi,Private Practice,Private Practice - Private Company,Tanocare Dental Clinic,OPD,2025,0
Tharaka Nithi,Private Practice,Private Practice - Private Company,Tanocare Dental Clinic,OPD,2026,66
Tharaka Nithi,Private Practice,Private Practice - Private Company,Optimal Family Hospital,IPD,2022,0
Tharaka Nithi,Private Practice,Private Practice - Private Company,Optimal Family Hospital,IPD,2023,0
Tharaka Nithi,Private Practice,Private Practice - Private Company,Optimal Family Hospital,IPD,2024,135
Tharaka Nithi,Private Practice,Private Practice - Private Company,Optimal Family Hospital,IPD,2025,1492
Tharaka Nithi,Private Practice,Private Practice - Private Company,Optimal Family Hospital,IPD,2026,542
Tharaka Nithi,Private Practice,Private Practice - Private Company,Optimal Family Hospital,MCH_CWC,2022,30
Tharaka Nithi,Private Practice,Private Practice - Private Company,Optimal Family Hospital,MCH_CWC,2023,88
Tharaka Nithi,Private Practice,Private Practice - Private Company,Optimal Family Hospital,MCH_CWC,2024,88
