Facility_ID,Facility_Name
DQ9uKSobLf0,Mochenwa Dispensary
hU0HsTvk8eo,Mochongoi Health Centre
A0cZf1CQMsC,Mochorwa Dispensary
ro34zSen0XP,Modaan Clinic
oXSYWYUv3SN,Modambogho Dispensary
BymcgRSjxTC,Modern Aberdare View Hospital
oEOOcuodiht,Modesity Medical Clinic
mWe4HgmniJR,Modesty Medical Centre
LH6lsUoL8YL,Moding Health Centre
uz8uL57fxZZ,Modogashe Dispensary
vlk5JxwSStB,Modogashe Hospital
Nsd57he9Fnd,Mofa Afya Medical Centre
HrFWseAGXzN,Mogil Health Centre
GgJamSg8Jc5,Mogionn Dispensary
VTn91I21eId,Mogoget Dispensary
O2EIvcf2efM,Mogogosiek Health Centre
nVn8hmKgjZT,Mogoiyuet Dispensary
m40pCTcacn9,Mogoiywet Dispensary
bbXexQrOGff,Mogondo Dispensary
Or1T6aatEpZ,Mogonga Crescent Medical Centre (Kenyenya)
ODRGfuyFc5e,Mogonga Maternity and Nursing Home
EtY6KwqmuDN,Mogonga Maternity and Nursing Home (Kenyenya)
DkcLdZTRPDF,Mogonga Nursing Home
QCIF13H6UwH,Mogonjet Dispensary
wHOcgRHKub9,Mogoon Dispensary
WxYQkohGT7r,Mogor Dispensary
h2QFRxuJJUy,Mogor Dispensary
sDgMJ46sG5P,Mogori-Komasimo Health Centre
KzEBldPaRn1,Mogorwa Health Centre
TT8Rw8Ygikn,Mogotio Catholic Dispensary
C3OAkhuNKkf,Mogotio Medical Clinic (Berur)
TV3caTTBc8U,Mogotio Plantation Dispensary
Dh04YKYYrWd,Mogotio Sub County Hospital (Baringo)
dq8QTlXjA6G,Mogumo Medical Centre (Kisii)
njerLoJwa8o,Mogwa Dispensary
P4NLmfxMhof,Mogweko Dispensary
VRaiTCinDJt,Mohamed Dahir Dispensary
egB9CDBSHoY,Moheto United Methodist Mission Health Centre
nOBeCWjJFZ8,Moi Air Base Hospital
gtUOV8FLNis,Moi Airport Dispensary
RTZe6hZlVEc,Moi Baracks
guF7zg2Bdcy,Moi County Referral Hospital (Voi)
I3B5p98nl4j,Moi Ndabi Dispensary
DjViaRhv9Vf,Moi Teachers College Dispensary (Baringo)
R4pTsCSueeh,Moi Teaching Refferal Hospital
LL12sOla54f,Moi University Health Centre
T0hpFHIFhWi,Moi University Medical Clinic- Trans Nzoia East
wsodBYGquwj,Moi's Bridge Catholic
cxqZPcA0nwV,Moi's Bridge Health Centre
IWk3DHbMjC0,Moi's Bridge Medical Centre Likuyani
M7BDO72aXZy,Moiben Health Centre
MCMUwgGJGcf,Moigutwo Dispensary
wD1b717h4bp,Moka Clinic
AVddH16Mk6o,Mokason Clinic
IbIpYe5FyiE,Mokomoni Health Centre
RyoxpRtrJlp,Mokong Tea Dispensary
iOrFEBbdgPP,Mokowe Health Centre
g6CLxMKxJVx,Mokowe Medical Centre
iAGes3qzfD5,Mokoyon Dispensary
cSzox9dcQlU,Molo District Hospital
QClhixvQB2a,Molo Medical Centre
FEYDzHkCgsj,Molo South Dispensary
lBshOR7SFrc,Molo Sub County Beyond Zero Clinic
VvFXuSztGSO,Molok Dispensary
Lxolp2VqFSc,Molos Dispensary
enpHfETZx3S,Molosirwe Dispensary
Qt15LLaIUQR,Mombasa Cancer Center
GG7BoTNw4nJ,Mombasa Goldencare Clinic
HlUnO7jBvzn,Mombasa HIV Clinic
jTY37uG4jRF,Mombasa Hospital
Xp9dgwKWtwY,Mombasa Huduma Center VCT Site
go6ZoIM8zpY,Mombasa Regional Blood Transfusion  Center
EiKAzXjoAYF,Mombasa Roadside Wellness Centre
YyhNzlng8w2,Mombasa Royal Clinic
MtP3vszbDYt,Mombasa West Hospital LTD
rbQkC1stiOg,Mombwo Dispensary
qXXmA7kcfgg,Momoniat Health Centre
c5qU0gBNEIX,Momsigonga Medical Centre
DTvgI0x6sC4,Mona Dispensary
EVeWGkaFwhO,Mong'oni Dispensary
FNIEbT5nfml,Mongorisi Health Centre
tufbPR3LGCS,Monguni Dispensary
Vddks98p1ro,Monianku Health Centre
dwCRECAarpB,Monica Clinic
luoF4IToWKP,Monirre Dispensary
eiYGHZOUDsP,Montana Hospital
VK6JZgDDp1B,Monti Dispensary
Q4B9NLzJ8LL,Moogi Dispensary
XmpAmFkSXE4,Morijo (KEC) Dispensary
NG0RbMYKfZ8,Morijo Loita Health Centre
n2fmLyn0KHV,Mormorio Dispensary
v2YZy8UAeoo,Morning Star Medical Centre
xSVsNfpkF9D,Morongiot Orthodox Dispensary
HfT5PebLOf5,Mororo Dispensary
XjgFOvIQP0w,Morpus Dispensary
EoX4ZHfKnJ4,Morry Medical Clinic
jZfUpRhqOQC,Moru Karisa Dispensary
sUbmMYlSxml,Moruangibuin Dispensary
VLJYV59FnS6,Moruese dispensary
G0kwjCdR6X8,Morulem Dispensary
CScNuNxs3To,Moruongor Dispensary
QUVFTMtn5FY,Morwebong Dispensary
yqcmjeULs4L,Morwong'ar Dispensary
vbMUZbn9So8,Mosa Dispensary
p1Ng032uyl0,Moshi Clinic
Ses85b0pygK,Mosi Flower Farm Dispensary
rhWl2533WEE,Mosiro Dispensary
vi6T7toguA4,Mosiro Dispensary (Kajiado West)
j3JcDT5b1LX,Moso Cheptarit Medical Clinic
R9Di13DMuF8,Mosobeti Adventist Medical Centre (Kenyenya)
AEMbTvt9mJT,Mosobeti Dispensary
VBjJasa8Ln3,Mosocho Market Dispensary
gQwJf737Gon,Mosombor Community Dispensary
yhUbOZJRUGD,Mosop Dispensary
veSI06gBfX7,Mosora Dispensary
REWRimKizOG,Mosore Dispensary
PWxg6J265ua,Mosoriot Clinic
uBH5mlmn9vz,Mosoriot Sub County Hospital
ELzS3pnwJyh,Mosoriot Ttc Dispensary
nKrfzFPeCtN,Mosque Dispensary
xmIbJciQpNO,Most Precious Blood Sisters Dispensary
mANOeR6sGBi,Most Precious Medical Clinic
e6qfsP7cn9o,Mosuro Dispensary
sWOamoFT3Gc,Motagara Health Centre
IH4gWpzva9S,Motemorabu Dispensary
V8D1wDlLKTR,Mother Amadea Health Centre
Kj2rML8tFk2,Mother Angela Huruma Hospital
VrFO4JpnCJ0,Mother Centre Ltd (Isiolo)
PkV1xXi0vse,Mother Elizabeth Mugunda Dispensary
Yf1QYdnOOPl,Mother Flora Medical Centre.
zDJAEdIET3D,Mother Francesca Rubatto medical center
mz4h1YkqvAc,Mother Franciscan Mission Health Centre
luD7OuRR6P4,Mother Ippolata Mukuru Clinic
V5geBYzVbgD,Mother Kevin Hospital (Catholic)
HuIbs6fVkMu,Mother Land Medical Clinic
Oq8ih47K9Zl,Mother Teresa Medical Clinic
q38UM8CvvoI,Mother Theresa Medical Clinic
ipjc03moold,Mother and Child Clinic (Malindi)
EDaq176ZPhK,Mother and Child Hospital Ltd
EGQi4QcGwC0,Mother of Mercy (Machakos)
IHVe1GvMz36,Mother of Peace Amani Health care
LX9WGgkw1DN,Mothersolbrit Nursing Home
vn36KyrP17l,Moticho Health Centre
C4VYkDYcbBw,Motiret Dispensary
ib6KSnRxshH,Motongori Medical Center
kB3a5DNtVlu,Motontera Dispensary
nwObgxUyAay,Motonto Health Centre
vms7BpmHunU,Motosiet Health Centre
wiCtNzsvOZd,Mount Olive Medical Centre
hZHZUbZikHQ,Mount View Nursing & Maternity Home
fFfSKqGubJr,Mount olive hospital
s6OMMdFQzIQ,Mountain Medical Clinic
ckUFyU2n7Hh,Mountcare Medical Centre
JycsLDC3dWx,Movement Of Men Against AIDS Of Kenya
ftBPBRuyhIt,Mowasha Medical Clinic
OxEAg0J5JZV,Mowlana Medical Clinic
XEEBDskaoCe,Mowlem Community Clinic
CQBWuEw1aSM,Mowlem Diagnostic Medical Centre
xWXdDXkBeiy,Mowlem Health Centre
ZdzYMN877Xh,Moyale Afya Medical Clinic
BHgCLl1Q6SJ,Moyale Madina Medical and Surgical Clinic
KARvCpBcShu,Moyale Nursing Home
IlemjZlzES6,Moyale Sub county Referral  Hospital
S8OdcVcy7Eu,Moyeni Dispensary
UYe8Lg5rMWn,Mpalla Dispensary
DKkMUpgI1At,Mpalla Mobile Clinic
K1528hf4Jmx,Mpata Club Dispensary
JjWSP24qyJ2,Mpeketoni Health Services Clinic
jdFEiACVvXX,Mpeketoni Health Sevices (Witu)
fjbix53Ealz,Mpeketoni Sub-County Hospital
xHz3ffKCoRb,Mpeli Medical Clinic
Wftkk5ibasq,Mpinzinyi Health Centre
LMrrCJ5eIO3,Mpukoni Health Centre
xmDX1o9oBG3,Mrima (Catholic) Dispensary
musLWYtdRpQ,Mrima Maternity Hospital
YYnkED1hgc5,Mrima Wa Ndege Dispensary
bwJGf3oNTc0,Mrs -77 Artillery Battallion (Mariakani)
uo1WH5pbibv,Mrughua Dispensary
nUFNIok7EwF,Msambweni County Referral Hospital
Rr0NhMNfpZV,Msamwema Medical Centre
N78kaR0mVP7,Msare Health Centre
TmUqDq9wyrW,Msau Dispensary
aKnUUzDCdDN,Msekekwa Health Centre
VxqDZoryqi4,Mshongoleni Community Dispensary
Y7tjIU4DR2a,Msikiti Noor Medical Clinic
xFaWqpZhnmR,Msomi Complex Medical Clinic
nqpogjIlKtQ,Msulwa Dispensary
NTzu6NwxPed,Msumarini Dispensary
TtnJlW7hgx4,Msumarini Medical Clinic
lAXubSPecrf,Mt Camel Medical  Clinic
ooLMO5aEKFB,Mt Elgon Clinic
lHH8SQgV5wt,Mt Elgon Hospital
US2758TQo9n,Mt Elgon National Park Dispensary
x0iSqHsozPd,Mt Elgon Sub County Hospital
XH4Hly3VogG,Mt Harmony Clinic
EjGDFOdiRTy,Mt Kenya (ACK) Hospital
lGM7CMFgnNr,Mt Kenya Kabiruini Medical Clinic
lCryEYPFtw5,Mt Kenya Kangema medical clinic
y5vKzde9nvA,Mt Kenya Narumoru Medical Clinic
mdMk0zMyY5Y,Mt Kenya Sub County Hospital
pzJpvzpdQbr,Mt Longonot Hospital
KheJGOhj6eR,Mt Pleasant Medical Clinic
GVBry773N6m,Mt Sinai Nursing Home
YPtA3hSg5pg,Mt Zion Community Health Clinic
CY1e7GLM2dE,Mt Zion Mission Medical Clinic
pLO1y41ssXb,Mt.Elgon Endoscopy Centre-Kiambu
Mi57MBhhiet,Mtaa Dispensary
LlZc0y4vQBa,Mtaani Clinic
W7bO5kwhHm3,Mtaani VCT & Outreach Services
NLPIGCegMiE,Mtangani Medical Clinic
YUkxir0S8ZW,Mtangawanda Dispensary
mb35Hgy5bKe,Mtaragon Health Centre
a4A25atxYzk,Mtaro Dispensary and Family Planning
HifCRHU3Jlk,Mtc Clinic (Kisumu)
s3QKPgXhbQh,Mtembur Dispensary
B6rHrU256iw,Mtepeni Dispensary
WOdC5tPJ6h6,Mteza Dispensary
UuRk6DvdifM,Mtito Andei Sub County Hospital
FbmCU90rZEg,Mtomondoni Community Clinic
IBlqC33L7rn,Mtondia Dispensary
Um0p6ZhwWFP,Mtondia Medical Clinic
KccAVFmd94T,Mtongwe Afya Bora Nursing Home
jCgLoLmPlKC,Mtongwe Dispensary
K5j2UgJMhNI,Mtoroni Dispensary
n4vBIcTvq75,Mtsangatamu Dispensary
XuM0h7o9wot,Mtumwa Dispensary
QTlicGW6lXf,Mtwapa Creek
VrQHTaPqMWP,Mtwapa Drop in and resource centre
g93vSYftyjR,Mtwapa Health Centre
xO3P9qyihvm,Mtwapa Nursing Home
ng3BeGLyq7p,Mtwapa dispensary-Shimo la Tewa
anSW8LW7P5T,Mua Hills Dispensary
hq9w5d9gGb8,Muaani Rural Health Dispensary
fqu3hn8UMXH,Muallafatul Qulub Medical Centre
ExF7HDbmKoy,Muamba Dispensary
BvVwFPBn206,Muanda Dispensary
oOztLP80YPt,Muangeni Dispensary
XjtlbqaZVF0,Muangeni Dispensary
Ph5EDBuKbcz,Mubere Dispensary
O1reUjfNtR5,Mubwekas Medical Clinic
sOt3bc8YcS9,Muchagara Clinic
Nq0snQF2D1Y,Muchagori Dispensary
rjEdGPKLvRy,Mucharage Dispensary
nDwgUWN2kaR,Mucharage Medical Clinic
DzDh9uucRTf,Muchatha Dispensary
TzHwSMZNntq,Muchebe Dispensary
VvN4jZLPq8F,Muchege Dispensary
q7MBM31M4vy,Muchonoke Dispensary
PfQ5NMzaP1P,Muchorwe Dispensary
LBUVjJ7NGGC,Muchorwi Medical Clinic
uHzUcMn9gaD,Muchukwo Dispensary
Y1f78y00pe7,Muchuro Dispensary
PnC5nabirX4,Mucuune Dispensary
CTSrECcZHof,Mudete Market Clinic
mUTjOetE3rb,Mufu Dispensary
CBNneuPPi0o,Mufutu Medical Clinic
QzlLG9STuBm,Muga Medical Clinic
hjUgj2caT3x,Mugabo Dispensary
SL8fi4azWSe,Mugai Dispensary
mmlhHMs5FMQ,Mugango Dispensary
l1qT4Gk8ske,Mugas Clinic
R53kacQeXci,Mugeka Dispensary
rGfv7UgQHrI,Mugeka Health Clinic
wMYi2OyiIxB,Mugi Medical Clinic
Xp7PHzoAzXx,Mugie Conservancy Dispensary
Nwp0RFpTGI0,Mugoiri Dispensary
FlwbShAWTNw,Mugoiri Medical Centre
UptqVvZaPxr,Mugomari Dispensary
YkHi27lWLzZ,Mugos Clinic
ISm4GB4o5Yz,Mugui Dispensary
dZ8xSgKG1YK,Mugumo Clinic/Laboratory
mnDUMRd3lBV,Mugumo Dispensary
NaIJz1O3ZVD,Mugumo Medical Centre
tWRflmzmZbS,Mugumo-ini Medical Clinic
X3nXlXLejZg,Mugumoini Dispensary (Kipkelion)
lqQBF4BxE1W,Mugumoini Dispensary (Muranga South)
LyP0BIB3fCa,Muguna Medical Clinic
ac6NvNvMN7H,Muguna West Clinic
J7iwn4EyvTy,Mugunda Dispensary
WRRmNsI71hG,Muguo Clinic
plOjjO8D92R,Mugurin Dispensary
IMkgH4PXMqA,Mugutha (SDA) Dispensary
uVkpwfHxsyc,Mugutha Dispensary
QxQjHlOsilD,Muhabini Medical Clinic
Rqy8p7UOvvx,Muhaka Dispensary
Qvul0TKYFSw,Muhaka Health Centre
hsf8JIi1GSI,Muhamarani Dispensary
F0DTq2NiViO,Muhindi Medical Clinic
p1xtagfLUyQ,Muhoroni County Hospital
VAElHey4wcD,Muhoroni Sugar Company (Musco) Dispensary
MgkI0k0bcEQ,Muhotetu Dispensary
BV5Q5uq4Ezl,Muhoya Medical Clinic
UxT5qBm8q7G,Muhuru Bay VCT Centre (Nyarami)
cLo2mMOlSkq,Muhuru Sub-County Hospital
eDIq3uzhbaE,Muhwayo Dispensary
nl69oAwGv8E,Mui Dispensary
Xsb3wucEYDe,Muitik Medical Clinic
RTqlGgt6I7a,Muiywek Dispensary
nWRhCSwG9K3,Mujwa Dispensary
W9E2VPp7eLU,Mukaa Dispensary
QWqWaYLvfjU,Mukameni Dispensary
hT4pDyFR1XT,Mukangu (ACK) Dispensary
LjAcGIlIIYV,Mukangu Health Centre
M3oorKszNML,Mukarara Community Dispensary
wuAFyA57IVp,Mukarara Dispensary
NPiZAGPNxGD,Mukarara Medical Clinic
iK7T2wLRJj2,Mukavakava Dispensary
PqH2RyUMLbl,Mukende Health Centre
uG7NBTRdKIm,Mukerenju Dispensary
ovxDVLEpRgk,Mukeu (AIC) Dispensary
TXhsFr3T2FR,Mukhe Dispensary
G4fYKBYErXO,Mukhobola Health Centre
YkhmSwokh9z,Mukhuyu Dispensary
vyBX6wjZxAa,Mukima Dispensary
XNmQ1GcM53S,Mukindu Dispensary
MaV1xgWIiON,Mukinduri Chemists
hePorEQ2l1w,Mukoe Dispensary
NvlSavOqigz,Mukong'a Dispensary
Tw5pHPUbHpB,Mukonjo Dispensary
ERLaWmnoopA,Mukorombosi Dispensary
AxwDQFKmq4g,Mukothima Dispensary
YCT3zh5u8jt,Mukothima Dispensary
y7oiHjCpFVc,Mukothima Health Centre
UpwsLst3Sve,Mukua Nima Dispensary
cV6VsQJFA5A,Mukui Health Centre
tENZF6BO4Q7,Mukumu Hospital
DztZfGTsNd9,Mukunga Dispensary (Muranga North)
r7pU4IuyIJF,Mukungi Dispensary
a7wnPPpUHuA,Mukunike Dispensary
DkIq5AxUNCh,Mukuria Dispensary
BqvXvN5zIo5,Mukuru Centre of Hope
Fc0JkHQA1og,Mukuru Health Centre
l2TrhYBtbC8,Mukuru Mmm Clinic
j4DGPmDlXAp,Mukurwe (PCEA) Medical Clinic
X5YR4s6tMnt,Mukurwe Dispensary
hBqir19pkDS,Mukurweini District Hospital
PJPzn2tyCBk,Mukurweini Health Services
BnKE3TF4LF7,Mukusu Dispensary
ThdIx0oeAzb,Mukutani Dispensary (East Pokot)
EpbpxXb4fap,Mukuthu Dispensary
vCytWU2htrB,Mukuuni Dispensary
KWVhJI8gzBr,Mukuuri Dispensary
z9FKHisHLl1,Mukuyu Dispensary
eO1xef2w0g5,Mukuyu Health Centre
kK9Dpf6c4Nl,Mukuyu Medical Clinic
UpaNvtGWEZi,Mukuyuni Dispensary
ZMBAIXYo4VE,Mukuyuni Sub County Hospital
e1DSxw4QAH0,Mukwa Dispensary
peV80ofJAWq,Mulachi Dispensary
swdibQaVyEC,Mulaha Dispensary
LDn3o7MPG2j,Mulai Medical Clinic
dLQjsqOgttT,Mulango (AIC) Health Centre
lDCWT4HQUZ3,Mulangoni Dispensary
m0RpVkgu56K,Mulata Dispensary
xdpcaXTTPkM,Mulatya Memorial Hospital (Mkd)
Fjb8CId2BV7,Mulele Dispensary
u0YbByM0b5j,Mulembe Clinic
NgKVPyx3iig,Mulembe Medical Clinic
FSTPtSgOYPN,Mulemi Maternity and Nursing Home
iPn0dLstqXx,Mulenyu Dispensary
z6bos9bgxYs,Mulika Dispensary
DBFlgsK4fje,Muliluni Dispensary
DLxhBHwfMk3,Mulimani Clinic
Ft0LUymaFvf,Mulimani Medical Clinic
eRDlw3gzR2I,Mulinde Dispensary
CQ5asLjHWWu,Mulkelwet Dispensary
pvQgU6GCeeM,Mulot Catholic Dispensary
eqFz38zb73f,Mulot Health Centre
zAwIaYwS2Zk,Mulot Health Centre (Bomet)
sgHhRpGtjMY,Mulot Medical Clinic
qsGoKAf1WYH,Mulot VCT
zYCUegaEHpY,Mulot stand alone VCT (Bomet)
hFFl8gIEROR,Multi Media University Dispensary
Xt8p5ZAfftQ,MultiHealth Nursing Home
fYtqsB5FKWf,Multipurpose Village Health Care Centre
olcikTyQVax,Mulukaka Clinic
IrHugYBeFOt,Mulundi Dispensary
LMhJlDiSnXD,Mulunguni Dispensary
xWpiITvlGmC,Mulutu Mission Dispensary
KWE4k0FdpyQ,Mulwanda Health Centre
GVsfbBTP4NT,Mumbi View Medical Clinic
gZJrIrVhQiq,Mumbuini Dispensary
OPzOQszRnJx,Mumbule Dispensary
B0GuVKEisA7,Mumbuni Dispensary
t2bEbS1Xgzp,Mumbuni Dispensary
cTrG5XdrvPx,Mumbuni Dispensary (Maara)
obJxOifBi5Y,Mumbuni Dispensary (Mwala)
SLTa8EsuOkb,Mumbuni Health Centre (Makueni)
gIzaIg3BD9v,Mumbuni Nursing Home
g3wZ77rlR7Y,Mumbuni Roadside Medical Centre
FUmxPkE1UYR,Mumias Level IV Hospital
xtj4zCsmeVt,Mumias Maternity
pyNcZj1SiiO,Mumias Model Health Centre
uBuA0tgQVms,Mumias Sugar Clinic
ReXFY17PSLJ,Mumias West Health Care
jDYJT4frnA4,Mumias West Health Care
k2WPRyAHIXH,Mummy's Medical Clinic
IsNhIZJujfO,Mumo (AIC) Health Centre
l5obasL82Zz,Mumoni Dispensary
p4MtGXXaB2U,Mumoni Maternity And  Nursing  Home-Mwingi North
H3BDe6vY03G,Mumui Dispensary
zt33fI4VGe8,Mumui Dispensary
Re7RPckOTjP,Mumwimumu Medical Services
SveZITj5mSk,Mumwimumu Medical Services
OfalmVN3EyS,Munasio Dispensary
cwbUa0zHPEN,Mundembu Dispensary
O5OayPfeVWC,Mundika Nursing Home
Xcn5Q2e73rw,Mundobelwa Health Centre
Sl09BVeTcZl,Mundoli Health Centre
e1KOPVoDIdM,Mundoro Community Dispensary
sBGU5pdFWRm,Mundoro Medical Clinic
CBBSciFAcbq,Mundoro Medical Clinic (Dandora)
ckx2yAkfioI,Mundu Ta Mundu Clinic
edhMG78U30L,Mung'ang'a (ACK) Dispensary
eFmuvjEF89U,Mung'ang'a Dispensary
EljO5tParS9,Mung'aria dispensary
JIUSydjJkwg,Mung'etho Dispensary
sPu82n59r5a,Mung'oma Hospital
yBE1qjhnu5Q,Mung'ung'u Dispensary
XjHs6IJ3K0d,Mungetho Dispensary
PGDY0C6z8Qg,Mungore dispensary
eXzYjl2JyJr,Mungu Dispensary
Tvh3WinWPEb,Mungungune Dispensary
vHN6LCXBwQT,Mungwa Dispensary
nLZMu3XsZ8f,Mungyani Dispensary
UZyXpMOfaQb,Municipal Eldoret Innoculation Clinic
CG0ZP7EFHsm,Munje Dispensary
n8bwEHCpSB7,Munongo Dispensary
iFGxwZqXdzn,Munoru Dispensary
z9yLNTDPHpU,Munoywa Dispensary
qrkyviuN483,Muntasir Nursing Home
vezJ7lIIUi8,Mununga Dispensary
eN8E1dXw0K2,Mununga Dispensary(Naivasha)
jwPs6Ddhhub,Mununga Health Clinic
oiQrJMqWJQ6,Munyaka Dispensary
M7ABifqVziS,Munyaka Medical Clinic
Lbir9uRDAM1,Munyange (Aipca) Dispensary
fWMWpTspC8B,Munyange Gikoe Dispensary
wVVx9HNNi0f,Munyanza Nursing Home
PYnUaCgd1HH,Munyeshi Dispensary
s8CF5F2yNnD,Munyu Dispensary
QwqmynrcOV7,Munyu Health Centre
jiWoSJQqlXA,Munyu-Ini Dispensary
lUeBChLhZoD,Munyuki Dispensary
wVBI1AzX2gM,Munyuni Dispensary
tiSnwkToWLj,Munzakula Dispensary
nr7IkYufk19,Muono Dispensary
Tf9HS4ZXH3Z,Mur Malanga Dispensary
h0Iego3IFFN,Muramati Dispensary
zyTRsbJL8G9,Muramba Wa Mbogo
pkYWO2u8qoE,Murambani Dispensary
nz5SCzZAuuG,Murang'a County Beyond Zero Clinic
TvPqbJ8k3Eq,Murang'a Dice
A19e0CHhTj3,Murang'a District Hospital
TmzHXhwi6ZF,Murang'a Doctors Plaza
xvR4xXrbv2Z,Murang'a Doctors Plaza
Ei920PwAH1b,Murang'a Health Care Services Limited
CRShB8mKt5B,Murang'a High School Dispensary
rHeKd2QIbD1,Murantawa Dispensary
Gl7SdQYuaiN,Murarandia Dispensary
wKy4An5YGht,Murarandia Medical Centre
FnNvbzmzGWS,Muraya Medical Centre
faNJdzJAvKw,Mureru Dispensary
WGmDNNmtoii,Murgor Hills Dispensary
s42TsSZ7ePn,Murgusi Dispensary
xW6yVF3Fn1C,Murhanda Medical Clinic
ptRVYWWswMY,Muricho Dispensary
gFBAFcueFtr,Murindoku Dispensary
BYrlN7wQOkh,Murinduko Health Centre
qYvR8fv4WLh,Muringombugi Clinic
cYsHeMRPZ1M,Muriranjas Sub-District Hospital
azPOjk9J8aJ,Muriri Clinic
E4jQknyaPIf,Murkwijit Dipensary
wwKcfa9NkWx,Muromutua Dispensary
F8TWQkHs03c,Muruangai Dispensary
GsdR4nzQbYe,Murudef Dispensary
DPpMvs7xlJg,Murugu Herbal Clinic
JuCZrsMFFdO,Muruguru Dispensary
Jag4DrVePu4,Muruguru Medical Clinic (Nyeri North)
t73pVPF31YF,Muruguru Medical Clinic (Nyeri South)
Ry9UfrYPWBC,Muruka Dispensary
aBIOE9U9Fx6,Muruku Dispensary
JPl6BiRGUjp,Murungaru Health Centre
XTX5aIAxDQb,Mururi Medical Center
Y8j8JxjynfW,Mururiini dispensary
vvHD7UqnlRk,Muruuta Dispensary
hhKVTn2Ynjl,Muryachakwe Dispensary
aI4qy2w9teJ,Musalala Dispensary
OFYRTvnoDSd,Musamba Medical Clinic
Cyrvs2lDXuc,Musanda (ACK) Dispensary
dP6vWptiu3u,Musanda Dispensary
sSVe5omQLsG,Musango Dispensary
nwk9MUwNUMV,Musau Medical Clinic
mX504svhIur,Musavani Dispensary
zaQpQVaHuMa,Musco Clinic
BIuGYNqZLlX,Musdafa Ideal Chemist
G9SOMrBVe5T,Muselele Dispensary
HLBR8Fm8NHq,Musembe Dispensary
cFRuOTWF3ur,Musembe Dispensary (Lugari)
gBfC4UBI46M,Musengo Medical Clinic
tyYhImAxDqw,Musenke Dispensary
P5L3QikFYty,Muserechi Dispensary
dzPpGUxkGxT,Museve Dispensary
EjykHy5VeYP,Musibiriri Dispensary
vIT1OaqIuYs,Musikoma Dispensary
JgwnS4BAdFh,Musingini Dispensary
p8nULMcL3p5,Musitinyi Dispensary
NVKzXlF0rNQ,Muska Medical Centre
Za4lCJygj6e,Muskut Health Centre
nqsAVVgqaal,Musoa SDA Dispensary
hcQ7AQpFaRR,Musokoto Dispensary
Rka21RUVwCU,Musoli Health Clinic
E1XrEGz0UYc,Musoli Medical Centre
uTMSLAdACX3,Musoli Medical Centre
AwgToosZS1Q,Musovo Dispensary
IL5hOqGUK2s,Mustashfa Medical Clinic and Nursing Home Limited
OVCa0H5oEK0,Musuani Medical Centre
xwHc1kYGQny,Musukini Dispensary
p7zhfwl6012,Musumaa Dispensary
rKD6LwS0LRX,Musunguti Dispensary
NV9rkPWp6Hh,Musyi Medical Clinic
LMgQSc8hjM7,Mutanda Dispensary
YRMeKjNXBab,Mutara Dispensary
NJxQ10QVNJq,Mutarakwa Dispensary (Molo)
zi9hv7KzZVp,Mutarakwa Dispensary (Nyandarua South)
BeJEeWMM0eF,Mutati Dispensary
Doa0QbBIiO4,Muteithania Medical Clinic
eCko01bXFTn,Mutelai Dispensary
WJMm0YOydM4,Mutembuku Dispensary
agaXKi34V45,Mutethia Clinic
QhLyuYMD5ro,Mutethia Clinic Magutuni
wB4k3cXOgiH,Mutethia Kiraone Nursing Home
UKsikOQwsar,Mutethia Medical Clinic (Imenti Central)
kVj2cX1oqPY,Mutethya Medical Clnic
SuUvBXuwKzr,Mutha Health Centre
ho86FmNwPRL,Muthaara Dispensary
igW2QD8J8Iq,Muthale East Medical Clinic
Ve2zZoZ9dvj,Muthale Mission Hospital
AgePDK5hAQy,Muthale Mission Hospital Satelite Clinic
W0NZ6aKcO4K,Muthambi Dispensary
iLfGXM4vg6l,Muthambi Health Centre
EIzOritrhqE,Muthangira Dispensary
egwIfdre3CW,Muthanthara Dispensary
ELHafKamFIR,Muthara Sub-District Hospital
SwK1FoPGIDl,Muthegera Dispensary
XYLNW5KcADl,Mutheru Dispensary
YlrkWxNm7bS,Muthesya Dispensary
ySJxoRMN3tm,Muthetheni Health Centre
lWRj3KRvSsR,Muthetheni Mission Health Centre
RwNe5r7krEG,Mutheu Edel Medical Clinic (Ulilinzi)
F29gyxCDIuo,Muthingiini Dispensary
j46MqgkK8CE,Muthithi (PCEA) Dispensary
nVj0xIkctZY,Muthithi Dispensary
I0WWbB1SiDI,Muthoni Medical Clinic
iWnLgdXa6An,Muthue Dispensary
o9pFbfCksEx,Muthungue Dispensary
dVtYRAIS3vl,Muthungue Dispensary
y8VPgytGMF6,Muthunzuu Dispensary
YTeMxLaX32o,Muthure Medical Clinic
NQKFNhAvHz0,Muthure Wellness Health Services
tngD0B05Ie2,Muthuri Health Services
mhhx85Otlwc,Muthurwa Clinic
eKA9stixGMb,Muthuthiini Dispensary
agjrF0OY2he,Muthuthiini Medical Clinic
AqffE72VbTC,Muthwani (AIC) Dispensary
HKRrJx3E4Zc,Mutidwa Chemist
Pb8sMKYvZWP,Mutiluni Dispensary
EFWuy00kRUY,Mutindwa Dispensary
SVQFvpalmTg,Mutindwa Laboratory
egam8qi7Utl,Mutindwa Med Clinic
Sy2bE0LtTJx,Muting'ong'o Dispensary
QiUjO44s2th,Mutini Dispensary
NhQSD4YkDy3,Mutiokiama Health Centre
NXGzLjdgyVi,Mutionjuri Health Centre
